Week,NJ,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,tylenol sinus,flu in children,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,high fever,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,robitussin,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,flu virus,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,flu while pregnant,is the flu contagious,flu contagious period,flu cough,what is influenza,rsv,tussionex,pneumonia,signs of the flu,tamiflu generic,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,flu symptoms in toddlers,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,normal body,flu medicine,cold symptoms,tamiflu wiki,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2012-07-29,0.1150086256,0.0,0.00209551119444,0.00882320502923,23.668466636,0.0,23.7185415228,0.0,0.0,35.4298589593,637.82777683,23.673799299,35.4785431691,23.6737302786,0.0,23.7257232835,23.7901771058,23.6737302786,55.2909505435,450.092677037,23.6008032659,31.5546553251,23.6670327415,0.0,23.6008032659,23.6937993358,55.0397155187,0.0,0.0,0.0,0.0,0.0,47.4657996966,0.0,0.0,0.0,47.2833493472,0.0,118.183927491,0.0,0.0,0.0,35.4785431691,23.697060374,0.0,23.7616495755,0.0,23.6827548743,6006.30359155,0.0,0.0,23.6899054645,0.0,31.4835083895,23.8049050056,102.812082204,23.6506085703,23.5084461188,47.3303381859,23.7758153931,23.6382098571,141.927736604,0.0,0.0,23.6541956281,23.7185415228,102.936216849,23.6971348969,0.0,94.6524605131,0.0,0.0,47.1019650222,23.8117522362,35.5796556712,71.3457891003,47.3535270156,35.4803898648,23.7256856618,0.0,39.4376875631,0.0,47.4011511615,35.6264662937,0.0,0.0,47.3941207481,0.0,0.0,0.0,0.0,23.6827548743,0.0,55.2242612662,47.4227663333,538.501573408,23.6402390148,0.0,0.0,23.70107982,23.6773538741,221.606244885,47.2833493472,0.0,955.08395327,23.7328341059,154.125748124,71.1291109856,31.669555944,70.8882926293,0.0,0.0,0.0,0.0,23.7042661442,0.0,59.0258516015,0.0,0.0,59.2690422226,0.0,0.0,0.0,0.0,70.9160774821,0.0,102.774344829,0.0,23.668466636,0.0,0.0,23.6451107413,0.0,0.0,0.0,0.0
2012-08-05,0.054884742,0.0,0.00215575316626,0.00867690649421,35.0364207058,0.0,0.0,0.0,23.1858310099,23.1858310099,514.41056231,0.0,31.2744319043,23.4968261653,23.4968261653,23.4889796746,46.9614229795,23.4968261653,54.7536244705,390.573892551,0.0,35.0503731312,23.5538227115,0.0,38.9987280905,23.3121078505,38.9659498815,0.0,23.6039220002,23.4118338615,0.0,0.0,0.0,0.0,0.0,0.0,23.5104930255,47.0363350303,140.247148435,0.0,35.0372915868,46.5256741823,31.2744319043,0.0,0.0,0.0,0.0,46.8153324007,5474.75921845,0.0,23.3262235682,0.0,23.2628370911,23.2277710117,23.4566352401,23.4558312373,54.6075772467,23.2277710117,23.3262235682,23.5395476674,23.3617260607,202.62417415,0.0,0.0,0.0,0.0,54.786881853,23.4684312092,0.0,62.4566735709,0.0,0.0,58.7159524508,23.4865138045,23.4645305241,54.6757441918,70.3840295704,35.0831537994,23.4471799887,0.0,46.7658190172,0.0,58.7019711461,23.4536631433,23.3332878394,0.0,70.4904784959,0.0,0.0,23.4677929822,0.0,0.0,0.0,0.0,70.1932294902,501.11869652,0.0,0.0,0.0,23.3545063492,0.0,274.024167268,23.5104930255,35.0372915868,874.184142585,0.0,78.0396905352,70.48983112,23.4389794494,93.7457017177,0.0,0.0,0.0,0.0,0.0,0.0,46.9368624184,0.0,0.0,23.3545063492,0.0,0.0,0.0,0.0,85.7031020407,23.3899564195,93.8804218667,0.0,46.4835694998,39.2212900485,0.0,23.269863016,0.0,0.0,0.0,23.5031254016
2012-08-12,0.0512295082,5.44069640914e-05,0.0025027203482,0.00865070729053,0.0,0.0,0.0,0.0,0.0,23.7084843519,550.973575877,0.0,35.5363275889,0.0,0.0,23.6115897134,31.7041292258,0.0,55.2737022921,410.330792373,0.0,47.5457414009,0.0,0.0,70.2472994581,23.5525833641,62.9354118185,23.6614934357,23.8124783527,23.6472137172,23.7299076811,23.7728707005,0.0,0.0,0.0,0.0,59.3283963617,23.5500555181,55.0883423231,0.0,23.5004017866,23.7872262987,35.5363275889,0.0,0.0,0.0,0.0,35.429267403,5554.33415868,0.0,23.8197161881,0.0,0.0,23.7513697622,23.7257251344,126.362642054,39.3902372255,0.0,0.0,0.0,0.0,125.930150945,23.4650628365,0.0,0.0,23.7513697622,71.1441212605,23.4721221214,0.0,58.9556118199,0.0,0.0,23.5358473398,0.0,23.7349476735,35.4031581967,94.6306323205,23.4862534412,0.0,0.0,59.0763216085,0.0,46.9866509675,55.1887739226,23.4580077966,0.0,23.7944106014,23.7728707005,0.0,0.0,0.0,0.0,0.0,47.2415454619,23.6208270617,514.402677846,0.0,0.0,0.0,0.0,23.7457562841,308.370877482,59.3283963617,23.5004017866,796.422467506,0.0,94.663833551,23.6852293088,31.6487480567,118.202083495,23.5287496778,0.0,0.0,0.0,0.0,0.0,63.0133820639,23.8882030022,35.3853490073,47.029134377,35.3853490073,23.5861885701,23.8882030022,23.4087410536,102.284876853,0.0,71.2203216915,0.0,46.8174821071,23.9608556878,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-19,0.3314917127,0.000105814507169,0.00195756838263,0.00761864451616,23.4752174942,0.0,0.0,0.0,0.0,0.0,609.249641904,0.0,23.5605043879,23.5248929846,0.0,23.429433425,47.2764439715,23.5248929846,54.8214315514,461.899912106,0.0,23.4435432915,23.3801823637,23.4596316111,35.108181013,23.5028856446,109.215034558,0.0,23.3731633957,31.1620409889,0.0,23.4823011446,23.5391246198,23.4596316111,0.0,0.0,58.7511165991,0.0,93.7249273054,0.0,23.456815377,23.4964812781,23.5605043879,0.0,0.0,0.0,0.0,46.7322972816,5846.07759295,0.0,23.5951127663,23.3591380952,0.0,23.4610630067,54.9307089043,93.9728860067,46.9632020697,0.0,0.0,0.0,46.7744110972,140.493868547,0.0,0.0,0.0,23.4435432915,101.970165508,23.4525441091,0.0,86.0465011969,23.4930619406,0.0,23.4479863096,0.0,23.4153405327,62.6766810643,46.8909217767,0.0,0.0,0.0,54.7600690541,0.0,125.211832008,23.5070321395,0.0,0.0,46.9618396862,23.4823011446,23.5676396103,0.0,0.0,23.4153405327,23.4893890713,39.0920634525,58.4666082147,502.349269182,0.0,0.0,0.0,23.5593083464,35.1739526823,329.433489871,58.7511165991,23.456815377,1009.16953214,0.0,93.8947204663,70.487757687,78.3573998778,46.8745350355,0.0,0.0,0.0,0.0,0.0,0.0,85.8910491184,0.0,0.0,23.5890712316,0.0,23.4320744662,0.0,23.4030512515,140.587417029,23.4942193863,86.4663913325,0.0,23.509364325,0.0,23.552160498,0.0,0.0,0.0,0.0,23.4893890713
2012-08-26,0.466562986,0.0,0.00174206831019,0.00839360185821,0.0,0.0,0.0,0.0,45.9613670578,0.0,441.233832527,0.0,46.0858861137,35.0843709466,23.5358253237,0.0,38.8755283647,35.0843709466,85.4230111684,356.905674938,0.0,46.0997632248,0.0,0.0,0.0,23.2664947651,92.9323830136,0.0,22.9806835289,23.1844713669,22.9944898873,23.1984716516,0.0,0.0,0.0,0.0,38.7929735591,23.1055408496,77.3876142898,0.0,46.276026221,23.5074004139,46.0858861137,23.1055408496,0.0,0.0,0.0,23.5003049112,5391.8942495,0.0,23.4618052586,22.9668937398,0.0,46.9439313663,69.993667539,93.1994089058,54.2211473929,0.0,0.0,0.0,22.9944898873,185.935104902,0.0,0.0,0.0,23.0498816124,54.446132257,0.0,0.0,69.7471071474,0.0,0.0,23.1309712045,0.0,23.1984716516,46.2898931498,69.8196030938,0.0,0.0,0.0,69.8518835723,0.0,178.399775609,31.0901792992,0.0,0.0,23.0360086773,23.1984716516,23.5785918143,0.0,0.0,23.3625085155,23.2265230079,46.5885540189,0.0,552.291414507,0.0,0.0,0.0,0.0,0.0,380.840086575,38.7929735591,46.276026221,1023.14572737,0.0,108.63386606,131.892710349,70.0290870821,61.9343410799,0.0,0.0,0.0,0.0,0.0,0.0,92.9091000627,0.0,23.1914693963,47.2000667905,23.1914693963,23.0152305577,0.0,0.0,92.8972544357,23.350895846,194.424662946,0.0,23.1175304996,23.3110855916,0.0,0.0,0.0,0.0,23.1774775596,0.0
2012-09-02,0.6095374686,0.0,0.00259113126435,0.00848006595607,22.9190980793,0.0,0.0,0.0,22.888014854,22.9469000541,604.147219923,23.0858458612,22.9753644981,57.5070045138,23.0509518983,23.0579222497,23.0727151834,57.5070045138,69.0894017603,475.329403822,0.0,0.0,30.6475123321,0.0,34.4115193114,22.8292904206,61.1287762198,0.0,0.0,22.9676352047,0.0,0.0,23.0376004628,0.0,0.0,0.0,30.6610373403,22.953325201,191.331604055,0.0,45.9629589389,0.0,22.9753644981,0.0,0.0,0.0,34.5190369253,68.8229439582,5733.21958011,0.0,0.0,22.989308721,0.0,0.0,107.509140877,53.794014254,38.3125879791,22.9348023833,0.0,23.0877010659,22.8430058248,206.732243605,0.0,0.0,22.9884078624,45.8761320195,76.850106223,0.0,0.0,61.3060936788,0.0,0.0,38.2962319465,34.6494800175,23.0240095976,57.4657854742,68.9182027084,46.0032459359,23.0300661068,0.0,38.3451000086,22.8911397926,360.40981388,34.4254985773,23.1087089832,22.9832318303,22.9570589402,0.0,23.0928373348,0.0,0.0,34.5447205591,0.0,84.1794761496,22.996282396,537.818198316,23.0998330444,0.0,0.0,30.7540565294,0.0,384.175644917,30.6610373403,45.9629589389,820.000654382,22.9118307897,207.094710495,107.486154367,23.0493891877,99.501536214,0.0,22.8087481676,0.0,0.0,0.0,0.0,214.220048119,23.073716995,22.9971064043,22.9971064043,22.9971064043,22.9538076098,23.073716995,22.8155914764,91.8308927478,0.0,122.882050549,0.0,22.9088067373,46.2314402412,0.0,22.898032638,0.0,0.0,22.9884078624,0.0
2012-09-09,0.6587202008,0.000100765820234,0.00181378476421,0.00942160419186,22.9799790847,0.0,0.0,0.0,22.9244387854,34.4092613287,528.399926164,0.0,38.4244924525,68.9881358856,23.0283887799,22.9669802829,115.559242452,68.9881358856,46.1091974525,345.366131551,0.0,22.9751966594,23.0227598882,22.9799409321,57.4818408976,23.0122070954,99.484893214,0.0,23.0702332174,34.3715751403,22.9868820522,0.0,0.0,22.9799409321,0.0,0.0,23.0526076379,0.0,160.743897638,0.0,34.4662435664,46.056591537,38.4244924525,0.0,0.0,0.0,23.0086751332,30.6818143727,6206.56461364,0.0,0.0,22.9799825666,0.0,22.96670514,207.569534692,169.072708114,99.5724082771,0.0,46.1264971747,0.0,45.9596820198,260.598697538,23.0145354442,0.0,0.0,30.6190790451,122.925390516,23.050687709,0.0,61.4001407072,0.0,0.0,46.0101436233,22.989091547,23.0145354442,46.0379422313,34.5163667968,0.0,0.0,0.0,46.0028803627,0.0,460.323291046,34.6055183299,0.0,0.0,34.5113583033,0.0,23.0400690298,0.0,0.0,0.0,23.0145354442,91.9174778968,46.0014008728,838.706419109,0.0,0.0,0.0,46.1456301948,0.0,353.74386768,23.0526076379,34.4662435664,1020.49576019,0.0,222.421347992,192.042285497,92.3495049429,99.6904587984,0.0,0.0,0.0,0.0,0.0,0.0,153.168044396,0.0,23.0771827235,38.3525812343,23.0771827235,0.0,0.0,22.93824453,160.764476301,46.2733236319,161.516080931,0.0,23.0239024064,34.558325411,0.0,23.0422554507,0.0,0.0,22.9659059644,0.0
2012-09-16,0.6999125109,0.000296662546354,0.00262051915946,0.0101854140915,22.4838763658,0.0,0.0,0.0,22.3996001736,22.4634899741,664.692140572,0.0,52.4049083855,56.3349180039,0.0,22.5294646776,45.0674508231,56.3349180039,82.3901687523,546.545540261,0.0,22.4371838223,0.0,22.5975500951,59.8469252433,22.3571469257,59.6695542259,0.0,22.5457034707,22.4063205902,22.5770812998,33.6466496778,44.6906144703,22.5975500951,0.0,22.3588334502,29.9402689922,22.5584451187,283.914633871,0.0,44.8624436202,22.3048266061,52.4049083855,0.0,0.0,0.0,33.5519049711,22.4639087488,6329.59995499,0.0,44.7680531467,22.416464312,22.4364090533,33.6782648662,285.340953279,104.786867603,104.47590965,33.5011880824,0.0,0.0,29.866107176,268.943586186,22.5075489786,0.0,33.5959596848,22.5158967976,105.038249676,22.4335213239,0.0,74.8531675225,0.0,0.0,74.7806777271,22.6112165905,44.908278866,59.9667678303,59.8334194991,67.2531514836,22.5702666057,0.0,67.291568424,0.0,651.395366084,45.0036199143,0.0,0.0,44.9107856664,33.6466496778,22.3723760507,0.0,0.0,22.6043812772,33.6839399991,141.968534416,66.9751457112,817.753428495,0.0,0.0,0.0,44.9117414564,22.4244674524,442.927925905,29.9402689922,44.8624436202,1100.05124123,0.0,366.65923521,157.134329327,90.034773192,179.377482535,0.0,0.0,0.0,22.3317973759,0.0,0.0,164.287325156,44.8354343224,22.4809551739,37.4662699703,22.4809551739,0.0,44.8354343224,0.0,149.296002469,22.4356904733,164.985586988,0.0,44.5692824853,56.4823799463,45.3733575636,0.0,0.0,0.0,0.0,0.0
2012-09-23,0.7958371595,0.000607306362702,0.00200878258432,0.0108380827805,22.4616143946,22.4666244192,22.4969661053,0.0,22.4649237976,33.6997863272,733.254090052,33.7302758716,37.5564695638,105.066298142,33.7331677975,22.3871709603,30.0808543593,105.066298142,120.085946382,600.174776192,0.0,22.5325688557,45.0537854163,22.4581816236,33.7236342573,52.4723806459,97.281228717,22.4344868409,22.5064753544,0.0,0.0,37.440945363,22.5801632981,22.4581816236,0.0,0.0,37.5063933422,22.5080635932,261.888398368,0.0,82.4436524586,33.7060129128,37.5564695638,0.0,0.0,0.0,22.5117022497,67.3258213174,6852.24841918,0.0,22.5627696032,22.4334078433,22.3871709603,22.4529780442,383.307380502,90.119305487,209.549404229,0.0,22.528516181,0.0,22.4733957025,276.98118699,0.0,0.0,33.6792716291,44.8920063817,150.425864791,22.4800239585,22.5801632981,127.521227478,0.0,0.0,37.472447487,22.5285740531,22.469848867,45.0095934707,52.4697945969,22.5257860234,33.6890277609,0.0,75.0042054115,22.582011591,885.141665289,33.8257561871,22.498695481,0.0,33.7127954829,37.440945363,22.6622232495,22.498695481,0.0,22.472952676,0.0,101.201211542,22.5001185299,767.339876822,22.4599040817,0.0,0.0,22.550233814,22.4661714591,579.125124385,37.5063933422,82.4436524586,1049.86362189,0.0,382.763394402,232.811415038,37.6271258132,82.4939413618,22.5707838448,22.5273501408,0.0,44.9163632472,44.9368130736,22.4412625845,217.037503512,0.0,33.8085863976,67.6588256508,33.8085863976,22.4120686982,0.0,0.0,82.258675808,22.5529418836,97.7979382148,0.0,45.0048579147,30.1173103578,0.0,22.5325688557,0.0,0.0,22.4722070501,22.5325688557
2012-09-30,1.3690356352,0.000335844168306,0.0016312431032,0.00954756992755,22.4723709478,22.4723709478,22.533271682,0.0,22.465624514,29.9056420663,598.427303807,0.0,45.0415795679,52.4250450298,22.313323844,0.0,101.06878377,52.4250450298,60.0235193655,472.253289928,22.5920949142,33.6151246669,29.9262538643,22.4348782401,59.7755159494,33.8306595642,74.5982567907,22.5716310601,22.465624514,22.4882961873,44.7101027298,29.9438986047,33.6930262506,22.4348782401,0.0,0.0,52.4678085188,22.4563575212,328.979799501,0.0,52.4385236001,22.4157185691,45.0415795679,0.0,0.0,22.6057581104,33.7270221406,89.7740450984,6801.64534788,0.0,0.0,37.4091278798,0.0,37.37978983,383.06233374,82.5276964034,164.692778672,33.5745796407,22.5876834458,22.4665664705,33.8510747224,254.396960239,22.3718521087,0.0,22.3920635979,22.3808019652,187.883350015,22.5491204664,22.3538689509,119.938397952,0.0,0.0,56.0228831593,45.2309929788,22.5389140998,52.4724491852,134.911378117,22.5264886382,0.0,0.0,52.3394808159,0.0,1064.12783152,44.8971937349,22.3538689509,0.0,22.4518353219,29.9438986047,37.5765363521,22.4993972508,22.5920949142,22.5989244471,22.5989244471,44.9282699989,33.5982676171,788.962055856,22.3606407985,0.0,0.0,22.5301431858,22.272925551,525.906640393,52.4678085188,52.4385236001,1168.97907176,22.5468500319,337.085806908,322.400476884,75.1356595269,82.3424040737,22.4013582021,22.4745620784,0.0,0.0,22.5627556812,22.3268225275,268.964450156,22.5832673142,45.1296360223,37.470057363,45.1296360223,22.3943393229,22.5832673142,22.4948969826,119.60660674,22.5536453454,105.059033814,0.0,44.9042875824,45.1399722668,0.0,44.5862127913,0.0,0.0,22.2527812107,22.5104613282
2012-10-07,1.7053626464,0.00052152474872,0.00208609899488,0.00872368670586,22.3018058594,0.0,0.0,0.0,0.0,0.0,535.51837788,29.846018495,67.275179001,29.7964159714,22.3678299458,22.4371936222,44.8710590104,29.7964159714,78.2043458579,447.232476506,0.0,55.8501052014,22.4093450277,0.0,66.899872298,44.5617116631,66.9020691659,0.0,0.0,37.0656445473,22.2883164864,22.2542038741,22.3280711773,0.0,0.0,0.0,44.7236965883,22.3348107098,334.600487662,0.0,44.690051043,33.5114076467,67.275179001,22.41529124,0.0,0.0,22.3665136155,59.5775097632,7492.61632599,0.0,22.2408259337,55.7195473418,0.0,44.7391011809,388.21560669,74.565374883,148.699386745,33.4677448637,0.0,44.9287310376,44.4549281355,260.560681715,22.2542038741,0.0,33.4838570068,44.6361768874,104.512771653,22.4365287439,0.0,111.775862486,0.0,0.0,37.2262777884,67.1057084778,33.4812631647,89.5603470026,81.9255055016,44.8879608642,22.3205692124,0.0,52.0979314819,0.0,1155.41557533,22.4288886263,0.0,0.0,44.6774886006,22.2542038741,22.3952879497,44.4950257856,0.0,29.7851697656,0.0,74.365259975,22.3125449448,881.686475634,0.0,0.0,0.0,22.4916033066,22.3898006363,582.736253273,44.7236965883,44.690051043,1072.7924422,22.4499927785,462.031230942,298.057001753,52.3030245105,52.1314531965,0.0,0.0,0.0,0.0,0.0,0.0,297.223104324,22.4984230772,29.8099594221,29.8099594221,29.8099594221,29.7559917291,22.4984230772,0.0,119.003797461,56.0739114958,119.538014285,0.0,0.0,67.1053351295,0.0,22.3205692124,0.0,0.0,22.3071028057,22.2739022335
2012-10-14,1.3943440691,0.000733877625906,0.00252270433905,0.00999908265297,43.8020087735,21.9031924733,43.9207134043,0.0,21.9609064043,21.9026312306,628.417261201,0.0,54.9549634437,80.5910264199,22.0074056011,21.9583626618,66.1866935449,80.5910264199,110.028917059,380.881320498,0.0,21.9874532842,21.9185950264,0.0,43.8371900528,29.2330817927,80.3751376535,0.0,21.894429483,43.7209480757,21.8899442039,65.8018146837,22.0108192145,0.0,0.0,0.0,43.9516781801,21.9650046347,285.019854741,21.9938031509,65.8442272081,43.9471796371,54.9549634437,0.0,0.0,0.0,43.9832255133,43.9392238193,6902.29023054,0.0,0.0,32.8203392488,0.0,21.8921631964,411.287017531,95.3028355385,138.911118522,21.8998565829,0.0,0.0,32.8949420546,270.637517118,0.0,21.9014096681,0.0,36.5276696009,146.82756465,21.980810549,0.0,124.537267618,0.0,0.0,43.9063684234,29.385510018,51.2699020735,51.338575181,36.602801242,0.0,21.9318348905,0.0,36.596179954,0.0,1047.34606537,80.7200558089,21.9595474827,0.0,32.8893632843,65.8018146837,22.0061559789,32.8715357407,0.0,21.9262500745,21.9339382279,58.529484244,29.2328045145,895.857194638,0.0,0.0,0.0,22.0462096703,0.0,602.048020342,43.9516781801,65.8442272081,1039.47189322,22.0674804117,336.918956941,271.346432544,51.3988720167,102.43653564,0.0,21.9365640129,0.0,21.9198605157,32.8727927504,21.9650046347,299.382412067,21.9860853974,36.6050164466,29.3367430938,36.6050164466,21.8592129207,21.9860853974,21.8812915115,109.708866984,21.9802123592,146.872877504,0.0,0.0,22.0852510105,0.0,21.9603567021,0.0,0.0,0.0,43.8682987172
2012-10-21,1.4554353426,0.000468999155802,0.00206359628553,0.0101303817653,21.5990034008,21.9650346437,21.9650346437,0.0,21.9318848782,21.9318848782,658.307329924,32.7497635237,43.5033875477,79.872241442,21.8089694982,21.8922369995,21.8297944983,79.872241442,109.207146038,486.011501354,21.6601537207,50.7270449494,21.7463951989,43.9167933523,50.6445110014,43.6311405446,72.2664882146,0.0,43.3628632781,21.5638817085,0.0,21.7242681481,32.77626472,43.9167933523,21.9650346437,0.0,72.5364779671,43.6040174226,318.359111214,0.0,86.9559905614,21.795803813,43.5033875477,0.0,0.0,0.0,72.5260903241,43.5187707101,5569.97571629,0.0,0.0,21.7530797492,21.7364237311,32.6410796459,225.491192569,65.3064080117,123.076083287,21.6081016841,43.3497349514,0.0,32.719580743,210.063092335,0.0,0.0,0.0,32.4390314723,109.092947999,21.6907656715,0.0,87.0479626539,0.0,0.0,57.9727214304,21.7452752438,21.7352200317,58.097766718,79.8305976749,21.6551988119,32.6607805385,0.0,36.2597110611,0.0,957.460969592,36.2885663667,0.0,0.0,21.7483453038,21.7242681481,54.5983676771,0.0,0.0,28.9592036476,0.0,57.959772863,21.6210912253,967.051302494,21.9650346437,0.0,0.0,50.9226152624,21.8250569458,516.229891217,72.5364779671,86.9559905614,1087.67014619,0.0,268.370285963,210.442923969,32.8193099957,137.607888212,0.0,21.70267333,0.0,0.0,0.0,21.6551988119,318.027418361,21.6536335059,21.7702747989,65.4007946151,21.7702747989,0.0,21.6536335059,21.9054370218,137.414650487,21.7069778047,138.138031939,0.0,54.5193235811,29.0712464152,0.0,28.9918709058,0.0,0.0,21.583384767,21.7432500504
2012-10-28,1.2773722628,0.000921416348559,0.00421218902198,0.00934579439252,28.251646365,0.0,0.0,0.0,28.2431649341,0.0,446.43151496,28.3196816362,43.0980945171,57.9399278234,0.0,28.320518693,0.0,57.9399278234,66.7889065495,323.889281069,0.0,28.9175137658,28.9262422638,0.0,28.9262422638,42.4470933757,28.6252397533,0.0,0.0,28.1839372066,0.0,28.9175137658,28.9874896007,0.0,0.0,0.0,43.0026382826,0.0,123.656133166,0.0,38.076300193,28.9349760326,43.0980945171,0.0,28.4843527542,0.0,0.0,57.8524845275,5669.56840806,0.0,0.0,0.0,28.3298729863,28.6338435756,123.984606263,28.3623703333,66.6105923708,0.0,0.0,0.0,57.8001451266,152.082387495,0.0,0.0,28.3128119366,56.6564181846,85.8646406684,29.1019254843,0.0,66.7168994683,0.0,0.0,28.5485460492,29.0754370813,0.0,43.0633896787,76.1700062857,43.0103319957,0.0,0.0,0.0,28.4843527542,209.529250176,57.1295549563,0.0,0.0,0.0,28.9175137658,0.0,0.0,0.0,28.4240775216,28.2941300438,66.5302867744,0.0,582.514344576,0.0,0.0,0.0,38.2264014919,0.0,267.375549087,43.0026382826,38.076300193,609.259199353,0.0,219.062686704,104.900665169,170.020450112,56.997572205,0.0,0.0,0.0,0.0,0.0,0.0,104.575366711,58.1156098362,29.0489968536,0.0,29.0489968536,0.0,58.1156098362,28.2262173404,94.9816707614,0.0,133.693949245,0.0,57.8175810678,0.0,0.0,0.0,0.0,28.4843527542,0.0,0.0
2012-11-04,1.8070928394,0.000680903744971,0.00315691736305,0.00885174868462,0.0,0.0,0.0,0.0,0.0,23.6369367292,549.58844814,0.0,35.5772637136,23.6918797474,23.696779792,0.0,35.4242620248,23.6918797474,47.2795565695,369.975182825,0.0,23.6655096355,0.0,23.661016466,23.6655096355,47.3310192709,39.233781613,0.0,0.0,23.6298042799,0.0,0.0,23.5076555106,23.661016466,0.0,0.0,23.6632555604,23.5147510902,196.402438818,23.4863944414,70.7506454839,47.3551547658,35.5772637136,0.0,0.0,0.0,35.3497914843,47.0408106236,7127.06576001,0.0,23.8021797519,23.3736484734,0.0,0.0,149.795790084,78.778191518,133.626600608,23.4870945435,23.7326513932,23.6221225545,47.3194527199,188.556519155,0.0,23.401733362,23.6324834344,23.6062270594,157.753669867,0.0,0.0,86.5556561437,23.8166579634,0.0,59.0903267203,0.0,0.0,70.7698308814,102.339282192,46.9020893209,0.0,0.0,23.5701547075,0.0,448.773741034,47.3443383327,0.0,0.0,23.4439874698,0.0,35.4741761581,0.0,0.0,47.3453273179,23.5875573026,94.2552792681,47.1045706585,781.37162819,0.0,0.0,0.0,23.6756850279,0.0,465.524294353,23.6632555604,70.7506454839,1022.91053762,0.0,173.040250372,165.517948837,23.4651717958,102.065213876,0.0,23.366637781,0.0,23.5382315338,0.0,23.4510446604,101.986839955,23.7156787958,23.7614269633,39.3497777108,23.7614269633,0.0,23.7156787958,0.0,78.5121900597,0.0,149.753179969,0.0,23.7156787958,47.6818415766,23.479315962,0.0,0.0,0.0,23.5273374062,0.0
2012-11-11,1.3958530966,0.00027501489664,0.00160425356373,0.00627950680662,22.173511477,0.0,22.13665844,22.0765951521,0.0,22.1668547639,687.766243402,22.2528223537,22.2528223537,66.7514588758,0.0,22.0632919914,59.5128802561,66.7514588758,96.4545901948,348.437743021,0.0,55.4338527317,29.5984154626,22.1450226534,44.5251199168,33.4352413983,36.9104582218,22.1203694483,0.0,22.2543772237,22.1812774639,22.1099233453,66.8416957318,22.1450226534,0.0,0.0,33.4549799962,44.6594920192,266.242006219,0.0,59.2384112283,29.6471401788,22.2528223537,0.0,0.0,22.1433523192,22.2461088713,66.6448118723,6586.49831626,0.0,22.3689168582,0.0,0.0,44.2064993176,215.587501747,74.1796221231,96.1642135792,0.0,0.0,22.2792214893,0.0,303.329538057,0.0,0.0,44.3235078473,59.1557693967,118.970333068,22.1232828156,0.0,81.5180221095,22.3892522371,0.0,29.6202568731,22.1433523192,77.7401159579,81.6277617996,111.223375424,0.0,22.2085873397,0.0,81.457846206,22.1836007633,526.342777043,33.2594366366,0.0,22.1868369046,44.6297386787,22.1099233453,22.3686115707,22.0367337104,0.0,22.1716112559,22.3013982441,81.408500739,44.5218196783,914.255886675,22.1602020464,0.0,0.0,55.8643207795,22.2946687938,624.113692837,33.4549799962,59.2384112283,926.137592794,0.0,348.454745503,252.112056556,59.4742943825,103.664262578,22.4232268232,22.1469085838,0.0,0.0,22.1433523192,0.0,118.232030863,0.0,44.2064993176,22.1032496588,44.2064993176,0.0,0.0,44.4953522328,118.389831885,22.4300341174,141.198811917,0.0,22.1768825317,22.3136735256,0.0,0.0,0.0,0.0,22.2373298147,44.1000097076
