Week,PA,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,what to do if you have the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,fever and cough,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,tylenol sinus,flu in children,how long does it take to get over the flu,over the counter flu,how to treat flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,flu virus,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,flu while pregnant,is the flu contagious,flu contagious period,incubation period for the flu,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,rsv infant,tamiflu wiki,stomach flu symptoms,how long does rsv last,how long is rsv contagious,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2011-06-19,0.8100810081,0.0,0.00069921179761,0.00419527078566,22.7287555158,0.0,0.0,0.0,0.0,22.7816905513,0.0,761.981685016,45.5222589174,22.5118551921,68.4274895876,0.0,33.8137467749,22.6967733345,75.4382849971,0.0,60.288361826,625.491199217,0.0,22.8504966236,22.5047569127,22.4572212161,45.2612359934,22.6419170847,67.8576263482,0.0,22.6282444295,22.6077663802,22.6009485978,0.0,22.5941349263,22.5941349263,0.0,22.3829266497,22.4572212161,0.0,0.0,0.0,45.5908371924,0.0,0.0,0.0,105.589086768,22.6282444295,22.4233899097,22.5288339967,68.4274895876,0.0,0.0,0.0,0.0,90.6224250912,5617.06799732,0.0,22.4979537818,22.5465540164,0.0,45.5222589174,0.0,0.0,113.250797245,0.0,56.6700002248,22.5254595474,22.8298112012,0.0,22.6350786924,136.098385417,0.0,0.0,0.0,67.7824047788,82.8393924664,0.0,0.0,0.0,52.7895045148,0.0,0.0,0.0,37.6918493364,22.4610841877,45.6320834263,0.0,22.7081179889,37.6714587888,22.6077663802,0.0,0.0,22.4979537818,0.0,34.0761386218,22.7354295765,22.6077663802,0.0,45.6183263918,0.0,0.0,0.0,22.8022888248,0.0,0.0,0.0,60.3953853862,33.7899184948,557.976762165,0.0,22.47078234,0.0,22.4847691793,33.7966469592,271.444090361,45.5908371924,22.4233899097,981.93764853,22.3694713286,83.0281923914,52.8055520634,45.1977602505,56.3901222464,0.0,0.0,0.0,0.0,0.0,0.0,56.7871207402,0.0,0.0,22.5424322074,0.0,0.0,0.0,0.0,0.0,52.7759238109,22.4166358766,67.8440126914,0.0,0.0,22.515266504,0.0,0.0,0.0,22.7175568993,0.0,0.0,0.0,0.0,0.0,22.8712195649
2011-06-26,0.6240858118,5.82954412965e-05,0.000524658971668,0.0032645447126,0.0,0.0,0.0,0.0,0.0,23.0845708407,23.3116035043,757.752662717,0.0,0.0,23.2989508052,23.0950305276,23.4031873198,23.1605338165,54.1200290339,23.0950305276,46.2544338389,532.970932827,0.0,23.1648675339,23.3827446318,0.0,46.792233741,38.7098704838,77.3076852462,0.0,0.0,23.1124297601,0.0,0.0,0.0,22.9016131055,0.0,23.2499003824,0.0,0.0,0.0,0.0,23.3397067032,0.0,0.0,0.0,85.1489435174,0.0,23.1876407573,23.0949990415,23.2989508052,0.0,0.0,0.0,0.0,23.3615901506,5564.02433337,0.0,0.0,0.0,0.0,0.0,34.6634021738,0.0,92.8672152058,0.0,35.0529241162,0.0,23.3537837278,0.0,0.0,178.237908821,22.8809064029,0.0,22.9292804122,46.6934861871,77.1912130731,23.3397067032,0.0,0.0,77.2959933559,0.0,0.0,0.0,22.8740124871,0.0,34.6899250725,0.0,38.6400112405,84.8454582019,23.2779038758,23.389050692,0.0,23.389050692,0.0,31.0378518819,23.182401852,0.0,23.3200358285,23.3552624688,0.0,0.0,0.0,0.0,0.0,0.0,22.9500748019,23.1430075529,69.9348105129,649.114730521,0.0,0.0,0.0,23.2989508052,23.3439358822,286.003422334,23.3397067032,23.1876407573,960.044439605,23.2807460601,108.305511898,46.7670409992,23.4047589378,35.0529177232,0.0,0.0,0.0,0.0,0.0,0.0,35.0001652389,23.3749311323,23.3341137252,46.7498622646,23.3341137252,0.0,23.3749311323,0.0,23.4102620439,92.7880281015,0.0,115.903270067,0.0,0.0,34.6237994416,0.0,0.0,0.0,23.4678610198,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-03,0.8213963738,0.000166315556048,0.000776139261559,0.00271648741546,23.9262226074,0.0,0.0,0.0,0.0,23.7528135601,0.0,818.731401058,23.5589224145,0.0,23.9695018765,23.6371440102,23.6371440102,23.5944134094,83.9085828779,23.6371440102,31.8021555137,484.462875401,0.0,24.0218779865,24.0129380019,0.0,47.4949056954,0.0,103.331108989,23.6371440102,23.8988743944,23.9204892944,0.0,0.0,0.0,0.0,23.6086397666,48.1276257411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5696286985,0.0,35.9174818887,23.9277029522,23.9695018765,0.0,0.0,0.0,0.0,31.7710554732,5457.68581604,0.0,0.0,0.0,23.9349209621,23.5589224145,47.7661986929,0.0,47.7379598688,0.0,23.9847451187,23.9060750194,0.0,23.9566011442,0.0,191.163685392,23.7886864177,0.0,0.0,35.9464010221,95.2410674266,0.0,0.0,0.0,55.6483038318,23.6157593805,0.0,0.0,47.9968836247,0.0,31.794906375,0.0,47.6350266449,47.5991306556,35.6637208325,0.0,0.0,23.985569223,0.0,48.1311877401,23.9839631144,24.0437160574,0.0,23.9622777952,23.6086397666,23.9767303149,0.0,0.0,0.0,0.0,0.0,95.0542436434,47.374384819,572.13355775,0.0,0.0,0.0,23.7492239287,35.6565171104,270.280862381,0.0,35.9174818887,883.574383938,23.8485912202,119.276684034,71.5794909331,24.0218779865,47.7644045881,0.0,0.0,47.3314343341,23.8138510352,0.0,0.0,23.7385196928,0.0,70.9328424872,23.8200182325,70.9328424872,24.0056877187,0.0,0.0,23.8093141938,55.6676021531,0.0,111.258338089,0.0,0.0,23.7457097316,0.0,0.0,0.0,23.6442808291,0.0,0.0,0.0,0.0,0.0,23.6728712533
2011-07-10,0.5385293254,8.81406725133e-05,0.000572914371337,0.00255607950289,0.0,22.130315497,0.0,0.0,0.0,22.1369772416,0.0,785.545429916,29.6158079596,22.1792815409,37.0157015613,22.2239463272,0.0,22.2710594781,55.6144621151,22.2239463272,51.8202507859,577.355560335,22.3247249468,22.2800048904,0.0,0.0,55.5675728666,22.3247249468,74.0515441699,0.0,22.2040145086,22.2290833506,22.2709142209,0.0,0.0,0.0,33.3407973449,22.1951052721,0.0,0.0,0.0,0.0,44.4432957557,0.0,0.0,0.0,103.708614663,22.2194613988,0.0,0.0,37.0157015613,0.0,0.0,0.0,0.0,66.5813535663,5643.18698662,0.0,0.0,22.217362278,0.0,29.6158079596,22.2910628164,0.0,88.9968492636,22.2127546492,22.217232144,0.0,0.0,22.3045154795,22.3787963364,193.157193346,22.277626371,22.2261721996,22.3247249468,22.3247249468,51.7778379892,0.0,0.0,0.0,51.8805406541,0.0,0.0,0.0,33.2806201652,0.0,29.6335531871,0.0,51.8963426675,73.9780659974,22.1592460563,0.0,0.0,44.5003402313,0.0,37.1434223869,44.5410929341,22.3382182832,0.0,22.1636643751,33.3407973449,0.0,0.0,22.2710594781,0.0,0.0,0.0,74.1165889268,22.2888213747,488.732987955,0.0,22.2843425683,0.0,22.2216498951,0.0,259.319981338,44.4432957557,0.0,1024.02660931,0.0,118.514341261,29.6403236512,66.8127426626,44.5118669126,0.0,0.0,0.0,22.2306645697,0.0,0.0,22.203815941,0.0,44.3942278278,22.2127546492,44.3942278278,0.0,0.0,22.2732615475,0.0,118.597099884,0.0,74.0314596824,0.0,0.0,44.4121038943,0.0,0.0,0.0,22.3294571285,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-17,0.5991611744,0.0,0.000590452831903,0.00381523368306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.376411733,21.3778671687,21.4229817512,21.4229817512,21.448847108,42.6711879117,0.0,31.880061103,21.448847108,78.0851945014,539.303593097,21.309834108,42.6196682161,21.4877624641,0.0,31.9288505234,0.0,42.6191347166,21.1588926613,21.3162682367,0.0,0.0,0.0,0.0,0.0,0.0,21.4146896748,0.0,0.0,0.0,0.0,21.2777216395,0.0,0.0,0.0,113.569723013,0.0,21.37266543,42.5931531433,21.4229817512,0.0,0.0,0.0,0.0,53.2126171044,6468.38022284,0.0,0.0,0.0,42.7171809251,21.3778671687,0.0,0.0,49.7637735628,0.0,42.8099281981,0.0,0.0,21.2036125431,21.3227062519,213.577005003,0.0,0.0,21.3726809984,21.3726809984,70.9127630111,0.0,0.0,0.0,56.8398131761,0.0,0.0,0.0,63.514951531,0.0,42.4875123801,0.0,49.6269067169,35.448982831,21.3650121674,21.2613880541,0.0,21.2758551909,0.0,53.5286015794,21.3504309321,0.0,21.448847108,21.2469918135,0.0,21.1652696633,0.0,0.0,0.0,0.0,0.0,49.7531986916,21.2521012643,567.720904579,0.0,21.4229817512,0.0,21.4036236352,21.3907376487,305.330779888,21.2777216395,21.37266543,903.423620645,21.1080146507,56.8098944354,71.0219922526,85.0455522165,85.3369400268,21.4165251564,0.0,0.0,0.0,0.0,0.0,21.221416076,0.0,63.9295023241,42.3944248372,63.9295023241,0.0,0.0,0.0,0.0,85.2554804844,21.4553232092,120.672199011,0.0,0.0,42.5259288207,0.0,0.0,0.0,21.3870004676,0.0,21.2265425135,0.0,0.0,21.2841363883,21.4812667681
2011-07-24,0.5274982905,0.000371005889718,0.000973890460511,0.00398831331447,0.0,0.0,0.0,0.0,0.0,20.9575839311,41.9151678622,845.966134155,21.0272104558,0.0,41.7428136691,31.5422268042,0.0,0.0,62.9269309051,31.5422268042,83.833079547,572.846000304,21.1053855433,20.9092287738,20.9345196462,0.0,62.5388043994,31.4850196934,62.9206142048,0.0,20.7961719646,20.9029156009,0.0,0.0,0.0,0.0,0.0,21.0717596305,0.0,0.0,0.0,0.0,20.9828492523,0.0,20.890300685,0.0,97.7752814828,20.8462681331,21.0090829589,21.0154052519,41.7428136691,0.0,0.0,0.0,0.0,20.9278561168,5555.39458875,0.0,0.0,20.9449740731,20.9449740731,21.0272104558,52.469158707,0.0,69.9743875007,0.0,52.4867257524,0.0,0.0,0.0,21.0926137517,210.251410817,0.0,20.9155457614,0.0,0.0,69.8036600478,0.0,21.0036421963,0.0,34.9629301882,0.0,20.9281911941,0.0,42.043500959,0.0,20.9395950006,0.0,20.9630687256,76.7164562225,20.9909932097,20.9648881862,0.0,20.8714068345,0.0,35.0454796978,28.0190169996,0.0,0.0,21.0217753662,0.0,0.0,0.0,21.0845226587,0.0,0.0,21.0353314573,41.8667017024,31.449077279,419.092397574,0.0,0.0,0.0,62.5576413887,21.0289859576,244.643497661,20.9828492523,21.0090829589,875.173876598,20.8525471296,76.9417513621,41.9471144499,42.1074323023,73.4071978076,0.0,0.0,0.0,0.0,0.0,0.0,62.8061746289,0.0,52.5702249249,20.9720581833,52.5702249249,42.0833615753,0.0,0.0,0.0,83.9385805164,20.9029156009,111.79287041,0.0,0.0,20.8211899158,0.0,0.0,20.8839989352,21.0325331316,0.0,0.0,0.0,0.0,0.0,20.9638945556
2011-07-31,0.5194265531,0.0,0.000321972310381,0.00257577848305,21.2252172913,0.0,0.0,0.0,0.0,20.9461554742,21.0272828417,835.910483644,0.0,0.0,20.9524578962,21.2158679858,21.1175171869,0.0,49.1590878826,21.2158679858,35.091290666,498.167753887,0.0,0.0,31.8366212472,0.0,20.9524807413,41.7425431946,62.8668930328,0.0,0.0,20.8209338907,0.0,0.0,0.0,0.0,0.0,21.0560250771,0.0,0.0,0.0,0.0,35.0764402884,0.0,20.8146587449,0.0,84.2681701482,20.85236646,21.1966565076,0.0,20.9524578962,0.0,0.0,0.0,0.0,20.9398568357,5377.69840207,0.0,21.1111449729,0.0,20.8334955401,0.0,0.0,0.0,77.3350971017,0.0,35.1654660781,21.0920513839,0.0,0.0,21.0972043928,168.984892551,21.3214622307,0.0,0.0,20.8712715973,35.0658757312,0.0,0.0,0.0,56.1908985178,0.0,0.0,0.0,31.7662485879,0.0,31.4492282338,0.0,62.923860759,63.1149043649,21.1552193934,0.0,0.0,41.7551618594,0.0,49.3143241537,28.1507125951,0.0,0.0,21.1742923484,0.0,0.0,21.0272732975,0.0,0.0,0.0,0.0,56.1951985238,0.0,519.234714149,0.0,0.0,0.0,20.8146587449,42.3167408666,273.895166886,35.0764402884,21.1966565076,844.128315675,0.0,49.1930745656,35.1145992024,42.072568725,70.3308949148,0.0,0.0,0.0,0.0,0.0,0.0,20.7770871587,0.0,0.0,31.8077798469,0.0,0.0,0.0,0.0,20.8334955401,63.2079584933,21.1238932489,154.462591618,0.0,0.0,0.0,0.0,0.0,0.0,31.5382197048,20.9663138177,0.0,0.0,0.0,0.0,0.0
2011-08-07,0.6289946231,0.000331612108579,0.000710597375527,0.00326874792742,21.0038790202,21.1253919729,21.0235521803,21.0189765651,0.0,0.0,0.0,631.137114098,35.0596565806,0.0,41.9571157762,0.0,0.0,21.0738283599,21.0102188569,0.0,42.0195734088,357.384898073,0.0,0.0,21.0998396391,0.0,0.0,21.0743490445,77.1390174732,0.0,20.9603994252,0.0,21.0235521803,0.0,0.0,0.0,21.0362284252,21.1462100794,0.0,0.0,0.0,0.0,42.0350755206,0.0,0.0,0.0,91.1379448362,0.0,20.9722371415,31.5905418136,41.9571157762,0.0,0.0,0.0,0.0,28.0333356399,5693.9746546,0.0,0.0,0.0,0.0,35.0596565806,84.1702891272,0.0,91.2678011537,0.0,63.3236357423,21.0951322773,0.0,21.0696857968,0.0,112.493346364,0.0,0.0,21.0494492876,42.1567624842,77.0333591292,0.0,0.0,0.0,84.2012859859,0.0,0.0,0.0,21.0235521803,0.0,28.0543805919,0.0,63.1179294601,41.9971631212,0.0,0.0,0.0,42.0782109836,0.0,77.3448631813,21.0929863857,0.0,0.0,63.1086852757,21.0362284252,0.0,0.0,21.0298883925,0.0,0.0,0.0,42.0901839397,21.031630976,462.698390987,0.0,0.0,0.0,21.0172197851,28.0417168717,322.591708531,42.0350755206,20.9722371415,856.953594341,0.0,126.276701162,84.2268934468,42.0818756204,35.1188280087,0.0,0.0,0.0,21.0489199658,0.0,21.0362284252,49.1037095152,21.0887648966,31.6159623308,21.0679860164,31.6159623308,21.0425722818,21.0887648966,0.0,0.0,70.1382217473,0.0,105.142693596,0.0,0.0,31.4747443546,20.9856149433,0.0,0.0,0.0,0.0,21.0295457667,0.0,0.0,21.0552714805,0.0
2011-08-14,0.5757170762,0.000177904287493,0.00040028464686,0.00351360967799,20.9214460182,0.0,0.0,0.0,0.0,20.9799098303,21.051607019,670.749259642,20.842518154,0.0,20.9844598654,20.8773478182,20.9117205989,0.0,73.5089492809,20.8773478182,48.9104550859,460.973792445,0.0,62.7730567901,20.9496614285,0.0,41.7827690608,42.2558540889,76.8637304907,0.0,0.0,20.9180345242,0.0,0.0,20.9720726268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2047989134,0.0,20.905410484,0.0,104.855867268,20.9340797416,20.8945180085,62.6406241809,20.9844598654,0.0,0.0,0.0,0.0,27.9386546201,5471.42990439,0.0,0.0,20.8237241792,0.0,20.842518154,41.8842507597,0.0,41.9795424854,0.0,21.0415594972,20.8865029678,21.0115537711,0.0,21.1215459128,140.085646693,0.0,0.0,21.0833399208,20.9530589617,69.7959062955,0.0,21.0769856893,0.0,62.9429518463,0.0,0.0,0.0,31.4957031741,0.0,31.510980853,0.0,31.3701892268,76.7795969682,52.3886355248,31.4175906962,0.0,31.5554123345,0.0,42.1195599097,28.0040738805,0.0,0.0,41.8934574648,0.0,0.0,20.9180345242,0.0,0.0,0.0,21.0769856893,41.9732990497,27.9765899983,552.185826411,0.0,0.0,0.0,20.8676296217,31.4546038183,307.539196277,52.2047989134,20.8945180085,938.043748484,20.8396970557,55.953095915,48.9484414309,52.5517265846,55.9952699502,0.0,0.0,21.0833399208,0.0,0.0,0.0,41.8952770023,0.0,21.0129675349,20.9228958842,21.0129675349,42.2303372688,0.0,0.0,0.0,104.905768483,0.0,90.8583606836,0.0,0.0,20.8788315416,0.0,0.0,0.0,42.0969472399,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-21,0.4742096506,0.000135943447526,0.000498459307595,0.0031720137756,0.0,0.0,0.0,20.3496787552,0.0,20.3619302174,20.3619302174,614.761496887,30.8191343554,0.0,20.4864261934,27.3216836642,20.4575825425,20.5690680059,30.6930226149,27.3216836642,81.9876614039,382.286674986,20.4172448482,20.5690680059,20.5936403471,0.0,71.6325223854,41.0635428368,34.1541022642,0.0,0.0,0.0,0.0,0.0,0.0,20.593512769,0.0,0.0,0.0,0.0,0.0,0.0,27.3010343679,0.0,20.4651601021,0.0,123.055907551,0.0,61.4097303014,20.4496718304,20.4864261934,0.0,0.0,0.0,0.0,41.0379626956,5321.71697482,0.0,0.0,20.5192349952,0.0,30.8191343554,88.8118761988,0.0,95.749409602,0.0,34.2036179977,20.491228573,20.5563461613,20.4987878935,20.4295778261,143.882845097,0.0,20.5193692611,0.0,30.8655739439,81.8661005449,0.0,20.593512769,0.0,47.843773114,0.0,0.0,0.0,20.449677413,20.5873024213,30.7450881517,0.0,47.8110082927,20.4648884566,41.0508086766,0.0,0.0,30.8531925463,0.0,143.988946069,41.1755343173,20.4049267518,0.0,51.1026407821,0.0,0.0,0.0,0.0,0.0,0.0,30.7513334361,34.1933568511,40.7238604348,560.060541578,0.0,0.0,0.0,30.7756862376,20.5222975393,252.791007037,27.3010343679,61.4097303014,773.235099184,20.5624984425,143.558297992,41.0402895383,40.874315507,61.5747389078,20.4575825425,20.5254043383,0.0,0.0,0.0,0.0,40.9722354625,20.4452698235,0.0,0.0,0.0,0.0,20.4452698235,0.0,0.0,112.796275341,40.7729549018,95.588697698,20.3680614821,0.0,40.7483928808,0.0,0.0,0.0,20.5546580487,0.0,20.5069820777,0.0,0.0,0.0,20.6370903353
2011-08-28,0.530273051,0.000181052822161,0.000724211288643,0.00362105644322,0.0,0.0,0.0,0.0,0.0,20.4308698982,0.0,545.609910596,0.0,0.0,20.3982631567,20.3798365413,0.0,0.0,47.7159315286,20.3798365413,34.0734333511,422.309901958,0.0,20.4873854965,0.0,0.0,40.8508113892,0.0,54.5043238133,0.0,20.3716668619,40.9654969483,0.0,0.0,20.4433137259,20.4626721199,20.4309873384,20.4587968955,0.0,0.0,0.0,0.0,30.6724230804,0.0,0.0,0.0,149.925780952,20.512999936,27.2562704798,20.5006203344,20.3982631567,0.0,20.4371486736,0.0,0.0,40.8783144263,5677.2983458,0.0,0.0,20.4389457847,0.0,0.0,136.144451218,0.0,81.8881033269,0.0,92.335743059,0.0,20.4494824989,0.0,20.5175855288,205.050698048,0.0,20.4882556659,20.4680111753,34.1104707186,81.6784648886,0.0,20.3921172503,0.0,54.5618934787,0.0,0.0,0.0,30.677099305,0.0,27.2706452125,0.0,40.9187077327,74.9044856058,20.4944361352,0.0,0.0,20.4895046746,20.4371486736,218.863256745,34.1600687823,0.0,0.0,40.8619746768,20.4309873384,0.0,20.4411882603,0.0,0.0,0.0,0.0,115.976177542,20.4352165319,558.784889992,0.0,0.0,0.0,20.4125256029,20.4002363039,279.435322011,30.6724230804,27.2562704798,996.751638566,0.0,245.53910999,68.2004279751,75.0140364585,82.005251617,0.0,20.3798365413,0.0,0.0,0.0,0.0,102.210151895,0.0,20.4842916603,30.7248915061,20.4842916603,0.0,0.0,20.4846964751,20.4771485853,81.8470885437,20.4618312203,109.008669962,0.0,0.0,20.4228838726,0.0,0.0,20.4413884487,20.5468843818,0.0,20.429048341,0.0,20.4371486736,0.0,0.0
2011-09-04,0.6145386917,0.000202901491326,0.000456528355483,0.00344932535254,0.0,0.0,0.0,0.0,0.0,19.9474386981,20.0326730442,594.320143027,30.0603412482,20.0065176932,39.9978980163,39.9949944734,19.9174064206,0.0,26.7272208543,39.9949944734,60.0045548387,407.1531511,0.0,20.025948145,20.0503282154,0.0,26.7292790342,50.1205407,53.4322965244,0.0,20.0057325385,30.015012301,40.1378406832,0.0,0.0,0.0,20.0628700189,19.8934456309,0.0,0.0,0.0,19.9354149255,39.9858450104,0.0,0.0,0.0,140.464879996,20.0931581681,20.0095402681,19.9474386981,39.9978980163,0.0,0.0,0.0,0.0,33.3768822846,5831.42960221,0.0,0.0,19.9869359102,0.0,30.0603412482,173.423693477,0.0,53.4927642013,0.0,53.5170395343,20.0856358479,19.9715298076,19.9715298076,20.0563985473,167.451495857,0.0,0.0,0.0,30.0271236131,93.3842328554,0.0,19.9294084733,0.0,53.4423552587,0.0,0.0,0.0,20.0313177885,19.8814868418,26.7191522658,0.0,20.0313845918,73.3751848706,0.0,40.0518962899,0.0,33.433255624,19.9594769833,328.288943756,53.5232515151,0.0,0.0,40.064654883,20.0628700189,0.0,20.1084189676,20.1540096465,0.0,0.0,20.0947641953,80.1980141336,20.0020086166,601.190252997,0.0,19.9715298076,0.0,0.0,19.953456025,333.961368728,39.9858450104,20.0095402681,829.551300928,20.059964946,233.946141277,113.611139241,60.0623786638,26.7554725251,0.0,0.0,0.0,0.0,0.0,0.0,186.875383311,19.9054188152,19.9655015764,33.4231372896,19.9655015764,20.0886621576,19.9054188152,20.0810319411,0.0,73.542355426,0.0,146.870878531,0.0,0.0,20.0112294059,20.0297995852,0.0,20.0902213034,30.1941265119,0.0,40.0655618036,0.0,0.0,0.0,0.0
2011-09-11,0.8154723245,0.000352733686067,0.00082304526749,0.00446796002352,20.101202731,0.0,0.0,0.0,0.0,29.9804867436,0.0,829.826950249,19.706736291,0.0,59.2449726541,49.9369355831,0.0,19.9803293423,33.2166727857,49.9369355831,66.3472925253,544.122015213,0.0,39.7183625049,33.2688820764,19.8684718595,19.8684718595,19.9801980776,59.7784045624,0.0,19.8325649826,19.8505021834,19.9165504363,0.0,0.0,19.9165504363,40.2751261231,40.4335936291,19.8684718595,0.0,0.0,0.0,49.8285765598,19.7662013975,40.3969136227,0.0,245.983024258,19.880469729,29.7049018936,40.0101324585,59.2449726541,0.0,19.7542796837,0.0,39.9499161452,46.4325934878,6659.26848131,0.0,0.0,19.7754985508,19.8624783536,19.706736291,258.627277411,0.0,66.4754577667,0.0,59.8446194382,26.5497168306,0.0,19.880469729,20.1740551722,292.960363309,0.0,19.8864740992,19.8984937269,19.8411547774,106.096833652,19.7602387424,19.8385404466,0.0,73.0883337541,0.0,0.0,0.0,39.5806664414,40.2024054621,19.8684718595,0.0,46.4485716174,80.5988496835,39.6531862344,29.7977878311,0.0,46.5306630282,0.0,566.345870846,118.776412387,29.9657924192,0.0,0.0,40.2751261231,0.0,20.1133082431,20.2290419973,0.0,0.0,19.8684718595,112.93411834,29.9629092845,650.419632472,0.0,0.0,0.0,19.7304793468,19.9107949232,391.792936253,49.8285765598,29.7049018936,1183.92563261,39.4609586935,305.625522303,119.649305096,53.0638607918,49.6058840967,0.0,0.0,0.0,0.0,29.9356626637,0.0,152.583579121,19.8146601692,20.0171411154,20.0171411154,20.0171411154,20.167963972,19.8146601692,0.0,19.8624783536,73.1245251168,20.1314938744,179.259199514,0.0,0.0,29.9804867698,0.0,0.0,20.1557925996,20.0074597986,19.9891061756,19.9200800182,0.0,19.7542796837,0.0,19.980961915
2011-09-18,0.9787353894,0.000430090710041,0.000742883953707,0.00473099781045,19.7128254637,0.0,0.0,0.0,0.0,19.7859772205,49.4574901444,824.819326984,0.0,19.7919305601,49.4893462537,85.8224244004,0.0,0.0,59.3859995311,85.8224244004,72.5624124152,553.742330727,0.0,26.43235124,26.444308481,39.7319697305,39.5827660313,49.4586483359,26.3785328726,19.7663605962,19.6709289547,52.7669867715,19.8218810458,0.0,0.0,19.7540037678,39.7319697305,32.9837980916,39.7319697305,0.0,0.0,0.0,39.536973149,0.0,29.6953640381,0.0,244.054637578,19.7979342755,39.5827060224,29.695356835,49.4893462537,0.0,0.0,0.0,26.3646208725,59.4219868752,6821.49303854,0.0,19.7484832728,26.3230092064,0.0,0.0,368.943339788,0.0,85.8501533847,0.0,105.731341171,39.6142088103,0.0,19.7544387864,29.8061939571,185.190249816,0.0,26.4024174902,39.5557369316,19.8073001194,111.982065918,0.0,0.0,0.0,59.3760509495,0.0,0.0,19.7723268988,32.9855955545,49.4367402839,26.3864728029,0.0,26.3945411732,52.6538915178,19.6886718251,29.7642049768,0.0,59.4655239095,0.0,794.217752181,52.8967065947,29.7601276247,0.0,39.6316893924,39.7319697305,0.0,26.3845157103,0.0,0.0,19.8659848653,19.8308009804,99.0268142845,39.6155610951,916.812113635,0.0,19.7420930028,0.0,29.6674037046,29.7210824303,501.389021084,39.536973149,39.5827060224,1314.82559426,19.7242537621,428.98052162,224.39806036,59.3190157464,52.852658242,0.0,19.8241113651,0.0,0.0,19.7365830117,0.0,323.08230812,29.6955494892,39.5446537977,46.2116710035,39.5446537977,19.7480465893,29.6955494892,19.757202111,0.0,138.64330403,32.96372206,191.242972008,0.0,0.0,19.6945932302,0.0,0.0,29.7222485014,59.3156906615,0.0,19.6950448033,0.0,0.0,19.7599645414,19.724697084
