Week,KY,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,contagious flu,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,symptoms of flu,cold,type b flu,treatment for flu,flu shots,high fever,symptoms of rsv,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,tamiflu dose,robitussin,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,type b flu symptoms,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,is the flu contagious,type a flu symptoms,flu contagious period,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,what is type a flu,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv
2010-02-28,0.66634275,0.000980272025487,0.00367602009558,0.0121308663154,0.0,0.0,0.0,0.0,0.0,1124.50849546,0.0,0.0,152.325856393,152.325856393,153.444042002,919.671590104,0.0,154.325371142,0.0,152.601892375,0.0,0.0,0.0,0.0,0.0,154.045964918,0.0,459.27816516,0.0,153.269387848,153.501122635,0.0,0.0,0.0,0.0,0.0,7755.40272924,0.0,0.0,0.0,152.681328329,0.0,0.0,0.0,383.609082057,0.0,0.0,304.651712785,0.0,384.379622719,0.0,203.886963143,0.0,0.0,0.0,0.0,152.325856393,0.0,229.229398496,609.303425571,0.0,0.0,0.0,305.480571738,0.0,152.509769289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.521228646,228.930001926,1533.61941185,153.767568596,0.0,0.0,0.0,611.307519812,154.045964918,153.269387848,2302.4893348,0.0,408.449369206,153.321179578,153.223124828,0.0,154.092462342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.512205732,0.0,0.0,153.320341196,0.0,203.794399284,0.0,305.111633849,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-07,0.45924225,0.000797902655876,0.00387552718568,0.0131084007751,160.188472408,0.0,0.0,0.0,0.0,1379.96483011,0.0,0.0,159.416014434,159.416014434,316.678710501,849.985733531,0.0,159.580400376,158.625596929,318.846143699,0.0,0.0,160.043066836,0.0,0.0,0.0,0.0,371.150080265,0.0,159.349660323,0.0,0.0,0.0,0.0,0.0,158.769106215,5335.51334492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.411223362,0.0,0.0,158.948162873,0.0,372.064620776,0.0,0.0,0.0,0.0,159.753046177,0.0,158.721240943,0.0,159.277947578,239.411633669,159.512164021,0.0,0.0,159.153070196,158.673404523,0.0,0.0,0.0,159.524861378,0.0,0.0,0.0,0.0,477.643477043,317.78427564,1115.43637375,0.0,0.0,0.0,0.0,952.956710696,0.0,159.349660323,1913.674099,0.0,318.472081259,159.091613002,0.0,159.1576292,317.895451002,158.769106215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-14,0.469739261,0.00102284350494,0.00477326968974,0.0115922263894,0.0,0.0,0.0,0.0,0.0,1146.89257609,0.0,0.0,163.904116664,163.904116664,244.393420702,874.4063962,0.0,328.496160031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.811117829,0.0,436.277356838,0.0,0.0,163.654412257,0.0,0.0,0.0,0.0,0.0,6309.73440989,0.0,0.0,162.909285521,0.0,0.0,0.0,0.0,327.759043382,0.0,0.0,0.0,0.0,218.666730532,0.0,163.61166067,0.0,0.0,164.099259647,0.0,0.0,0.0,245.479568265,164.546532008,163.851824093,0.0,0.0,0.0,0.0,164.203920075,163.703720606,0.0,0.0,0.0,0.0,0.0,0.0,491.23995346,327.111769231,764.901989832,0.0,0.0,0.0,0.0,490.238321911,162.811117829,0.0,1312.7273986,0.0,163.502750263,0.0,164.303047102,163.901251491,164.104912586,0.0,0.0,0.0,0.0,0.0,0.0,327.617210382,0.0,0.0,0.0,218.468263178,162.860186882,244.663549659,0.0,0.0,0.0,0.0,163.605133602,0.0,0.0,0.0
2010-03-21,0.407370268,0.00043840420868,0.00361683472161,0.0123849188952,0.0,156.15462058,0.0,156.24905942,154.9289325,1352.03883918,0.0,0.0,0.0,0.0,155.367448946,676.659866396,0.0,156.296321688,155.637240813,469.3148406,0.0,0.0,0.0,0.0,0.0,156.659824805,0.0,311.539452455,157.133260359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7003.53408198,0.0,0.0,155.069266678,0.0,310.2322025,0.0,0.0,309.951364658,313.414079884,0.0,154.555946807,0.0,155.657714222,0.0,313.697712535,0.0,156.896185434,155.859761853,156.060295832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.871987783,0.0,0.0,155.397703854,0.0,0.0,155.77800407,0.0,0.0,233.333285832,0.0,936.453271422,0.0,0.0,155.209855315,0.0,415.241000541,156.659824805,0.0,1458.11376922,157.038344466,207.823619573,0.0,154.975682329,155.590376242,0.0,0.0,0.0,0.0,0.0,0.0,156.801555648,0.0,0.0,0.0,156.801555648,0.0,0.0,311.180054735,0.0,0.0,156.707039942,0.0,156.990929507,0.0,0.0,0.0
2010-03-28,0.466865517,0.000811500115929,0.00313007187572,0.00915835845119,0.0,0.0,0.0,0.0,163.247948034,876.334868154,0.0,165.208171133,0.0,0.0,164.0156911,820.915498666,0.0,0.0,164.365146627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.416689729,0.0,164.588397797,165.064485899,165.208171133,0.0,0.0,0.0,0.0,7704.14364397,0.0,0.0,0.0,246.783215073,163.445166939,0.0,0.0,489.891624382,165.214362854,0.0,0.0,0.0,164.226903181,0.0,164.510459399,0.0,0.0,330.52876468,0.0,163.841037764,0.0,163.929703106,245.908232129,0.0,0.0,0.0,0.0,0.0,162.708042013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.852062139,0.0,1040.73751574,0.0,163.247948034,0.0,0.0,491.841364237,0.0,164.588397797,1151.42398042,0.0,218.967896984,0.0,0.0,164.464415717,163.346497958,0.0,0.0,0.0,0.0,163.100345911,0.0,163.247948034,0.0,163.247948034,0.0,163.543955193,164.361715765,0.0,0.0,0.0,163.692361686,0.0,0.0,0.0,0.0,0.0
2010-04-04,0.403092579,0.000122219506233,0.00317770716206,0.00843314593009,173.956637386,0.0,0.0,0.0,0.0,868.501699916,0.0,173.232339792,0.0,0.0,345.006757878,463.093336222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.677270596,0.0,0.0,0.0,173.232339792,0.0,0.0,0.0,0.0,5703.50031231,0.0,0.0,0.0,0.0,173.904003002,0.0,0.0,289.232665552,0.0,173.756809486,0.0,0.0,0.0,0.0,173.379405708,0.0,0.0,346.673960574,0.0,173.274865819,0.0,172.81503816,260.510154952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.797132429,0.0,869.270263337,0.0,0.0,0.0,0.0,520.402964976,0.0,0.0,1276.71766947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.599044143,173.023437362,0.0,174.969069365,0.0,173.023437362,346.883494549,174.230580679,172.919174972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-11,0.293529019,0.0,0.00221651889874,0.00991600559963,0.0,0.0,0.0,0.0,0.0,813.836481421,0.0,163.89497218,0.0,0.0,161.925972083,595.791945433,0.0,162.856018476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.704519906,0.0,0.0,0.0,163.89497218,0.0,0.0,0.0,326.307179231,6160.80179412,0.0,0.0,0.0,326.012234508,0.0,163.746157132,161.777166192,406.008207239,0.0,0.0,162.611602235,0.0,163.053180726,0.0,162.463660779,0.0,0.0,162.806129207,0.0,326.208805044,0.0,0.0,163.104402522,0.0,0.0,0.0,162.706638873,0.0,0.0,163.350635014,0.0,0.0,0.0,0.0,0.0,0.0,162.832179425,162.169689681,977.396121437,162.267382265,0.0,0.0,0.0,649.821128924,0.0,0.0,1413.71279701,0.0,271.240486249,162.362961604,163.006117254,162.512129448,163.252052856,0.0,0.0,0.0,0.0,163.301329057,0.0,163.399970754,162.903679914,0.0,0.0,163.153589616,0.0,162.44052004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-18,0.225033451,0.00023716352425,0.00272738052887,0.00794497806237,0.0,0.0,0.0,0.0,156.218027315,942.884981888,156.886984893,0.0,0.0,0.0,313.832910723,524.055118089,0.0,158.033468856,156.886862882,157.101155853,157.455931348,157.799421626,0.0,0.0,0.0,311.965660088,0.0,393.189688852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.501201987,5738.86746337,0.0,0.0,0.0,157.894739912,0.0,0.0,0.0,366.453156124,0.0,158.277167377,157.076176313,0.0,209.979168618,0.0,235.236345531,0.0,0.0,0.0,0.0,157.076176313,0.0,314.838593103,157.076176313,0.0,157.94244225,0.0,157.277221374,0.0,0.0,0.0,0.0,0.0,157.799421626,0.0,0.0,0.0,236.108215801,0.0,786.203158236,0.0,0.0,0.0,157.646498285,470.645786055,311.965660088,0.0,1258.5568113,157.360820547,209.424440323,156.86326382,157.751805627,156.839579241,0.0,0.0,0.0,0.0,0.0,156.882408451,0.0,157.360820547,0.0,0.0,0.0,157.313587078,0.0,157.514156025,0.0,0.0,157.028835693,0.0,0.0,0.0,0.0,0.0
2010-04-25,0.314318976,0.0,0.00211574362166,0.00920970752956,0.0,0.0,0.0,0.0,0.0,729.883763154,0.0,0.0,0.0,0.0,156.636538201,469.052704403,0.0,157.197623989,0.0,235.504678417,0.0,156.54217884,0.0,0.0,0.0,0.0,0.0,389.561567315,0.0,0.0,155.242601057,0.0,0.0,0.0,0.0,156.29691384,7489.14278474,0.0,0.0,0.0,156.155639136,0.0,0.0,0.0,312.395792374,0.0,0.0,0.0,0.0,156.869066089,0.0,156.34406223,0.0,0.0,157.347875795,156.485678228,156.041609297,0.0,156.29691384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.54217884,0.0,0.0,0.0,208.311013537,156.108604305,625.577862242,0.0,0.0,0.0,0.0,311.988942059,0.0,0.0,1044.18830296,0.0,260.267130442,156.027896024,0.0,0.0,156.683760551,0.0,0.0,0.0,0.0,314.030231873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.495041779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.249793878
2010-05-02,0.336368857,0.000232396002789,0.00348594004183,0.0101092261213,0.0,0.0,0.0,0.0,0.0,930.747298998,0.0,0.0,0.0,0.0,163.186448662,437.139949164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.137158339,0.0,163.97628848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5831.41892812,0.0,0.0,0.0,164.504405679,0.0,0.0,0.0,218.783529295,0.0,0.0,0.0,0.0,0.0,0.0,164.922807447,0.0,0.0,164.479660814,0.0,163.284872334,0.0,0.0,0.0,0.0,0.0,0.0,163.64336424,164.773690985,163.544961736,0.0,163.383414804,0.0,0.0,0.0,0.0,0.0,246.731444639,246.0633477,657.325119089,0.0,0.0,0.0,0.0,655.002224017,164.137158339,0.0,1151.3197081,0.0,164.554045053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.385174595,0.0,328.557155461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-09,0.325419717,0.0,0.00354492079318,0.00985931095602,169.956709233,0.0,0.0,0.0,0.0,1242.29596215,169.767992138,171.471690803,0.0,0.0,0.0,621.595656829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.593937492,172.096739493,281.940500018,0.0,169.844891411,0.0,171.471690803,0.0,0.0,0.0,171.160865986,8001.75155346,0.0,0.0,0.0,170.9027048,0.0,171.575550095,0.0,506.249074533,0.0,0.0,0.0,0.0,169.260435129,0.0,168.312234375,0.0,0.0,0.0,0.0,0.0,0.0,168.261476765,169.362955078,0.0,0.0,0.0,0.0,0.0,170.9027048,0.0,0.0,169.260435129,0.0,0.0,0.0,0.0,169.921837205,338.939738584,791.245967982,0.0,0.0,0.0,0.0,588.476463976,170.593937492,169.844891411,1018.08752615,0.0,337.112761741,170.954274717,0.0,168.363022617,0.0,0.0,0.0,0.0,0.0,169.776864701,0.0,170.491262838,0.0,170.9027048,0.0,252.859887371,0.0,168.074637126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-16,0.369449378,0.000338409475465,0.00259447264523,0.00823463056966,0.0,0.0,0.0,0.0,0.0,838.505135456,167.505244887,167.750495058,0.0,0.0,334.607469635,615.375256095,0.0,167.847907022,0.0,168.011150187,0.0,0.0,0.0,0.0,0.0,167.699876321,0.0,251.223339558,0.0,0.0,334.793608511,167.750495058,0.0,0.0,0.0,167.645069672,5677.14275745,0.0,0.0,0.0,167.616627641,0.0,168.258368189,166.838599102,251.172964207,0.0,0.0,0.0,0.0,167.929979549,0.0,166.788452243,0.0,0.0,167.851824261,0.0,0.0,0.0,0.0,251.764010011,167.598730437,0.0,0.0,167.195364058,0.0,167.392211346,167.447240171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.249575568,0.0,0.0,0.0,0.0,390.785860601,167.699876321,0.0,1456.65244491,0.0,251.248550138,167.394597297,167.606182064,167.649288123,0.0,0.0,0.0,0.0,0.0,167.497706488,0.0,168.011150187,0.0,0.0,0.0,0.0,0.0,167.447240171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-23,0.243947063,0.0,0.00304088298232,0.0104741524947,0.0,0.0,0.0,0.0,0.0,1073.85722596,178.905865454,0.0,0.0,0.0,178.275690625,715.650680537,0.0,0.0,178.718329853,180.43990121,0.0,0.0,0.0,0.0,0.0,178.322582904,0.0,269.07234798,0.0,179.067624826,0.0,0.0,0.0,0.0,0.0,0.0,6536.57637169,0.0,0.0,0.0,359.573450194,180.221649137,0.0,0.0,448.418074156,0.0,180.153541289,0.0,0.0,0.0,0.0,358.276521609,0.0,0.0,178.959752762,0.0,179.121609639,0.0,354.526826018,179.407884918,179.840975769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.934064956,0.0,1014.77603049,0.0,0.0,0.0,0.0,266.827215911,178.322582904,179.067624826,1135.28286462,0.0,0.0,0.0,179.89525919,0.0,177.691456264,0.0,0.0,0.0,0.0,177.423687342,0.0,179.400120861,0.0,0.0,0.0,179.175627012,0.0,268.398294124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.840975769
2010-05-30,0.336778539,0.000337381916329,0.00326135852452,0.009559154296,0.0,0.0,0.0,0.0,0.0,967.121060054,0.0,0.0,0.0,0.0,192.495668139,515.617788795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.647761431,0.0,193.827434588,0.0,0.0,0.0,0.0,0.0,0.0,6413.60045172,0.0,0.0,0.0,193.652025145,0.0,0.0,0.0,579.752342698,0.0,0.0,193.29458975,0.0,193.766760313,0.0,193.250780899,0.0,0.0,0.0,0.0,193.357828715,0.0,193.944550863,290.106153241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.760294301,0.0,515.94516787,0.0,0.0,0.0,0.0,514.3548278,0.0,193.827434588,1356.56936379,0.0,290.279062325,193.710459673,193.250780899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.171418892,0.0,0.0,0.0,0.0,0.0,192.742379905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-06,0.163083766,0.000225479143179,0.00405862457723,0.0101465614431,186.447560563,0.0,0.0,0.0,0.0,994.829164567,0.0,187.191100925,185.819701082,185.819701082,186.144434453,683.456212007,185.819701082,0.0,0.0,186.053379674,0.0,0.0,0.0,0.0,0.0,186.043985574,0.0,185.740315066,0.0,0.0,185.707761503,187.191100925,0.0,0.0,0.0,371.545681605,5433.36273771,0.0,0.0,0.0,374.292398202,187.598926525,0.0,0.0,372.087971148,0.0,0.0,0.0,0.0,186.770418987,0.0,186.471190267,0.0,0.0,187.826112631,0.0,187.089761767,0.0,186.537611488,186.720099392,0.0,186.268812142,0.0,185.48428646,0.0,0.0,0.0,0.0,185.997204137,0.0,0.0,0.0,0.0,279.981401203,185.549018103,932.777862916,0.0,0.0,0.0,0.0,309.95311819,186.043985574,0.0,1679.53915904,0.0,0.0,0.0,187.259175979,185.884954768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.682658869,0.0,279.454472812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,0.174264603,0.0,0.00381679389313,0.00916030534351,0.0,0.0,0.0,0.0,0.0,697.892123344,0.0,0.0,0.0,0.0,572.596818069,507.63571718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5673.22154536,0.0,0.0,191.32593911,253.576928598,0.0,0.0,0.0,253.462106969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.85517351,0.0,191.32593911,0.0,0.0,380.417382622,0.0,0.0,0.0,0.0,0.0,383.113878676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.898269648,0.0,571.160496643,0.0,0.0,0.0,0.0,381.335710643,0.0,0.0,1080.25469236,0.0,0.0,192.078734875,191.210647794,191.499137003,190.495409266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.227202017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-20,0.151492198,0.0,0.00157960058671,0.00778517432021,0.0,0.0,0.0,0.0,0.0,870.38675287,0.0,0.0,186.169493434,186.169493434,277.943567316,435.609210135,0.0,0.0,0.0,186.560487701,0.0,0.0,0.0,185.914388679,0.0,0.0,186.591056154,185.521927666,0.0,187.490080158,0.0,0.0,0.0,0.0,0.0,185.465997027,6873.13885894,0.0,0.0,186.169493434,0.0,0.0,0.0,0.0,372.676046905,0.0,0.0,0.0,0.0,186.19573612,0.0,185.633890205,0.0,0.0,0.0,0.0,186.210878822,0.0,185.242611304,186.615660331,0.0,0.0,0.0,0.0,0.0,184.964134738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.184530922,0.0,0.0,0.0,0.0,371.959556811,0.0,187.490080158,1184.1440366,0.0,185.85822119,0.0,186.057309347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.013717742,0.0,0.0,0.0,0.0,186.252107823,185.554149556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-27,0.217939113,0.00011893434824,0.00261655566127,0.00725499524263,0.0,0.0,0.0,185.360723395,0.0,495.415738547,0.0,0.0,0.0,0.0,184.327893108,556.935103347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6217.35805449,0.0,0.0,0.0,370.38554696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.611436044,0.0,0.0,0.0,0.0,187.310540338,0.0,184.798249301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.976432157,0.0,804.881359566,0.0,0.0,0.0,0.0,308.591141275,0.0,0.0,1053.11462052,0.0,184.995597531,0.0,0.0,0.0,186.519962235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.304706253,0.0,185.236485577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-04,0.20800832,0.000103993344426,0.00343178036606,0.00811148086522,0.0,0.0,0.0,0.0,0.0,492.061500276,0.0,0.0,0.0,0.0,0.0,368.527893957,0.0,0.0,276.101522951,182.661332944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.695313213,0.0,184.516226768,0.0,0.0,0.0,0.0,0.0,0.0,8097.85895988,0.0,0.0,0.0,276.462473737,0.0,0.0,0.0,183.102277623,0.0,0.0,185.548649168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.850495294,184.57185421,0.0,0.0,0.0,182.991841991,0.0,0.0,0.0,0.0,184.794699793,0.0,0.0,184.250821936,0.0,0.0,0.0,0.0,276.629486928,184.405072414,738.388340016,0.0,0.0,0.0,0.0,184.106469567,0.0,184.516226768,738.667799414,186.054078298,369.032453535,555.894225559,0.0,185.101678619,0.0,0.0,0.0,0.0,0.0,185.71682015,182.936674116,0.0,0.0,0.0,182.936674116,185.885296249,0.0,182.826438096,184.683209778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-11,0.014897579,0.0,0.00251598700073,0.00587063633505,0.0,0.0,0.0,0.0,0.0,861.292484765,0.0,0.0,0.0,0.0,171.263260071,602.584420707,0.0,0.0,0.0,0.0,0.0,171.986980458,0.0,0.0,0.0,171.935083361,0.0,171.943352315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5363.64636464,0.0,0.0,0.0,172.090868698,0.0,0.0,0.0,257.759751739,0.0,0.0,0.0,0.0,172.786406316,0.0,0.0,0.0,0.0,172.411548364,0.0,0.0,0.0,343.145357578,345.11984631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.455467996,171.986980458,0.0,0.0,171.572678789,172.056910028,0.0,631.567532502,0.0,0.0,0.0,0.0,429.084726042,171.935083361,0.0,977.232844709,0.0,172.10736968,344.31860621,172.211267881,172.160746425,172.160746425,0.0,0.0,0.0,0.0,0.0,0.0,171.883217574,0.0,0.0,0.0,172.523716508,0.0,171.676066965,0.0,172.177041601,172.315291601,0.0,0.0,0.0,0.0,0.0
2010-07-18,0.0,0.000109015589229,0.00359751444457,0.00872124713834,0.0,0.0,0.0,0.0,0.0,741.294162583,0.0,0.0,0.0,0.0,0.0,740.88571805,0.0,170.828314849,170.51903003,170.108388176,0.0,0.0,0.0,0.0,0.0,170.825882626,0.0,340.068215874,0.0,170.416183812,0.0,0.0,0.0,169.602335234,0.0,169.755775224,5443.52532569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.114753094,0.0,0.0,0.0,0.0,170.754778696,0.0,0.0,0.0,0.0,173.320490971,0.0,0.0,0.0,339.511550448,171.138723659,0.0,0.0,0.0,0.0,0.0,169.909493101,170.262146888,0.0,255.848459589,0.0,0.0,0.0,0.0,0.0,0.0,570.916356849,0.0,0.0,0.0,0.0,428.855335063,170.825882626,170.416183812,1541.68557409,0.0,170.725095323,170.372321623,172.797338267,170.467591409,0.0,0.0,0.0,0.0,0.0,169.909493101,0.0,172.277334239,0.0,0.0,0.0,173.11085022,0.0,676.574700291,0.0,170.725095323,0.0,0.0,0.0,0.0,169.602335234,0.0
2010-07-25,0.006596306,0.0,0.00296442687747,0.00878348704436,0.0,0.0,0.0,0.0,171.907828432,688.911864212,0.0,172.011606174,0.0,0.0,0.0,401.248761324,0.0,172.868967239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.855986506,0.0,0.0,0.0,172.011606174,0.0,0.0,0.0,0.0,6403.74527038,0.0,0.0,0.0,258.005449428,0.0,0.0,0.0,172.037314607,0.0,0.0,0.0,0.0,172.480160791,0.0,171.868890506,0.0,0.0,346.051956217,172.607914736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.816693587,0.0,171.868703449,171.700648163,0.0,0.0,0.0,0.0,0.0,0.0,172.660062142,172.399639726,1091.71783684,0.0,0.0,0.0,0.0,258.10039384,0.0,0.0,1207.28039121,0.0,171.805156859,0.0,0.0,257.984690458,0.0,0.0,0.0,0.0,0.0,172.660062142,0.0,0.0,0.0,172.533144812,0.0,0.0,0.0,171.894131278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-01,0.018688096,0.000107909787418,0.00334520340995,0.00755368511924,0.0,0.0,0.0,0.0,0.0,629.264307188,172.262644733,0.0,0.0,0.0,172.055411476,343.174170241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.120803255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.379138083,5866.81044523,0.0,0.0,0.0,0.0,172.313483223,0.0,0.0,516.472489094,0.0,0.0,0.0,0.0,169.996175131,0.0,172.157496365,0.0,0.0,172.314531071,0.0,0.0,0.0,171.794622991,172.470377798,0.0,0.0,0.0,0.0,0.0,171.536362884,171.898144909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.184666195,0.0,0.0,0.0,0.0,285.695629275,0.0,0.0,860.025361689,0.0,171.173553685,173.148984006,0.0,172.626506686,0.0,0.0,0.0,0.0,0.0,258.5356457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.898144909,0.0,170.098798841,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-08,0.007870297,0.0,0.0026647535103,0.00860920364866,0.0,0.0,0.0,0.0,0.0,499.575740876,0.0,0.0,0.0,0.0,0.0,388.32624909,0.0,0.0,0.0,166.982163335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.295238545,0.0,0.0,163.97869399,0.0,0.0,0.0,0.0,168.57251418,6863.98331056,0.0,0.0,0.0,164.424422847,0.0,0.0,0.0,332.748837084,0.0,167.640370771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.822665469,0.0,166.730380821,0.0,0.0,0.0,0.0,0.0,0.0,327.365763106,0.0,0.0,165.843931575,0.0,0.0,0.0,0.0,328.452044673,166.529500844,419.624502321,0.0,0.0,0.0,0.0,332.348737621,0.0,0.0,890.319402268,0.0,222.016754123,0.0,0.0,166.831002656,0.0,0.0,0.0,0.0,0.0,164.077535879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.422704842,0.0,0.0,163.929317689,0.0,0.0,0.0
2010-08-15,0.007513713,0.0,0.00286646239004,0.00929129188495,0.0,0.0,0.0,167.110547011,0.0,775.737976909,0.0,0.0,166.738900738,166.738900738,247.878732055,554.694942981,0.0,0.0,0.0,166.035438452,0.0,0.0,0.0,0.0,0.0,0.0,167.98486286,167.022344044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5125.35522264,0.0,0.0,0.0,0.0,165.073428022,0.0,0.0,331.729462072,167.26228177,167.679713245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.327614341,0.0,164.476237447,0.0,0.0,166.091113952,0.0,0.0,0.0,166.8657243,0.0,0.0,0.0,0.0,167.628962727,0.0,0.0,0.0,166.456198484,329.051676485,166.713963556,497.453999381,0.0,0.0,0.0,167.57824292,583.888033514,0.0,0.0,1387.93178526,0.0,0.0,166.757567582,0.0,248.747061945,164.625129635,0.0,166.807901892,0.0,0.0,166.959087301,0.0,0.0,0.0,0.0,0.0,164.525838242,0.0,165.161377718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
