Week,WI,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,cold or flu,expectorant,how long contagious,how to get rid of the flu,influenza a treatment,is influenza contagious,contagious flu,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,influenza treatment,flu treatment,body temperature,flu incubation period,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,influenza a and b,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu contagious,symptoms of influenza,symptoms of influenza b,is the flu contagious,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,influenza incubation period,how long are you contagious with the flu,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,respiratory flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,how long is rsv contagious,symptoms of the flu,early flu symptoms,flu headache,what is rsv,incubation period for influenza
2010-02-21,1.233950308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.751716234,90.0041493075,89.7527069503,89.2099736479,89.2099736479,134.394138797,807.008882473,89.9420586527,0.0,88.9677015409,89.3575866379,0.0,0.0,0.0,0.0,0.0,0.0,88.8069165381,0.0,506.73529526,119.265435974,0.0,89.7527069503,0.0,0.0,0.0,0.0,270.666429025,6687.3147928,89.1560214413,0.0,0.0,0.0,0.0,209.053384602,0.0,0.0,0.0,179.155724993,0.0,89.6276881307,208.801279344,89.8955470157,0.0,0.0,178.87684145,0.0,0.0,0.0,89.8608101806,0.0,89.4697091499,149.236219971,388.639458279,0.0,0.0,0.0,0.0,0.0,89.0483125661,0.0,0.0,0.0,0.0,0.0,90.0683400284,955.959978511,179.250368937,897.799216435,0.0,0.0,90.2412309071,0.0,89.671800063,597.386045342,88.8069165381,119.265435974,1462.11525644,0.0,0.0,179.072660228,0.0,89.1290698024,89.4249409329,0.0,90.1498249749,0.0,0.0,0.0,89.787206495,90.1228692202,0.0,0.0,88.9677015409,0.0,0.0,90.1228692202,149.434627169,89.9730769115,179.878290588,134.069629034,0.0,0.0,0.0,0.0,89.8684373815,0.0
2010-02-28,1.293772641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.27114243,0.0,90.6956740119,0.0,0.0,180.789132201,815.219012503,0.0,0.0,180.49211543,90.2311532061,0.0,0.0,0.0,0.0,0.0,0.0,90.2039751479,0.0,270.809292645,90.3127857331,90.579836464,90.6956740119,0.0,0.0,0.0,0.0,181.00844282,7022.12751159,0.0,0.0,0.0,90.3202172693,90.5311963395,90.1917417005,0.0,90.6407982721,90.6270710875,271.845769356,0.0,90.3945661005,90.3004391897,0.0,90.4629658329,0.0,135.493940649,0.0,0.0,0.0,90.3945661005,0.0,90.3613204321,180.744847276,226.280301495,90.5186220691,0.0,90.4769603403,0.0,90.3953572106,90.286643612,90.2583476465,0.0,0.0,0.0,0.0,90.6555225864,663.104460026,179.896253104,1238.6173853,0.0,0.0,0.0,0.0,0.0,512.295181266,90.2039751479,90.3127857331,1777.68523272,0.0,0.0,331.314095361,0.0,90.6482239943,90.2583476465,0.0,181.30883555,90.2855584839,0.0,0.0,0.0,0.0,0.0,0.0,90.5733326294,0.0,0.0,0.0,135.653552306,0.0,90.4178991012,90.5043329275,0.0,0.0,0.0,90.4218591458,0.0,0.0
2010-03-07,1.216421693,0.0,0.0,0.0,89.282189961,0.0,0.0,0.0,1141.06219997,0.0,89.7149894498,0.0,0.0,134.860811153,719.692053011,89.2552815252,89.2283893042,180.29436287,89.6046760973,0.0,0.0,0.0,0.0,0.0,0.0,89.9038571628,0.0,448.670225711,179.815361843,89.5250979748,89.7149894498,0.0,0.0,0.0,0.0,224.598407211,6589.61656525,89.4169758758,89.5792571388,0.0,179.344433278,0.0,90.2330404423,0.0,0.0,0.0,496.986195683,0.0,90.1743915712,179.374430111,0.0,89.174653448,0.0,89.9036605495,0.0,0.0,90.2330404423,89.8585008566,0.0,135.326024956,180.13129893,359.931086118,90.2016181387,0.0,119.944139267,0.0,178.833951752,90.0954066725,0.0,0.0,89.282189961,0.0,0.0,0.0,449.042163035,89.4838864235,1111.00364621,0.0,89.9571693091,0.0,0.0,0.0,629.162667424,89.9038571628,179.815361843,1047.46952887,0.0,0.0,299.452861602,0.0,135.462222726,180.357300848,0.0,89.9705816005,90.122106007,0.0,0.0,89.8502826527,90.2602600623,0.0,0.0,0.0,0.0,0.0,90.2602600623,180.079218556,0.0,119.826342374,0.0,0.0,89.3630127039,0.0,0.0,0.0,0.0
2010-03-14,1.075268817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.15487949,95.2761277097,95.0292124343,95.4563446998,95.4563446998,95.5859089581,730.796090332,95.4418675039,0.0,0.0,94.9252824899,0.0,0.0,0.0,95.1973039795,0.0,94.903507475,0.0,95.0178490502,221.787109705,0.0,95.3269465316,95.0292124343,0.0,0.0,95.0971447998,95.0971447998,95.3388405309,7203.5726437,0.0,0.0,0.0,0.0,0.0,126.907677951,0.0,0.0,0.0,286.642782154,95.4706410546,0.0,158.447900915,0.0,95.0288671596,0.0,126.993443388,0.0,0.0,0.0,95.1324664797,94.903507475,95.6725427124,95.2294760949,254.188025639,0.0,95.5859089581,95.2154237342,0.0,95.0576544814,0.0,95.1258490391,95.1973039795,95.011135926,0.0,0.0,0.0,317.212689489,0.0,890.892785936,0.0,0.0,0.0,0.0,0.0,856.877770459,0.0,0.0,1268.96036833,0.0,0.0,253.785834338,0.0,0.0,95.0397882589,0.0,95.8172818088,0.0,0.0,0.0,95.4418272568,0.0,0.0,0.0,285.722518465,0.0,0.0,0.0,127.185517371,0.0,285.311358619,286.757726874,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-21,1.062337142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.636673701,95.6617538814,0.0,96.6604584494,96.6604584494,193.640574402,610.78096523,0.0,0.0,0.0,96.2969488674,0.0,0.0,0.0,0.0,0.0,0.0,96.1824407788,0.0,384.567985579,95.9786596735,96.3259889606,0.0,0.0,0.0,0.0,0.0,240.87564544,7223.69404525,0.0,0.0,0.0,240.69720997,0.0,192.651977921,0.0,0.0,96.442324696,145.055940532,0.0,0.0,96.0363795505,0.0,0.0,0.0,192.9429051,0.0,0.0,0.0,95.7769743016,0.0,95.7769743016,96.0364144229,160.746205828,96.4562325895,0.0,96.5589417755,96.9080397271,0.0,96.8787712162,96.3399151099,0.0,0.0,0.0,0.0,0.0,386.276470919,0.0,997.54812473,0.0,0.0,0.0,0.0,0.0,674.162950683,96.1824407788,95.9786596735,1572.32506376,0.0,0.0,192.564037008,0.0,96.5781166325,192.535852558,0.0,193.059522148,0.0,0.0,0.0,96.4129880837,0.0,0.0,96.1243069373,96.4562853649,96.1243069373,0.0,0.0,289.152365172,96.0372378187,224.769436188,0.0,0.0,96.1812745106,0.0,0.0,0.0,0.0
2010-03-28,1.084138581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.63591335,0.0,0.0,0.0,0.0,104.782944893,942.892321771,0.0,0.0,0.0,104.561855174,0.0,0.0,0.0,0.0,0.0,0.0,157.866002733,0.0,208.831720287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.333379458,7393.5012981,0.0,0.0,0.0,0.0,0.0,103.779131214,103.779131214,0.0,103.841913508,314.630944003,0.0,104.287407615,103.248531145,0.0,0.0,0.0,156.06156332,0.0,0.0,0.0,0.0,0.0,105.744522338,0.0,349.15936966,104.224308426,0.0,105.333908575,0.0,105.553532833,0.0,0.0,0.0,0.0,0.0,0.0,103.435181096,174.628074302,0.0,874.160450561,0.0,0.0,0.0,0.0,0.0,558.021284984,157.866002733,0.0,1324.34013388,105.553532833,0.0,313.70360986,0.0,139.93010713,105.159143894,0.0,415.493332596,0.0,0.0,0.0,104.927725227,0.0,0.0,0.0,105.333850942,0.0,0.0,0.0,209.641663244,0.0,209.335651023,104.640748367,0.0,0.0,0.0,104.453939593,0.0,0.0
2010-04-04,0.795153351,0.0,0.0,0.0,0.0,99.9266813526,0.0,100.047475165,464.783267456,0.0,0.0,99.7760986501,99.7760986501,0.0,630.121884098,0.0,99.2996837929,0.0,199.612357746,0.0,99.1797566386,0.0,99.9266813526,98.9705796887,0.0,0.0,99.239683984,264.521215055,0.0,99.4601931223,0.0,0.0,0.0,0.0,0.0,99.7231664015,6325.30889861,0.0,0.0,0.0,148.65041385,0.0,99.2996837929,0.0,98.8921908171,198.980537556,165.989020325,0.0,0.0,197.922269797,0.0,99.8663937621,0.0,149.245113525,0.0,0.0,0.0,0.0,0.0,99.836277238,0.0,298.413279268,0.0,0.0,99.4113156321,0.0,0.0,0.0,0.0,99.9266813526,99.7460365535,0.0,100.320331916,0.0,165.849462036,99.5660437056,1062.35179626,0.0,0.0,0.0,0.0,0.0,563.092972191,0.0,0.0,1356.80725119,0.0,0.0,331.057319443,0.0,132.795338199,0.0,0.0,99.3898196632,99.2202409073,99.7159925666,0.0,165.768886349,0.0,0.0,99.5066997182,0.0,99.5066997182,0.0,0.0,99.2901545132,98.9705796887,99.3711663113,0.0,0.0,98.9705796887,0.0,0.0,0.0,0.0
2010-04-11,0.708558643,0.0,0.0,0.0,94.0469490871,0.0,0.0,0.0,1037.20640755,0.0,94.3834350545,94.9802790286,94.9802790286,0.0,439.841314273,94.6081441198,0.0,94.073930364,187.867074058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.695888194,0.0,0.0,94.3834350545,0.0,0.0,0.0,0.0,94.3316809947,6019.3473263,0.0,0.0,0.0,141.425711889,0.0,94.1310552304,94.8941421371,0.0,94.075344905,140.892047299,0.0,94.7509273135,93.8769335117,0.0,0.0,0.0,94.1037578754,0.0,0.0,0.0,93.9618643925,0.0,93.4329995055,93.9987057933,156.973537405,0.0,94.7509273135,94.522680575,0.0,0.0,0.0,93.6586149586,0.0,94.6366663219,0.0,0.0,94.579639105,375.90632003,0.0,848.384348922,0.0,0.0,0.0,0.0,0.0,501.584674822,0.0,0.0,1285.25328071,0.0,0.0,235.078274036,94.579639105,188.15068981,93.9052267407,0.0,125.780136694,93.5738815916,0.0,0.0,0.0,94.6081441198,0.0,189.444672414,94.7223362069,189.444672414,0.0,94.6081441198,140.991587211,0.0,125.41037933,93.4611419753,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-18,0.680544436,0.0,0.0,0.0,92.2466178887,0.0,0.0,92.8332662708,774.537483395,0.0,92.3715558071,185.890632158,185.890632158,138.968759261,587.69816388,0.0,0.0,184.326223192,139.404572032,0.0,0.0,0.0,0.0,0.0,0.0,93.039691932,0.0,246.704917325,0.0,91.9411655116,92.3715558071,0.0,0.0,0.0,0.0,92.4827965333,6365.0246284,0.0,0.0,0.0,92.6862662881,92.3302756437,0.0,0.0,0.0,0.0,278.67517389,0.0,92.678510584,371.221184075,0.0,0.0,0.0,139.601029514,0.0,0.0,0.0,0.0,0.0,184.548973915,92.4688537025,93.090693,93.0295311043,0.0,0.0,0.0,92.9645939098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.382740603,184.88642106,1084.09250024,0.0,0.0,0.0,0.0,0.0,401.69953598,93.039691932,0.0,1080.58481522,0.0,0.0,231.032831976,0.0,123.874457396,93.039691932,0.0,186.585492796,0.0,0.0,0.0,186.02331897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.303981793,0.0,154.520692038,92.908371595,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-25,0.641848524,0.0,0.0,0.0,0.0,0.0,0.0,95.0594310555,971.202214601,0.0,0.0,0.0,0.0,190.118862111,594.952639332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.681233389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.2321094044,6969.41378473,0.0,0.0,0.0,125.004036242,0.0,93.7839653033,0.0,92.7604484242,0.0,250.584302567,0.0,140.566092029,93.6331016615,0.0,0.0,0.0,93.8025793477,0.0,0.0,0.0,0.0,0.0,0.0,189.43189242,187.774959866,94.214230836,0.0,0.0,0.0,93.4709164424,92.5643375396,0.0,0.0,0.0,0.0,0.0,93.3400703054,140.382953204,0.0,877.191769301,0.0,92.2856132471,92.8447505585,0.0,0.0,562.607746944,0.0,0.0,1249.33679178,0.0,0.0,93.717709978,0.0,94.9733264984,93.5695123351,0.0,0.0,0.0,0.0,0.0,94.5496786827,92.369054127,0.0,92.4805436311,94.9160100672,92.4805436311,0.0,92.369054127,280.920258309,0.0,280.764963661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-02,0.583430572,0.0,0.00501253132832,0.00501253132832,0.0,0.0,0.0,0.0,1116.01453397,0.0,0.0,95.286573986,95.286573986,95.4695526951,573.741223473,0.0,0.0,0.0,239.100885356,0.0,0.0,0.0,95.6435335056,0.0,0.0,0.0,0.0,254.221656366,94.9704846272,0.0,0.0,0.0,0.0,0.0,0.0,96.0599024785,7700.14314265,0.0,0.0,0.0,143.61051495,95.6833105809,95.2001593179,0.0,95.3154137481,96.0195135285,255.162826339,0.0,0.0,286.790471124,0.0,0.0,0.0,94.9704846272,0.0,0.0,0.0,0.0,0.0,95.6833105809,142.830458931,239.577325912,0.0,0.0,95.9147091555,0.0,0.0,0.0,0.0,95.6435335056,0.0,0.0,95.8166962096,0.0,95.4989709561,0.0,542.293509666,0.0,0.0,0.0,0.0,0.0,254.566416091,0.0,94.9704846272,1176.75151158,0.0,0.0,190.608048303,0.0,191.59774027,0.0,95.286573986,127.639217889,95.6256352882,0.0,95.6723504787,0.0,0.0,0.0,190.055598687,95.7410554877,190.055598687,0.0,0.0,94.9418531877,0.0,94.884642068,0.0,0.0,0.0,0.0,95.5680294838,0.0,0.0
2010-05-09,0.669456067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.757394427,0.0,0.0,0.0,0.0,194.508974684,775.158264144,0.0,0.0,96.6690602012,96.8880804155,0.0,0.0,0.0,0.0,0.0,0.0,96.4200736314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7228.4495617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4604103338,0.0,97.1076675524,0.0,0.0,0.0,0.0,96.9611109056,0.0,0.0,0.0,0.0,97.4014862647,0.0,96.3329732939,193.072905437,0.0,0.0,0.0,0.0,96.9317478648,96.7486949977,0.0,0.0,0.0,0.0,0.0,0.0,96.7194262526,0.0,485.19771063,0.0,0.0,0.0,0.0,97.3132336344,290.408544102,96.4200736314,0.0,1386.45930362,0.0,0.0,129.033703928,0.0,96.9966832732,0.0,0.0,97.4898991115,0.0,0.0,0.0,96.7340645793,0.0,0.0,97.0196279625,97.0196279625,97.0196279625,0.0,0.0,97.1370496,0.0,193.58951537,0.0,0.0,97.0786732641,0.0,0.0,0.0,0.0
2010-05-16,0.702740689,0.0,0.0,0.0,104.775725542,105.012387794,0.0,0.0,836.440355165,0.0,0.0,105.203030555,105.203030555,104.250677703,592.246100426,0.0,0.0,0.0,104.759269655,0.0,0.0,0.0,104.822434726,0.0,0.0,0.0,104.933901457,104.162918404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.750544089,6050.71809258,0.0,0.0,0.0,103.374976508,0.0,103.343801907,0.0,104.460800007,105.092555677,244.036836596,0.0,0.0,155.811368412,0.0,0.0,0.0,103.499863221,0.0,0.0,0.0,104.140575841,103.095080362,0.0,104.775725542,104.97313588,103.406169923,0.0,104.696180664,0.0,0.0,103.033086929,0.0,104.822434726,0.0,0.0,104.980681155,0.0,209.347125915,104.854045834,976.021166471,0.0,0.0,0.0,0.0,0.0,417.185104689,0.0,0.0,1355.21803553,0.0,0.0,156.093125109,0.0,105.251690377,157.214423951,0.0,105.203030555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.917325282,0.0,0.0,0.0,173.989151871,0.0,208.061422112,104.948993657,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-23,0.523217789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.296205112,0.0,109.354386979,0.0,0.0,109.430415279,291.933555903,0.0,0.0,0.0,109.227154444,0.0,0.0,0.0,109.288371654,0.0,0.0,109.123681522,0.0,218.159375442,0.0,0.0,109.354386979,0.0,109.457939256,0.0,0.0,109.619247741,6448.98211137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.488820986,109.159639156,109.430415279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.388529211,0.0,0.0,0.0,0.0,109.279339955,0.0,0.0,108.861207242,0.0,109.288371654,0.0,0.0,0.0,109.689701378,109.288371654,0.0,584.08661504,0.0,0.0,0.0,0.0,0.0,400.687004857,109.123681522,0.0,1237.72633687,0.0,0.0,218.421800117,109.260064102,273.547054242,109.123681522,0.0,109.675918551,0.0,0.0,0.0,109.656532432,0.0,0.0,109.590254685,0.0,109.590254685,0.0,0.0,109.425480193,0.0,163.775385383,0.0,0.0,109.232589882,0.0,0.0,0.0,0.0
2010-05-30,0.998151571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.762583208,0.0,0.0,0.0,0.0,113.844732254,341.033888332,0.0,0.0,114.374735052,113.759528426,0.0,0.0,0.0,0.0,0.0,0.0,113.083328766,0.0,224.474444628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.018771243,5709.35870509,0.0,0.0,0.0,227.724873682,0.0,0.0,0.0,0.0,0.0,113.13571725,0.0,114.893676681,0.0,0.0,0.0,0.0,113.604403184,0.0,0.0,0.0,112.575694034,0.0,0.0,170.767898421,189.309166444,0.0,0.0,113.049277779,0.0,112.372366471,112.237222314,0.0,0.0,0.0,0.0,0.0,112.575694034,113.476549122,113.997147391,1023.29555547,0.0,114.581748147,0.0,0.0,225.764137536,378.116015698,113.083328766,0.0,793.512800588,0.0,0.0,227.553326931,0.0,113.493546404,112.507836473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.643633499,114.789511969,112.643633499,0.0,0.0,112.913846266,0.0,112.541755025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-06,0.580015819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.035821469,0.0,0.0,0.0,0.0,108.432371375,322.752808453,0.0,0.0,107.9426136,214.006969605,0.0,0.0,0.0,0.0,0.0,0.0,108.399582632,0.0,214.692032382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.105373874,5907.49139725,0.0,0.0,0.0,107.072538084,0.0,0.0,0.0,0.0,107.909638076,322.27274597,0.0,0.0,106.89533098,0.0,0.0,0.0,215.136112493,0.0,0.0,0.0,0.0,0.0,107.077033216,107.068003033,214.371284194,0.0,0.0,0.0,0.0,0.0,106.75509385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.787200645,430.611137677,0.0,0.0,0.0,0.0,0.0,430.499494395,108.399582632,0.0,894.653093666,0.0,0.0,108.007658863,0.0,107.206353305,0.0,0.0,216.799165264,0.0,0.0,0.0,107.197273184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.465179959,0.0,160.552308715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,0.906125408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.385969711,0.0,0.0,0.0,0.0,112.682711159,559.158150995,0.0,0.0,0.0,111.193098697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.2336133,111.430375017,0.0,0.0,0.0,0.0,0.0,0.0,112.342895986,4986.16271548,0.0,0.0,0.0,112.342895986,0.0,111.699855972,0.0,111.291823044,112.648637161,223.76623375,0.0,0.0,0.0,111.463989007,0.0,0.0,222.516420584,0.0,0.0,0.0,112.173755824,0.0,0.0,0.0,167.721513511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.6531089,110.78975467,596.638622755,0.0,0.0,110.95660671,0.0,0.0,297.62762356,0.0,111.430375017,1226.78938264,111.666099594,0.0,111.329654582,0.0,112.819213534,0.0,0.0,111.325456113,0.0,0.0,0.0,112.648637161,0.0,0.0,112.580550949,112.580550949,112.580550949,0.0,0.0,0.0,0.0,223.443267263,111.023488329,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-20,0.579839429,0.0,0.0,0.0,0.0,0.0,0.0,111.516552935,595.127240085,0.0,0.0,0.0,0.0,0.0,594.533169936,0.0,0.0,0.0,166.801196655,0.0,0.0,0.0,0.0,0.0,0.0,111.419902542,0.0,111.087893819,0.0,111.369554316,0.0,0.0,0.0,0.0,0.0,0.0,5602.17624824,111.616900741,0.0,0.0,111.255396675,0.0,0.0,0.0,0.0,0.0,390.076232875,0.0,0.0,111.179714929,0.0,0.0,0.0,222.376669906,0.0,0.0,0.0,111.516552935,0.0,0.0,0.0,111.440316304,222.694914816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.486506317,221.95817976,557.965460099,0.0,0.0,0.0,0.0,0.0,278.338832752,111.419902542,0.0,1075.2403574,0.0,0.0,111.297617461,0.0,111.549820316,111.255396675,0.0,167.44275997,0.0,0.0,0.0,111.179714929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.251373902,0.0,111.317163179,111.213222981,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-27,0.18492834,0.0,0.0,0.0,113.668237661,0.0,0.0,0.0,676.755292416,0.0,112.311870041,0.0,0.0,112.191397114,413.047060747,0.0,0.0,111.920852072,111.498401223,0.0,0.0,0.0,0.0,0.0,0.0,111.936707608,0.0,224.673685929,0.0,0.0,112.311870041,0.0,0.0,0.0,0.0,112.812426811,4873.79048247,0.0,0.0,0.0,112.607840395,0.0,111.397740614,0.0,0.0,0.0,168.431108328,0.0,113.668237661,223.063990394,0.0,0.0,0.0,113.736898632,0.0,0.0,0.0,113.565401499,0.0,112.515456512,0.0,168.193738122,0.0,0.0,0.0,0.0,113.360286385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.776492275,0.0,0.0,0.0,0.0,0.0,412.49169967,111.936707608,0.0,637.488097603,0.0,0.0,112.429918257,0.0,112.583482786,112.556925014,0.0,0.0,0.0,0.0,0.0,113.462751242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.812200214,0.0,227.062328231,111.498401223,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-04,0.915605096,0.0,0.0,0.0,111.602247771,0.0,0.0,111.501833789,969.985025186,0.0,0.0,111.199387585,111.199387585,0.0,708.525380685,0.0,0.0,0.0,223.384361174,0.0,0.0,0.0,111.367210386,0.0,0.0,0.0,111.770729426,222.954945391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.189200026,6553.26919349,0.0,0.0,0.0,111.300020515,0.0,0.0,0.0,0.0,0.0,186.595000474,0.0,0.0,0.0,0.0,0.0,112.15538773,111.740862198,0.0,0.0,0.0,111.266455974,0.0,0.0,0.0,111.843893031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.367210386,0.0,0.0,111.8059297,0.0,0.0,0.0,820.817178634,0.0,0.0,0.0,0.0,0.0,372.334551733,0.0,0.0,632.559637786,0.0,0.0,148.841798228,0.0,111.754442549,111.662187256,0.0,0.0,0.0,0.0,0.0,111.165883702,0.0,112.075281822,0.0,0.0,0.0,0.0,0.0,149.201877207,0.0,111.501374847,111.501402367,0.0,112.121595808,0.0,0.0,0.0,0.0
2010-07-11,0.776340111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.79622561,0.0,0.0,0.0,0.0,105.218973748,631.408129229,0.0,0.0,0.0,104.965204743,0.0,0.0,0.0,105.389672763,0.0,0.0,0.0,0.0,174.77598018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4970.54105241,0.0,104.738325179,0.0,105.01485258,0.0,0.0,0.0,0.0,0.0,158.234297314,0.0,0.0,0.0,0.0,0.0,0.0,210.906397572,0.0,0.0,0.0,104.996858906,0.0,0.0,104.548867853,157.340496518,0.0,0.0,105.250781177,0.0,105.030868581,0.0,0.0,105.389672763,0.0,0.0,0.0,0.0,104.26596352,0.0,526.473243233,0.0,0.0,0.0,0.0,0.0,210.575898293,0.0,0.0,1013.97353662,0.0,0.0,104.966665743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.901953641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.062470979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-18,1.317414574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.259951332,0.0,103.060582757,0.0,0.0,0.0,446.425945175,0.0,0.0,0.0,102.991855243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.660644739,102.467459846,0.0,0.0,103.060582757,0.0,0.0,0.0,0.0,0.0,5143.36972461,0.0,103.652884956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.834454697,0.0,0.0,0.0,0.0,0.0,0.0,307.424668957,0.0,0.0,0.0,102.683696749,0.0,102.921577938,205.290611561,0.0,0.0,0.0,103.371474409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.52940146,0.0,721.898024163,0.0,0.0,0.0,0.0,0.0,377.223085424,0.0,0.0,514.198614187,0.0,0.0,102.800078557,0.0,103.350221679,103.340300864,0.0,154.809971938,0.0,0.0,0.0,103.621541478,0.0,0.0,0.0,102.862118436,0.0,0.0,0.0,154.837947816,0.0,308.307260021,102.567683093,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-25,1.099656357,0.0,0.0,0.0,105.365802641,0.0,0.0,0.0,954.962011767,0.0,105.112290935,0.0,0.0,105.716384561,494.209817717,0.0,0.0,0.0,159.054678032,0.0,0.0,0.0,0.0,0.0,0.0,105.985223249,0.0,212.162159292,105.493017615,0.0,105.112290935,0.0,0.0,0.0,0.0,106.081079646,5646.00328379,0.0,106.273313557,0.0,210.795155223,0.0,0.0,0.0,0.0,0.0,158.899793169,0.0,0.0,0.0,0.0,0.0,0.0,210.668093646,0.0,0.0,0.0,105.238894116,0.0,0.0,106.081079646,211.795651111,0.0,0.0,0.0,0.0,211.83479159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.755075564,0.0,424.545177724,0.0,0.0,0.0,0.0,105.017538269,211.669920784,105.985223249,105.493017615,705.464951995,0.0,0.0,211.616724011,0.0,0.0,0.0,0.0,106.466245442,0.0,105.981201455,0.0,106.209158221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.081079646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
