Week,MN,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,cold or flu,expectorant,how long contagious,how to get rid of the flu,influenza a contagious,influenza a treatment,influenza contagious,is influenza contagious,contagious flu,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,type a influenza,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,influenza treatment,flu treatment,body temperature,flu incubation period,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,influenza a and b,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,influenza b treatment,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,symptoms of influenza b,is the flu contagious,flu contagious period,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,influenza a incubation period,influenza incubation period,how long are you contagious with the flu,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,rsv infant,stomach flu symptoms,symptoms of the flu,early flu symptoms,what is rsv,incubation period for influenza
2012-08-19,0.4750593824,0.0,0.0,0.0,0.0,0.0,0.0,67.1013919822,0.0,761.245277019,50.3432317596,0.0,44.6299315667,44.6299315667,100.535657771,547.595832347,33.4087494376,33.6110428039,0.0,100.636869579,33.5026103822,0.0,0.0,0.0,0.0,33.48497415,33.6110428039,0.0,0.0,83.8736925877,33.4288691301,33.6008699701,336.208709328,33.4188062556,33.5304847285,0.0,0.0,0.0,0.0,67.040776452,89.2462760688,7316.34922566,67.2953092086,67.0979518795,33.6008699701,117.231688126,0.0,55.8218049289,0.0,0.0,33.5738309105,201.287506097,0.0,0.0,78.1956537359,0.0,0.0,0.0,83.8433639707,0.0,0.0,0.0,33.4622640037,0.0,33.568863156,66.9850202127,151.029805426,33.4353346684,33.4691813027,78.3101690353,0.0,0.0,257.896559904,33.4590941474,0.0,50.4164465712,33.48497415,33.5664536279,0.0,33.5968580243,0.0,33.4994792943,66.9973223176,33.4087494376,827.592439246,0.0,33.5149608193,0.0,0.0,0.0,324.291462851,83.8736925877,33.4188062556,1161.41893667,33.5383635491,0.0,301.802799149,0.0,100.599819006,0.0,0.0,44.7747721954,100.712794902,33.6622949194,0.0,78.2157949655,33.5810586119,33.5329340727,44.7544968518,33.5329340727,33.6114762375,33.5810586119,67.0406282667,67.0394168969,89.5629756183,0.0,67.0540861475,33.6521188931,0.0,0.0,0.0
2012-08-26,0.3009956008,0.0,0.0,0.0,0.0,0.0,0.0,33.1664072303,33.2095746455,741.248376288,33.1546145298,33.1312018868,44.0632626194,44.0632626194,115.831300962,441.582506628,33.2195986644,33.1731865698,33.0599370307,132.578356374,0.0,0.0,0.0,0.0,0.0,32.9933861006,33.1731865698,0.0,33.1531120242,82.7056460479,0.0,0.0,376.509198074,0.0,33.1229166368,33.1312018868,0.0,0.0,0.0,0.0,99.2657058171,6622.01344407,0.0,110.471913466,0.0,121.515143898,0.0,77.2990987129,0.0,0.0,0.0,187.944631147,33.1165029161,33.1964220785,99.6140512937,0.0,33.0431348734,0.0,165.638075859,0.0,0.0,33.126471761,55.1328414346,0.0,66.2994356594,55.2093758436,99.4856389541,0.0,33.2095746455,82.9999971153,0.0,0.0,166.182271362,49.9175942689,0.0,33.1796572953,32.9933861006,0.0,0.0,0.0,0.0,0.0,55.1864423343,0.0,817.832320473,0.0,0.0,0.0,0.0,0.0,485.991526392,82.7056460479,0.0,971.096254904,33.139575542,0.0,264.980354483,0.0,110.498666101,83.1454627813,0.0,44.2461765889,0.0,0.0,0.0,77.2957103004,0.0,0.0,0.0,0.0,33.1595451567,0.0,121.435165135,0.0,199.184465288,0.0,0.0,33.269809666,0.0,0.0,0.0
2012-09-02,0.4311437991,0.0,0.0,0.0,33.2118612587,0.0,0.0,33.4696944411,33.3712170883,915.054807709,33.450259244,50.3384765437,100.01892246,100.01892246,77.9363294649,523.648286724,0.0,0.0,44.5265515171,178.394748347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7219108662,0.0,0.0,335.138062469,33.4402579763,33.14183625,50.3384765437,0.0,0.0,0.0,33.1318567751,111.245719333,7259.72075908,0.0,78.0068723104,0.0,77.9800369741,33.2808346165,55.6933054196,33.3008772751,0.0,50.2626350372,245.087309576,0.0,50.2196680512,133.687001063,0.0,67.5251773678,0.0,100.606218466,0.0,0.0,0.0,33.4192943259,33.3309865674,0.0,55.6933420511,222.727428534,33.8340115067,0.0,166.421553494,0.0,0.0,279.429925708,33.3611503562,0.0,67.1415682361,0.0,33.7422375153,0.0,0.0,0.0,33.4418546812,55.6702075064,0.0,724.276406387,33.1818143396,33.4596192882,0.0,0.0,0.0,523.597968124,33.7219108662,33.4402579763,1068.58808815,0.0,33.3109076599,356.574615935,33.4115448431,189.494401078,67.5659288327,0.0,89.2377701337,100.053269087,0.0,0.0,222.83695252,33.3812898976,67.5251773678,66.9712766541,67.5251773678,50.3485866446,33.3812898976,66.8299108022,66.6531003642,122.805862553,0.0,44.5633380867,55.8144861162,33.4317452935,0.0,0.0
2012-09-09,0.6417112299,0.0,0.0,0.0,30.2924200066,0.0,0.0,30.6068958459,30.3810877719,812.717908378,0.0,30.5040097045,30.4259383227,30.4259383227,40.5428040653,476.984809364,0.0,0.0,40.5002646247,71.0180047257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4115732471,30.4139845035,30.445396092,0.0,254.35565078,30.4416008745,0.0,30.5040097045,0.0,0.0,0.0,30.2377405481,50.6594386088,7208.76237078,30.3564631778,202.934245468,0.0,71.0301950358,0.0,81.0826345826,0.0,0.0,0.0,172.358466687,30.344461988,0.0,121.616367115,0.0,30.4017700437,0.0,60.8646861061,0.0,30.7087028777,0.0,0.0,60.8784067727,30.3748109948,45.4593638893,121.760304368,30.6345943941,0.0,60.7312686295,0.0,0.0,508.724197224,30.469186179,0.0,30.5270503814,0.0,0.0,0.0,30.6345943941,0.0,0.0,40.5645464645,45.7402418901,720.423899998,0.0,0.0,0.0,30.3564631778,0.0,405.731622197,30.4139845035,30.4416008745,1013.28710562,30.3276030806,0.0,284.013966179,0.0,172.495914962,40.6469202933,0.0,121.617334365,30.625355976,30.3627638348,0.0,182.47784951,0.0,30.310690465,76.2924017028,30.310690465,0.0,0.0,111.554633248,60.7988676788,111.744482989,0.0,30.4843042695,30.4722108505,0.0,30.4948995767,0.0
2012-09-16,0.7042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.650736969,0.0,52.6291987688,42.0191400167,42.0191400167,31.62165268,652.239272335,31.6026034916,31.4840958375,31.4929669064,73.6910592287,0.0,0.0,0.0,0.0,0.0,31.526147764,31.4840958375,0.0,0.0,52.6101382425,31.8082748139,0.0,221.443545596,73.7674912699,63.4247602108,52.6291987688,0.0,0.0,0.0,31.5309020116,73.5642281776,7595.20503764,52.6768673678,242.049185341,0.0,63.1632807594,0.0,147.252085648,0.0,31.4175131575,31.5610728947,284.246532394,31.3795922001,52.6164974376,110.932329974,31.5930875014,31.6335837374,0.0,115.716350494,0.0,0.0,0.0,31.6551203159,31.7172441331,0.0,73.735618137,136.77243211,0.0,0.0,52.6704754322,0.0,0.0,665.021221611,62.6835253473,0.0,79.337245238,31.526147764,31.7315127631,0.0,31.3795922001,0.0,31.7005432434,52.591478742,31.2946038373,1157.89325688,0.0,0.0,0.0,0.0,0.0,410.322701184,52.6101382425,73.7674912699,1156.28916618,0.0,0.0,336.742160351,0.0,231.626386879,105.436429924,0.0,42.1268823604,31.6407248468,0.0,0.0,231.461182585,0.0,31.7268350747,31.6118570069,31.7268350747,31.3890638549,0.0,126.291642282,31.3985412292,158.135532594,0.0,63.2433053599,31.7172441331,0.0,0.0,0.0
2012-09-23,0.6494912319,0.0,0.0,0.0,0.0,0.0,0.0,32.9997374876,32.4837595408,1090.16226942,0.0,32.4101273561,75.9578353235,75.9578353235,97.8335511822,728.877722246,32.6210557679,32.8070967148,64.7811238613,119.746095344,64.6640142671,0.0,0.0,0.0,0.0,0.0,32.8070967148,0.0,0.0,54.382568004,0.0,0.0,294.534358417,54.4319842217,32.3612580447,32.4101273561,0.0,0.0,0.0,0.0,98.2283582675,7842.89995407,32.6563664439,272.122853145,0.0,49.2178804473,32.4991284471,119.693540777,32.8120666927,33.0296015035,49.1784077299,250.158348585,0.0,165.148007517,97.9222396509,0.0,49.1141390552,0.0,87.013486011,0.0,0.0,0.0,76.0523936107,32.5481024201,32.6736517508,97.9156288842,239.280237004,32.4503016316,32.5873879993,32.4935911227,0.0,0.0,894.968136553,54.4483390806,0.0,32.7513341754,0.0,0.0,0.0,0.0,33.0495408947,32.3807880737,65.3148437016,0.0,1154.23350254,0.0,32.3222685772,0.0,0.0,0.0,413.591718961,54.382568004,54.4319842217,1337.32484288,0.0,0.0,609.422914935,0.0,272.12306667,147.304428013,0.0,147.619049035,65.1354667249,32.4199189354,33.0994948561,239.35416293,32.351501862,0.0,43.5789743233,0.0,0.0,32.351501862,185.004422852,0.0,174.394759236,32.5677333624,64.9381279244,0.0,32.3320071335,32.4543919974,0.0
2012-09-30,0.8717948718,0.0,0.0,0.0,0.0,0.0,28.5430714723,57.546569614,0.0,974.627897597,28.5683349429,71.7014582693,95.2076436814,95.2076436814,57.2036559026,696.617666323,57.2886263121,47.8197352531,42.7730266453,124.105349066,28.6120577477,0.0,0.0,28.5344715713,0.0,76.2255944919,47.8197352531,0.0,0.0,28.6448335283,28.6565997453,0.0,420.971753671,66.7894638868,28.7559305942,71.7014582693,0.0,0.0,0.0,76.2142619132,76.2313602823,8441.11066726,0.0,448.4691955,0.0,42.9823840366,0.0,152.586346234,57.2760273027,0.0,28.5726926485,248.072899648,28.773284807,57.3328393754,104.994386789,0.0,38.1415312607,0.0,76.3780340034,0.0,0.0,0.0,42.7643404739,28.713646651,28.6579025145,114.542740252,247.964472359,28.6924091888,28.7472613357,71.731742876,0.0,0.0,1406.80381525,105.026099491,0.0,57.3750034158,76.2255944919,28.5763539594,0.0,0.0,0.0,42.9022509625,133.643490203,28.6953553567,964.145368187,0.0,28.5419142438,0.0,0.0,0.0,477.267477157,28.6448335283,66.7894638868,1191.64912636,0.0,0.0,477.05444108,0.0,372.212463473,66.8959880674,28.5936050031,66.8527707695,28.6485711098,0.0,0.0,248.012018242,43.013920034,0.0,28.6967708733,0.0,28.5947799351,43.013920034,124.021791235,43.0442097947,219.871176431,0.0,85.973340058,28.6652286548,0.0,0.0,0.0
2012-10-07,0.4830917874,0.0,0.0,0.0,0.0,28.1966508668,0.0,0.0,0.0,1008.4424006,28.3655636273,37.6696059623,65.755393582,65.755393582,42.3257764277,658.619041099,42.3428209194,0.0,28.199115859,75.2795860866,0.0,0.0,0.0,0.0,0.0,42.3829616084,0.0,0.0,28.3075605373,65.8316897038,28.459915366,0.0,424.695812296,126.612794113,28.2188416014,37.6696059623,0.0,0.0,0.0,46.998450635,75.2143558657,8590.07748612,28.459915366,385.84577876,0.0,112.524930124,0.0,159.978680861,28.1806018144,0.0,0.0,197.472648679,0.0,140.562971644,75.2569960605,28.2766099914,0.0,0.0,131.64365235,0.0,0.0,0.0,28.1796649325,0.0,28.2471111078,84.7901529423,188.141604748,56.5606611271,28.2384655088,70.8217235737,0.0,0.0,1293.18808113,56.5429587555,0.0,70.696387174,42.3829616084,42.2211946164,0.0,28.3235392545,0.0,42.2042724046,94.105353105,28.26810704,903.783835478,0.0,0.0,0.0,0.0,28.2306842414,564.488839769,65.8316897038,126.612794113,1400.8634039,0.0,0.0,555.116934653,0.0,301.161189654,85.3281415372,0.0,94.2323869801,28.2245108835,0.0,28.2562632365,226.443093415,56.4103030304,0.0,70.7476366554,0.0,0.0,56.4103030304,169.375495587,0.0,179.116210509,0.0,94.1072292402,28.17208289,0.0,56.3763106815,0.0
2012-10-14,0.5568158383,0.0,0.0,0.0,0.0,28.6588361269,0.0,0.0,0.0,968.674843063,0.0,28.6588361269,143.340260875,143.340260875,66.9768767742,536.001168952,28.7601626617,0.0,28.5730199914,158.817286338,29.0553845473,0.0,29.0029064295,28.994178501,0.0,57.4682342748,0.0,0.0,28.6415457281,28.6415457281,28.6848109029,29.0116396142,393.343005164,28.5428958474,28.59841087,28.6588361269,0.0,0.0,0.0,47.8328963488,58.0757415063,7723.76209066,57.2830914561,277.720594776,29.0116396142,76.6369797027,0.0,114.806948488,28.539195851,0.0,0.0,258.458654192,28.5219724377,28.7557960414,143.648555166,0.0,85.6630739869,0.0,114.893456149,0.0,0.0,28.7861736581,28.5256857899,58.0757415063,43.2661987182,86.1816544728,315.825444525,42.9177875304,42.8229138177,86.5669748692,0.0,0.0,1181.34316053,38.3779691741,0.0,28.766720563,57.4682342748,28.5557787704,0.0,28.7493371317,0.0,28.8601347411,57.0256134557,28.63290835,938.970106578,0.0,0.0,0.0,0.0,0.0,411.686805731,28.6415457281,28.5428958474,966.354270453,29.0116396142,0.0,564.960685574,0.0,364.009346967,38.3575463043,0.0,124.591181834,29.0553845473,0.0,43.3685277266,210.541734974,57.2830914561,58.163389773,57.5276740838,58.163389773,28.6674891572,57.2830914561,105.314114284,58.1809511829,153.476496805,0.0,115.335626778,58.2513029981,29.1256514991,0.0,0.0
2012-10-21,0.5985552116,0.0,0.0,0.0,0.0,28.8305267683,0.0,28.8566256157,28.6730945251,1026.48003525,43.0841784024,38.3412251811,124.288186548,124.288186548,28.7169138618,651.152154427,57.275510066,28.6715247005,57.3390622398,86.2266266141,0.0,0.0,0.0,0.0,0.0,57.3862500521,28.6715247005,28.7234188629,0.0,86.3219137386,0.0,0.0,336.096990313,144.588535365,28.6801607019,38.3412251811,28.6542682908,0.0,0.0,67.0691326816,47.8363000417,7745.64347995,43.2479381819,316.097578373,0.0,105.410148708,0.0,67.0026104512,86.3787120021,28.8116326786,0.0,153.047398236,0.0,115.148533763,66.9997940665,0.0,28.7075465806,0.0,143.69076862,0.0,0.0,0.0,57.3862838019,0.0,43.2164014866,105.338023805,478.711309587,0.0,57.2943233381,67.1210137298,0.0,0.0,1104.65270209,28.8378249857,0.0,57.4831763794,57.3862500521,0.0,0.0,28.8740511143,0.0,0.0,105.333166862,28.7147567944,1044.45961461,0.0,43.0775257179,0.0,0.0,28.7819477235,632.052227734,86.3219137386,144.588535365,1043.10291657,0.0,0.0,536.315492735,28.8914976708,268.25005956,47.9663346163,0.0,57.5712260859,28.7147567944,0.0,28.9089653236,134.07146452,0.0,38.3499287738,28.7242819246,38.3499287738,28.7494364524,0.0,86.1601149586,0.0,86.359672712,28.7581194595,114.931132003,85.8896974295,0.0,0.0,0.0
2012-10-28,0.7653575025,0.0,0.0,0.0,28.9987680321,0.0,29.2020289211,29.1660915736,29.1660915736,1009.57593695,43.7936727554,48.4943823693,67.7502533982,67.7502533982,87.4466146246,639.306631445,58.3688746749,28.990197004,29.2020289211,116.36723306,0.0,0.0,0.0,28.8330685649,0.0,0.0,28.990197004,0.0,0.0,43.771655696,28.8330685649,0.0,320.726287427,77.5490601566,29.007511819,48.4943823693,0.0,0.0,0.0,58.3512989824,101.472467354,7489.49660702,29.2278280843,184.225360447,0.0,58.1353835036,0.0,106.556705611,28.9114192947,29.068866281,72.6442165351,310.061602896,29.0118955843,72.9205643022,77.5372591455,0.0,67.8114359666,0.0,135.684312983,0.0,0.0,29.0312012997,29.0033500711,29.290305913,87.2662130443,72.9557552214,407.043041744,28.9376309169,29.0162661597,67.9167114198,0.0,0.0,874.895748568,87.0356709174,0.0,29.1041302467,0.0,43.5487325017,0.0,0.0,0.0,58.4556561687,135.846548014,57.631429855,979.335514821,29.087098247,29.1796444874,0.0,0.0,0.0,494.182297498,43.771655696,77.5490601566,1423.71676498,29.2196417251,0.0,503.965949086,28.8330685649,320.015079065,48.5558888357,0.0,67.9636235979,57.7008862333,28.9288884302,0.0,164.706623716,0.0,86.6296327239,48.5295537615,86.6296327239,28.9026926363,0.0,106.612164489,48.5500210707,135.921282098,0.0,77.5459083283,38.8037727446,0.0,0.0,0.0
2012-11-04,0.7305194805,0.0,0.0,0.0,0.0,0.0,29.8774408616,30.0781995873,0.0,1104.07500188,29.6971155328,74.8063166126,69.4354906091,69.4354906091,89.4639421996,754.663174936,29.5242882035,0.0,44.7802873829,109.249575126,29.5598703526,0.0,0.0,0.0,0.0,59.5057958699,0.0,0.0,29.7150269414,44.8341828278,39.7784341244,0.0,328.7955549,29.7958963827,29.7060685371,74.8063166126,0.0,0.0,0.0,29.9090605044,89.2856221295,6839.45297479,59.5917927655,119.176111606,0.0,99.34391469,0.0,129.019041559,29.622345924,0.0,29.5331757075,208.417068129,29.6044688293,44.8072013966,79.4429230912,0.0,59.5357042916,0.0,119.209171558,0.0,0.0,0.0,59.6919304521,29.7120562387,59.5737783178,119.510620564,436.794121093,0.0,0.0,69.582089451,0.0,0.0,577.781537685,39.7604623269,0.0,44.8446016076,59.5057958699,29.5687792948,29.6971155328,29.6044688293,29.8708293818,0.0,178.818477131,0.0,884.180338041,29.6524313385,0.0,0.0,0.0,29.6044688293,417.187632235,44.8341828278,29.7958963827,1161.12604545,0.0,0.0,417.136502461,29.8078446383,258.268638393,29.845778524,29.6581649638,89.4683166595,74.0999018554,0.0,29.7868891589,129.039909023,59.4838692048,59.328211564,29.9587005065,59.328211564,29.9090115291,59.4838692048,69.4981887866,90.5073756625,198.951779116,0.0,129.111671195,49.750039411,0.0,30.1782480286,0.0
2012-11-11,0.6189395502,0.0,0.0,0.0,31.5381539352,0.0,0.0,0.0,31.6619383812,1141.13157728,31.7097227736,63.4802225943,63.1546609793,63.1546609793,63.3654243718,790.944247232,31.6094781849,31.8474892596,47.5718840232,137.151319549,31.7384627036,0.0,0.0,0.0,31.7097227736,63.2052337908,31.8474892596,0.0,31.547664838,95.0717751575,31.7384627036,0.0,370.343470749,94.9481596122,0.0,63.4802225943,63.2285955757,31.7672547774,0.0,31.6462867101,115.828753568,7834.40209641,31.6905917192,84.37530019,0.0,116.032018159,0.0,115.981204869,31.7672547774,31.6905917192,31.6238178389,274.150280105,31.741779428,52.7218853791,52.7441554779,0.0,73.7870911368,0.0,105.481965139,31.837850189,31.5667038633,0.0,31.6238144338,31.757651617,31.7897422256,63.2221556138,548.35637797,31.6905917192,31.6094609421,63.4194455472,0.0,0.0,571.33219988,31.557181479,0.0,31.7480542608,63.2052337908,31.6142120566,0.0,0.0,0.0,31.6333368109,200.613294185,0.0,1139.99689653,0.0,0.0,0.0,0.0,31.7384627036,538.036873923,95.0717751575,94.9481596122,1222.52773477,0.0,31.6238144338,601.251306595,31.6619383812,337.590710488,95.119766565,0.0,126.642537702,31.6874937525,0.0,31.7705397235,105.45962215,0.0,79.3408294515,63.2984619367,79.3408294515,73.9015991044,0.0,200.404112891,31.6731142995,169.081933858,31.7288769402,94.9349104401,52.8429680859,0.0,31.557181479,0.0
2012-11-18,1.0571428571,0.0,0.0,0.0,0.0,33.5534458046,0.0,33.5113531758,33.5759696431,1266.5197242,0.0,84.1166365503,133.926338011,133.926338011,67.0874672029,671.058664734,33.5551747479,0.0,33.6131814336,167.845260495,33.5901566042,33.5524438371,0.0,33.5699276632,33.6713167531,89.3826095183,0.0,0.0,0.0,33.5203391842,33.5699276632,33.59139504,313.772886823,67.1645747956,67.0942201629,84.1166365503,33.5029286676,0.0,33.5484658257,33.5518502793,89.3893705203,8018.24196907,33.6267162424,78.3142419395,33.59139504,78.351382212,33.4205911599,134.151499062,0.0,33.6814893563,33.6565498982,167.78478276,33.5557309634,33.6182321809,156.632278219,0.0,100.566115262,0.0,134.222304863,0.0,67.0227063515,0.0,33.4776929644,33.6768984773,0.0,111.886846335,458.701012128,33.5307142683,67.1305695468,78.3986755612,0.0,0.0,325.444809607,84.0458565305,0.0,50.3859313783,89.3826095183,0.0,0.0,33.6233043342,0.0,50.3994899632,245.978992827,33.4911412619,917.600164843,0.0,0.0,0.0,33.4709537144,100.969649694,581.749938955,33.5203391842,67.1645747956,1285.52598678,0.0,33.4507904893,514.655210681,0.0,212.654718749,44.8364584391,33.7018530137,56.0363068795,50.3149724165,33.4911412619,56.0735063994,89.4702293795,33.5214682839,83.9196823902,100.697541769,83.9196823902,66.9217381286,33.5214682839,78.307513373,0.0,123.275698776,0.0,44.7553227676,67.1888782394,0.0,33.6870819966,0.0
2012-11-25,0.966879243,0.0,0.0,0.0,29.6350210848,0.0,29.937110956,29.6322554196,0.0,1261.169295,29.9551562308,79.3949588658,128.573405089,128.573405089,128.790620319,991.073936017,99.0487415371,59.6648359142,29.8561755404,178.560195045,0.0,30.0366299105,0.0,59.8201675437,29.7899646599,89.3071249411,59.6648359142,0.0,0.0,39.6451259293,29.6618806206,29.9280964691,476.918844538,44.3948469519,44.4126654607,79.3949588658,44.6440407034,29.9280964691,0.0,30.0275554,108.927834202,14259.1008044,0.0,89.2591075164,29.9280964691,89.4328843204,29.6742157801,188.289876147,44.694009538,0.0,59.5523602582,336.842168808,29.7492440986,74.102958693,89.160631005,29.5636328979,89.1156946864,0.0,119.157060723,29.5725376067,0.0,0.0,29.5547335503,119.820624923,59.7630283015,109.089297811,624.237799759,44.5814766685,59.4781428305,89.3159700405,0.0,0.0,467.379219625,79.4431620511,0.0,29.7100758596,89.3071249411,44.4305027582,29.5992839476,60.0188456364,29.8634670312,29.7630785686,227.915680314,29.608210149,1299.35321428,0.0,0.0,0.0,0.0,30.0275554,664.307522081,39.6451259293,44.3948469519,1386.71716613,0.0,59.874221912,614.516764567,39.6511439499,287.619544723,49.6649471171,30.0003647371,74.6248666917,44.4215827681,29.9732232732,29.7011027168,128.883303856,29.7540189837,89.3160189536,59.3048113551,89.3160189536,89.4418590726,29.7540189837,138.750449003,29.6921349926,287.978669892,0.0,158.646200198,44.5066368827,0.0,0.0,0.0
2012-12-02,0.953961012,0.0,0.0,0.0,30.7056501431,0.0,0.0,30.5850203316,0.0,1239.60806709,61.3348620284,102.390218794,163.212446858,163.212446858,51.0948452137,777.208126015,40.8783814411,61.1147831738,76.5876912975,122.783126256,45.9942762151,0.0,30.6389983834,0.0,0.0,92.045701359,61.1147831738,0.0,30.701009045,40.8845062484,30.6589418308,0.0,635.660182812,46.0863387809,61.133191241,102.390218794,30.5390001385,46.1050010934,30.7190368399,30.5929108407,81.6951766467,12152.3412465,40.9895219767,265.958962417,0.0,92.0934413343,0.0,132.870106862,46.0645380443,0.0,61.325751724,306.760850652,30.6547962276,92.202738112,143.19464372,0.0,102.165083488,0.0,102.223619245,0.0,0.0,30.7249970918,30.5889393254,61.5934800935,71.6268103778,61.3974720517,511.231643294,0.0,30.5758052004,81.9325990837,30.6574723046,0.0,666.767215065,71.7256672516,0.0,46.0405248842,92.045701359,45.9341209335,0.0,30.6852249953,0.0,76.5369528934,184.300203937,30.6034672678,1207.57426416,0.0,45.952623109,30.6219364696,30.6219364696,0.0,716.124524658,40.8845062484,46.0863387809,1297.98374626,0.0,0.0,848.803195582,0.0,255.801274143,51.2214043435,0.0,61.4069819735,61.2424289718,30.7045123682,30.8643184208,204.548941256,45.9572131552,122.968593959,30.7235857849,122.968593959,76.6616304714,45.9572131552,122.721346673,30.8270426739,256.141006434,30.7315913069,132.9655419,30.7706146233,30.6774780714,30.6389983834,30.6682071502
2012-12-09,1.7882258389,0.0,0.0,0.0,30.4326215483,45.6993312983,45.950572253,50.8718996152,30.4631595436,1171.53281429,45.9736560615,71.2256150805,172.406766634,172.406766634,91.84105979,986.311902752,122.837656436,60.9541039621,91.6854511356,152.643472853,30.3025851394,30.5643508253,30.6262158168,61.1287016507,30.7465363987,71.0876805235,60.9541039621,0.0,71.2379247054,142.307037392,0.0,46.0572243069,499.628130362,81.5132726296,30.6413731998,71.2256150805,0.0,0.0,91.6102970135,30.4907322945,81.2431076465,10006.1860621,61.3133247303,152.594281539,46.0572243069,122.560998543,30.2295228485,132.167074221,30.5367371921,30.4999647283,91.1742315347,264.493994935,30.1840375599,30.4371943817,45.717724164,0.0,203.245472943,0.0,91.4505354711,30.6538984464,30.7001475388,0.0,61.2339987622,91.9894113413,30.536774147,132.157898077,437.231914944,30.6231564669,61.4002950775,76.1854562575,0.0,0.0,438.67524376,101.904049266,0.0,30.5520387275,71.0876805235,61.0088518726,0.0,30.4861388263,0.0,40.7074254114,335.624166703,0.0,1322.7233373,0.0,61.3077968927,0.0,0.0,30.3025851394,620.377312519,142.307037392,81.5132726296,1219.33868806,30.6381554757,30.6446653444,712.069693643,45.7039704413,223.866043539,61.3753101772,30.6969248938,50.90263795,40.6735893728,30.6816311651,50.9672235251,152.496187691,30.4815357566,244.354820387,0.0,244.354820387,152.560578802,30.4815357566,111.843986274,30.3209059285,275.026627277,0.0,101.713103586,50.94267142,30.5827686324,45.7110813399,0.0
2012-12-16,3.0527692979,0.0,0.0,0.0,31.3690028226,47.0614019426,52.3734789887,47.0282934094,31.6210233589,1511.26179193,63.2300841758,94.3968130189,198.74623808,198.74623808,41.8842380934,1026.73328463,78.8044361117,78.6715320515,73.1567436686,272.596993277,47.0661546143,31.554372602,31.3348995452,78.8329036389,31.2333730975,177.88738302,78.6715320515,0.0,146.836829197,73.2982108103,0.0,63.0278184998,829.745621807,41.9096316285,41.9031811944,94.3968130189,47.0984754871,31.6377622794,47.0709699957,31.2239370332,104.589293678,10865.4949705,47.1648849148,115.258249938,63.0278184998,136.252553376,0.0,240.778628554,79.1092982848,47.4273561038,62.7833514815,282.84630938,31.148653279,62.8753288479,52.4082838869,0.0,471.162370659,0.0,146.669126064,31.5138794753,31.410622172,31.49490664,46.9480663726,47.1224010751,41.922328295,104.816646279,638.532746025,63.1228234437,94.7772729075,156.877630975,31.1205153808,31.6664890611,346.852210324,115.473923572,0.0,47.1032319029,177.88738302,115.22662346,0.0,52.4271736403,31.2333730975,78.3444679287,283.02556287,0.0,1205.72848183,0.0,31.5638769311,31.2428148669,31.6496742408,94.8630700767,1016.41446882,73.2982108103,41.9096316285,1591.10420669,31.5518938052,31.12988903,901.044612915,31.2239370332,314.462268585,94.3250190907,31.5423816274,31.4708993399,41.9094942935,47.4799103603,52.5159101131,73.3613931982,62.7643009334,671.473163736,47.4512908109,671.473163736,251.536175888,62.7643009334,167.631740337,52.4746792569,209.949466234,0.0,52.3923973049,62.8686508284,62.4856297338,47.0700715234,31.5353811048
