Week,SC,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,contagious flu,flu care,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,symptoms of flu,cold,type b flu,flu children,treatment for flu,cough and fever,flu shots,high fever,symptoms of rsv,flu cold,flu remedies,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,is the flu contagious,flu contagious period,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,rsv infant,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv
2010-03-07,2.784440505,0.00256799346329,0.00677016458504,0.0143574179993,0.0,0.0,0.0,968.799429867,362.137720743,181.286307676,183.621048151,183.621048151,182.033218494,969.839586598,0.0,0.0,273.323800575,181.067890438,181.014189822,0.0,0.0,0.0,0.0,0.0,183.621048151,181.340994345,485.285392775,0.0,0.0,0.0,181.286307676,0.0,180.959552276,0.0,242.615289304,6075.44820509,0.0,0.0,0.0,0.0,0.0,181.177033229,0.0,0.0,0.0,0.0,0.0,363.548398623,0.0,0.0,0.0,182.005390795,0.0,182.887700489,0.0,0.0,0.0,183.344593698,181.340994345,271.261431705,273.984784833,181.286307676,0.0,181.067890438,180.959552276,183.179120238,181.04133305,0.0,181.61492334,0.0,181.013368339,0.0,271.835031122,273.241573647,1091.46771337,181.014189822,0.0,180.904422586,545.975129667,183.621048151,0.0,1456.57286873,0.0,456.226390731,271.670483958,0.0,181.204693517,0.0,184.17646572,0.0,0.0,0.0,0.0,181.013368339,0.0,0.0,0.0,0.0,184.009487963,242.542581885,0.0,0.0,182.611484791,0.0,0.0,0.0,180.959552276,0.0
2010-03-14,1.632443532,0.00248962655602,0.00462359217546,0.0111440426793,0.0,0.0,0.0,1306.61370797,0.0,0.0,187.864675859,187.864675859,280.654111095,685.073122797,0.0,0.0,186.330912476,0.0,186.105807176,0.0,187.030011263,0.0,0.0,0.0,187.864675859,0.0,560.464470534,0.0,186.523154864,187.694867475,0.0,0.0,185.545416308,0.0,465.671434078,5492.10547692,0.0,185.825189252,0.0,0.0,0.0,279.35794195,0.0,0.0,0.0,0.0,187.086498733,186.614327155,186.330912476,0.0,187.468933238,372.684461394,0.0,372.965359838,0.0,0.0,0.0,186.105807176,0.0,0.0,279.723789679,0.0,0.0,371.202606963,185.545416308,186.635552065,0.0,0.0,0.0,187.030011263,0.0,0.0,279.752162091,186.426373684,1246.0838652,0.0,0.0,186.917138595,622.705791627,187.864675859,186.523154864,1246.68488636,0.0,248.785211612,281.566597251,185.489562781,280.23115834,187.299839191,0.0,0.0,0.0,279.217704807,0.0,0.0,0.0,0.0,0.0,186.980339648,0.0,281.50897424,0.0,0.0,186.257949208,0.0,0.0,0.0,185.545416308,186.523154864
2010-03-21,1.386351424,0.00209359605911,0.00492610837438,0.0105911330049,0.0,0.0,0.0,1429.5673916,0.0,0.0,357.541850718,357.541850718,178.897962706,1013.77055486,357.757627333,179.124375103,179.167648538,0.0,179.179801785,0.0,0.0,0.0,0.0,0.0,178.816338944,0.0,626.301929983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.584355884,5855.74481359,0.0,178.638211239,0.0,178.746019453,0.0,178.870207392,0.0,536.238058359,0.0,0.0,179.032300868,178.530532992,0.0,178.394338998,178.799972372,179.168040543,0.0,358.273962041,0.0,178.941340129,357.168711768,0.0,0.0,267.761003835,418.187630515,0.0,178.501773108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.097782619,179.103082829,954.878282896,0.0,0.0,178.261904444,537.086663705,178.816338944,0.0,1492.23733391,0.0,357.585140735,178.799972372,0.0,238.575562663,0.0,0.0,0.0,0.0,179.157062058,0.0,0.0,0.0,0.0,0.0,178.839378381,0.0,0.0,0.0,536.886080182,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-28,1.210982357,0.000852151683,0.004544808976,0.0112199971595,192.435452049,0.0,0.0,893.418410475,0.0,0.0,0.0,0.0,191.854777782,511.033056239,0.0,0.0,191.912687465,191.171486763,191.691131396,0.0,192.111316472,0.0,0.0,0.0,191.821730526,0.0,191.896208592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.879577851,5634.01010576,0.0,0.0,0.0,0.0,0.0,191.339690954,0.0,0.0,0.0,0.0,192.169338615,510.860223112,0.0,0.0,0.0,191.607060087,0.0,191.879577851,0.0,0.0,191.533016302,0.0,0.0,191.533016302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.111316472,0.0,0.0,0.0,0.0,447.508325692,0.0,0.0,0.0,447.934902337,191.821730526,0.0,1535.47357,0.0,318.975183336,191.575410822,286.779093401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.623488117,0.0,0.0,191.575410822,0.0,192.144676208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-04,0.654015225,0.000742298651491,0.00395892614128,0.0100210317951,0.0,0.0,0.0,592.594226678,0.0,0.0,0.0,0.0,0.0,856.398558638,0.0,0.0,0.0,0.0,198.741227678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.837753136,0.0,198.202633565,0.0,0.0,0.0,0.0,0.0,198.501491577,5152.29107537,0.0,0.0,0.0,0.0,0.0,197.797791724,0.0,0.0,0.0,198.262333153,0.0,596.403756631,0.0,0.0,198.861313012,197.275908325,0.0,0.0,0.0,0.0,0.0,198.196317272,0.0,197.157138964,199.041713356,197.23770316,0.0,197.000067373,0.0,0.0,198.142969918,0.0,0.0,0.0,0.0,0.0,197.216505763,0.0,329.861604047,0.0,0.0,0.0,395.780756913,0.0,198.202633565,1320.52348071,0.0,197.571165539,296.570730283,198.501491577,197.216505763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.633076535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-11,0.628420839,0.000751220733692,0.00275447602354,0.00901464880431,0.0,0.0,0.0,886.555426974,0.0,0.0,0.0,0.0,0.0,769.421780647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.352563952,0.0,0.0,0.0,353.844342675,0.0,0.0,179.252288526,0.0,0.0,0.0,0.0,176.86883333,5870.7984069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.120601155,0.0,0.0,0.0,353.487457622,0.0,0.0,0.0,176.246295459,0.0,265.316189741,176.08713264,0.0,176.86883333,0.0,0.0,0.0,353.844342675,0.0,0.0,0.0,0.0,176.246295459,266.551597704,0.0,0.0,0.0,0.0,0.0,177.535904394,0.0,651.309338777,0.0,0.0,0.0,295.82865401,0.0,0.0,770.298560408,0.0,352.992731742,0.0,529.807874914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.655802516,179.306312723,0.0,0.0,353.860857547,0.0,176.637272558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-18,0.503114518,0.000645327826536,0.00271037687145,0.00748580278782,0.0,0.0,0.0,634.442596087,0.0,0.0,0.0,0.0,174.388855675,404.523805286,0.0,0.0,171.817824169,0.0,171.610252047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.369950881,0.0,171.558437357,0.0,0.0,0.0,0.0,0.0,171.299832537,6250.7464003,0.0,174.403464427,0.0,0.0,174.350854031,0.0,0.0,173.20140279,0.0,0.0,0.0,174.265178013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.983468125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.662098044,0.0,174.336249685,0.0,0.0,0.0,173.265636922,0.0,778.022171444,0.0,0.0,0.0,346.863134,0.0,171.558437357,1676.84130102,0.0,345.104375627,174.193213114,173.916541591,174.508780529,0.0,0.0,0.0,0.0,174.193213114,0.0,0.0,0.0,0.0,0.0,174.666993385,0.0,174.508780529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-25,0.577972814,0.0,0.00492674705043,0.0123168676261,0.0,0.0,0.0,1127.64687416,0.0,0.0,179.660024936,179.660024936,178.815749197,593.733193881,0.0,0.0,0.0,0.0,177.064574876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.063477565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7796.94225944,0.0,178.890046435,0.0,0.0,179.496994061,176.63817012,0.0,0.0,0.0,0.0,176.63817012,296.777459897,0.0,0.0,179.10622776,0.0,0.0,357.564302704,0.0,0.0,0.0,0.0,178.227350963,0.0,267.141867126,178.955688289,0.0,0.0,0.0,176.531889632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.161243516,0.0,0.0,0.0,415.938895206,0.0,0.0,1545.75130973,0.0,266.578978018,179.117736905,0.0,177.838800241,178.788201577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.332124853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-02,0.539020389,0.000116836078981,0.0037387545274,0.0099310667134,0.0,0.0,0.0,881.582743487,0.0,189.869480656,0.0,0.0,189.006343731,630.259999443,0.0,0.0,189.405211505,189.805766333,188.229665904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.469940355,0.0,0.0,0.0,189.869480656,0.0,0.0,0.0,188.957940003,7707.1262636,0.0,0.0,0.0,0.0,0.0,284.384187757,0.0,188.270028937,0.0,0.0,0.0,379.496881041,0.0,0.0,189.805766333,0.0,0.0,189.462330085,0.0,0.0,0.0,0.0,0.0,251.872516744,189.869480656,0.0,0.0,0.0,0.0,189.522806065,0.0,0.0,189.576670659,0.0,0.0,0.0,0.0,0.0,567.287789207,189.691149325,0.0,0.0,441.42132734,0.0,0.0,1136.13701273,0.0,188.758582578,0.0,0.0,189.984066945,0.0,0.0,0.0,0.0,0.0,0.0,189.177081169,0.0,0.0,0.0,0.0,0.0,379.167237493,0.0,190.213654942,188.172884707,0.0,190.674499654,0.0,0.0,0.0
2010-05-09,0.454174916,0.000355576626763,0.00308166409861,0.0082967879578,0.0,0.0,0.0,1058.83595249,0.0,0.0,0.0,0.0,200.160815965,661.933726747,0.0,0.0,0.0,0.0,199.565092798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.925703171,0.0,0.0,0.0,0.0,201.311513546,0.0,0.0,395.806340583,5178.31232344,0.0,0.0,0.0,0.0,0.0,197.253358365,0.0,0.0,0.0,0.0,0.0,591.760075095,0.0,0.0,197.193998341,198.621729458,0.0,198.681844993,0.0,0.0,197.903170292,201.007417604,197.431653055,200.281322176,0.0,0.0,0.0,0.0,0.0,0.0,197.669881294,0.0,0.0,0.0,0.0,0.0,198.690343612,0.0,529.667035593,0.0,0.0,0.0,297.367728397,0.0,0.0,1658.32473832,0.0,601.205920725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.329609068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.664804534,0.0,0.0,0.0,198.261798809,0.0,0.0,0.0,0.0
2010-05-16,0.406749021,0.000243249817563,0.00182437363172,0.00656774507419,0.0,0.0,0.0,1148.79815786,0.0,0.0,0.0,0.0,190.838634922,766.204636802,0.0,0.0,0.0,0.0,190.838634922,0.0,0.0,0.0,0.0,0.0,191.975097526,0.0,190.953875643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5953.88650579,0.0,190.723533212,0.0,0.0,192.161189481,191.209189729,0.0,191.474185931,0.0,0.0,0.0,287.232545884,0.0,0.0,0.0,191.730018541,0.0,385.668358527,0.0,0.0,192.078422758,192.426496009,192.194307176,0.0,192.136347493,0.0,0.0,191.975097526,0.0,191.92960022,192.484630902,0.0,0.0,0.0,0.0,0.0,192.207266608,191.92960022,638.764084094,0.0,0.0,0.0,511.365829864,191.975097526,0.0,895.806587496,0.0,191.283646788,191.35831653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.126997924,191.847072655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-23,0.715990453,0.0,0.00465629212106,0.00919005023894,0.0,0.0,0.0,1904.73975305,0.0,198.746084185,0.0,0.0,197.968798056,1249.39457735,0.0,0.0,0.0,0.0,198.686076309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.453056531,0.0,0.0,196.863703123,198.746084185,0.0,0.0,0.0,0.0,5733.47035658,0.0,0.0,0.0,0.0,0.0,296.048018788,0.0,197.817326874,196.57161601,0.0,0.0,196.334639981,0.0,0.0,198.806128319,197.106909367,0.0,591.83933937,0.0,0.0,197.27977979,0.0,0.0,198.087984569,196.453056531,0.0,0.0,0.0,0.0,196.567578419,198.087984569,0.0,0.0,0.0,0.0,0.0,198.866208745,0.0,986.909478755,0.0,0.0,0.0,460.691408137,0.0,0.0,724.704386516,0.0,197.712020808,395.395237921,198.446406736,0.0,0.0,0.0,0.0,0.0,197.101246053,0.0,0.0,0.0,0.0,0.0,196.630949429,0.0,196.806986368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.147631658
2010-05-30,0.993317681,0.000567859170926,0.00425894378194,0.00780806360023,0.0,0.0,0.0,722.173534134,0.0,0.0,0.0,0.0,361.620654468,653.300321615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.740808521,0.0,0.0,215.416440036,0.0,216.638022399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5868.94190901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.35935552,0.0,0.0,0.0,215.156902157,0.0,215.676604819,0.0,0.0,0.0,0.0,0.0,0.0,216.805660932,0.0,0.0,0.0,215.416440036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.778213674,218.143555013,361.489533747,0.0,0.0,0.0,325.897008027,215.416440036,0.0,1157.78011469,0.0,216.507497797,217.880176136,216.120185974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.546443923,0.0,217.355321752,0.0,216.592151353,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-06,0.579336981,0.00011798017933,0.00330344502124,0.00814063237376,0.0,0.0,0.0,988.452138927,0.0,212.336753839,0.0,0.0,211.839759817,565.41657216,0.0,0.0,0.0,0.0,283.081416679,0.0,0.0,211.788938896,0.0,0.0,0.0,0.0,212.356477504,0.0,0.0,0.0,212.336753839,0.0,0.0,0.0,212.889775418,4888.33047432,0.0,0.0,0.0,211.569964478,0.0,211.911317267,0.0,0.0,0.0,0.0,0.0,424.241515132,0.0,0.0,212.056923453,0.0,0.0,212.016583824,0.0,0.0,212.196787329,0.0,0.0,211.743298348,0.0,0.0,0.0,211.993127748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.999182006,211.824944851,494.694301902,0.0,0.0,213.470208008,353.805619002,0.0,0.0,849.950770418,0.0,211.279218225,213.211847696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.470075694,0.0,0.0,212.632817331,0.0,212.954112008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,0.555748524,0.0,0.002625,0.009125,0.0,0.0,0.0,929.339664032,0.0,0.0,0.0,0.0,213.227939443,641.807730794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5521.41365033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.574389405,0.0,0.0,214.139935114,215.375185884,0.0,215.667378796,0.0,0.0,214.612184007,0.0,0.0,0.0,0.0,215.110944493,0.0,215.444525315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.444525315,0.0,1002.12774314,0.0,0.0,0.0,286.518212499,0.0,0.0,572.904092892,0.0,0.0,0.0,0.0,214.000504441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.605269632,0.0,215.212362918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-20,0.511247444,0.0,0.00228337940151,0.00672996034131,0.0,0.0,0.0,485.529444653,0.0,0.0,0.0,0.0,0.0,312.024404253,0.0,0.0,0.0,0.0,207.63612425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5428.27596057,0.0,0.0,0.0,0.0,0.0,207.323136423,0.0,0.0,0.0,0.0,0.0,208.313734068,0.0,0.0,0.0,209.755422709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.064213427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.198205338,764.230377337,0.0,0.0,0.0,209.191592785,0.0,0.0,973.279249299,0.0,0.0,0.0,0.0,209.185779135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.14115352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.189477854
2010-06-27,0.546737213,0.0,0.00248108175164,0.00756729934251,0.0,0.0,0.0,974.313913334,0.0,0.0,0.0,0.0,209.129936004,348.030362484,0.0,0.0,0.0,0.0,209.157254683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.887902665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4746.18428833,0.0,0.0,0.0,0.0,209.094160488,208.083677277,0.0,0.0,208.334834401,0.0,0.0,208.653564726,0.0,208.397718444,208.494056074,0.0,0.0,0.0,0.0,0.0,418.511684092,208.523600485,208.271988297,0.0,208.209180098,0.0,0.0,207.958325664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.260748323,0.0,0.0,0.0,418.230498091,0.0,0.0,1359.43112883,0.0,209.381899782,0.0,0.0,0.0,208.402628388,0.0,0.0,0.0,209.508109487,0.0,0.0,0.0,0.0,0.0,209.157254683,0.0,209.473297679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-04,0.552603613,0.000139392249791,0.00264845274603,0.00808475048787,0.0,213.18822399,0.0,994.929518038,0.0,213.18822399,214.027293597,214.027293597,429.703274924,711.732490974,0.0,0.0,0.0,0.0,213.510163319,0.0,0.0,0.0,0.0,0.0,214.112167067,0.0,212.340599516,0.0,213.44569769,0.0,213.18822399,0.0,0.0,0.0,0.0,5777.79516654,0.0,0.0,0.0,0.0,0.0,213.345922296,0.0,213.316883147,0.0,0.0,0.0,0.0,0.0,0.0,211.637696538,212.860671107,0.0,0.0,0.0,0.0,213.123952593,0.0,211.89275854,0.0,0.0,0.0,0.0,215.30504761,0.0,211.574026954,0.0,0.0,212.148436077,0.0,0.0,0.0,0.0,0.0,569.222917206,0.0,0.0,0.0,426.363455852,214.112167067,213.44569769,1211.38881864,0.0,213.886616129,0.0,215.369976756,213.316883147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.381270978,0.0,425.784475135,0.0,214.629541594,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-11,0.449282875,0.000117924528302,0.00235849056604,0.0064858490566,0.0,0.0,0.0,454.042692271,0.0,0.0,0.0,0.0,194.911547766,584.056449983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4293.40994366,0.0,0.0,195.74970266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.98269241,0.0,0.0,0.0,0.0,194.099549454,0.0,194.568388945,0.0,0.0,0.0,0.0,0.0,195.278300606,194.803659065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.556367964,0.0,0.0,0.0,681.308930462,0.0,0.0,779.970426569,0.0,193.844088228,194.734078656,0.0,194.041103338,0.0,0.0,0.0,0.0,194.019195805,0.0,194.019195805,390.674203321,195.395938137,0.0,0.0,0.0,195.867909002,0.0,0.0,194.605179483,0.0,0.0,0.0,0.0,0.0
2010-07-18,0.494108704,0.000117315814172,0.00328484279681,0.00739089629282,0.0,0.0,0.0,713.732326136,0.0,195.206360735,0.0,0.0,195.917867449,324.633237173,0.0,0.0,0.0,0.0,194.660800129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.883957713,0.0,0.0,0.0,195.206360735,0.0,0.0,0.0,0.0,5662.66651785,0.0,0.0,0.0,0.0,0.0,194.853259087,0.0,0.0,0.0,0.0,0.0,195.206360735,0.0,194.901812335,0.0,0.0,0.0,195.472820965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.504911992,0.0,488.034081707,0.0,0.0,0.0,324.634925553,0.0,0.0,1170.1158405,195.211008036,195.977003539,196.451380553,0.0,194.572678437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.367680298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-25,0.857503153,0.000375093773443,0.00412603150788,0.00875218804701,0.0,0.0,0.0,844.71690847,0.0,0.0,196.446716087,196.446716087,0.0,684.950768707,0.0,0.0,0.0,0.0,195.369533852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5016.89699565,0.0,0.0,0.0,195.855543303,0.0,387.259605818,0.0,0.0,0.0,0.0,0.0,584.697141948,0.0,0.0,0.0,0.0,0.0,195.487510623,0.0,0.0,195.91450042,0.0,196.38743826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.022138602,0.0,0.0,0.0,389.836287511,0.0,0.0,1041.35043191,0.0,195.428504432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.96373365,0.0,194.555540861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-01,0.454890068,0.000247066090179,0.00222359481161,0.00555898702903,0.0,0.0,0.0,858.78062297,0.0,198.841046484,198.369314218,198.369314218,197.949802073,462.514743242,197.234751614,199.021101763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.183259869,0.0,0.0,0.0,198.841046484,0.0,0.0,0.0,0.0,3510.4937971,0.0,198.841046484,0.0,0.0,0.0,0.0,0.0,199.623648241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.249272273,0.0,198.566279554,0.0,0.0,199.081192675,0.0,0.0,0.0,197.591629934,0.0,0.0,198.362488008,0.0,0.0,198.9010287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.712726171,0.0,0.0,0.0,199.502847244,0.0,0.0,860.23566262,0.0,198.065588138,0.0,0.0,198.541677248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.770553837,0.0,197.294141783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-08,0.460048426,0.0,0.00265572187349,0.00603573153066,0.0,0.0,0.0,1042.47805387,0.0,195.298573478,0.0,0.0,0.0,651.852672657,0.0,0.0,0.0,0.0,195.062680881,0.0,0.0,0.0,0.0,0.0,394.969574512,0.0,197.723295453,0.0,0.0,0.0,195.298573478,0.0,0.0,0.0,195.004094326,4640.60988412,0.0,0.0,0.0,0.0,0.0,293.970890546,0.0,0.0,194.709708132,0.0,0.0,194.886339806,0.0,0.0,0.0,197.246853777,0.0,197.723295453,0.0,0.0,0.0,0.0,194.650972171,0.0,196.740917531,0.0,0.0,0.0,0.0,195.430147354,194.65188946,0.0,195.121779356,0.0,0.0,0.0,197.187459964,0.0,652.128243054,0.0,0.0,0.0,294.091460312,394.969574512,0.0,914.421727382,0.0,194.123938853,0.0,195.004094326,0.0,0.0,0.0,0.0,195.004094326,194.886551171,0.0,194.299299232,0.0,0.0,0.0,0.0,0.0,195.239606517,0.0,198.562630243,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-15,0.648103697,0.00012077294686,0.00265700483092,0.006038647343,0.0,0.0,0.0,825.881171036,0.0,0.0,0.0,0.0,191.58824145,508.674823289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.026729435,0.0,0.0,0.0,0.0,381.687527527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.901316165,5031.90685305,0.0,0.0,0.0,0.0,380.053458869,0.0,0.0,0.0,0.0,0.0,0.0,190.645453783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.198855095,0.0,189.797712587,189.626311883,0.0,0.0,0.0,0.0,0.0,191.126304762,0.0,0.0,0.0,0.0,0.0,0.0,191.305156967,0.0,636.098259359,0.0,0.0,0.0,286.279757475,0.0,0.0,1018.4255876,0.0,381.562622864,0.0,189.569247089,0.0,0.0,0.0,0.0,0.0,381.907304547,0.0,0.0,0.0,0.0,0.0,190.084070029,0.0,191.13187331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-22,0.36874856,0.0,0.00254916241806,0.00740470988104,0.0,0.0,0.0,548.331135368,0.0,0.0,0.0,0.0,274.478219458,917.139046762,0.0,0.0,0.0,0.0,0.0,0.0,183.645011762,0.0,0.0,0.0,0.0,0.0,183.132327475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5931.48443135,0.0,0.0,0.0,0.0,305.386597842,0.0,0.0,0.0,0.0,0.0,0.0,182.994160528,0.0,0.0,182.566894584,0.0,0.0,183.527308838,0.0,0.0,183.631124011,0.0,0.0,183.078351211,0.0,0.0,0.0,0.0,0.0,243.717006461,0.0,0.0,0.0,183.645011762,0.0,0.0,182.181964385,0.0,549.231734854,0.0,0.0,0.0,182.663795461,0.0,0.0,1161.00105217,0.0,182.911885245,275.047993178,182.072282287,183.07682584,0.0,0.0,0.0,0.0,366.929883996,0.0,182.711469166,183.299060495,182.346735531,0.0,183.665899627,0.0,183.187943184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-29,1.03820598,0.0,0.00316263228318,0.00790658070794,0.0,0.0,0.0,854.856760199,183.200001927,183.200001927,182.803600905,182.803600905,184.765488855,826.080646582,183.024578361,0.0,0.0,182.969283927,184.709685324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.200001927,0.0,0.0,0.0,183.532086523,6861.38150493,0.0,0.0,0.0,0.0,182.973857547,182.725917098,0.0,0.0,0.0,0.0,182.891604383,305.424324604,0.0,0.0,184.598179327,182.725817602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.869116915,0.0,0.0,0.0,182.759087362,0.0,182.615890831,0.0,0.0,183.001463742,0.0,0.0,0.0,366.049156722,0.0,489.305369375,0.0,0.0,0.0,366.916379851,0.0,0.0,1102.18450125,0.0,275.66554044,182.528128329,182.814085583,182.858795229,0.0,0.0,0.0,0.0,0.0,0.0,183.089573957,183.089573957,184.375570729,0.0,366.621126367,0.0,183.86957705,0.0,0.0,183.25526588,0.0,183.310563184,0.0,0.0,0.0
