Week,MD,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,how long flu,upper respiratory,strep throat,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,cough and fever,flu shots,high fever,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,is the flu contagious,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv
2011-08-28,1.2051155927,0.0001393728223,0.00236933797909,0.00696864111498,0.0,0.0,0.0,0.0,41.9362724091,740.682601755,0.0,41.890727006,41.917948299,0.0,41.917948299,55.9329565933,391.260244751,0.0,41.8386516169,0.0,41.8884523402,41.9033828147,83.7006724988,0.0,41.9522407163,41.9540826125,0.0,0.0,0.0,0.0,41.8023499448,0.0,125.488167921,41.9742352387,41.9253657783,0.0,41.890727006,0.0,0.0,0.0,41.898378187,41.9095208707,5353.35644832,0.0,83.5543356125,62.927159305,41.9063750205,69.7202169975,41.9362724091,0.0,0.0,0.0,209.350184719,42.0122668623,0.0,84.0820302143,139.655502333,0.0,0.0,105.343813907,41.8638404499,0.0,84.1007349341,0.0,41.9160462728,41.8708778315,55.8821499806,0.0,0.0,83.7418165523,0.0,195.853799625,42.0664482681,0.0,41.9160462728,41.9540826125,0.0,69.8929335511,41.9615733276,712.441682329,41.9269454249,0.0,83.7561576792,41.9742352387,209.346015832,41.8023499448,41.9253657783,809.895474932,41.8605523867,125.677132644,55.8274403283,97.7622892229,97.905840606,0.0,42.0283100558,0.0,41.8023499448,0.0,125.817572346,0.0,41.8401801257,126.084930167,0.0,0.0,139.895386567,0.0,55.9412488,0.0,84.0312253622,41.8149524018,41.8756196852,0.0,0.0,0.0
2011-09-04,1.1318619128,0.0,0.00142531356899,0.00698403648803,0.0,0.0,0.0,39.7321451527,0.0,503.538958028,0.0,53.018053631,39.7245719369,0.0,39.7245719369,139.725125353,529.91759841,0.0,39.4012896008,0.0,39.696619368,0.0,79.0606967087,0.0,0.0,39.673702705,39.923515278,0.0,0.0,0.0,0.0,39.8637607629,158.830911023,0.0,0.0,39.6977220066,53.018053631,0.0,0.0,0.0,39.4131538855,39.4369039029,4939.99223747,0.0,0.0,159.086268596,79.3892599083,39.7856734624,39.556084634,39.8040585376,0.0,39.5441341552,171.968608435,0.0,0.0,0.0,66.0764003932,0.0,0.0,99.3922375435,0.0,0.0,79.9435807743,0.0,39.6850451024,39.9355731201,52.954099385,39.8753566347,0.0,39.7165975055,0.0,358.130000591,0.0,0.0,39.7328727112,39.673702705,0.0,119.092557482,39.4606825607,648.504131899,0.0,0.0,0.0,39.4844899107,264.770977645,0.0,0.0,833.63708467,39.4964043614,171.916935633,92.6188138414,197.601274236,66.2957410529,0.0,0.0,0.0,0.0,0.0,185.537874864,0.0,39.6909025613,39.8762327145,39.8513208561,0.0,79.5292184997,0.0,106.044209618,0.0,39.7605785102,0.0,0.0,0.0,0.0,0.0
2011-09-11,1.0832497492,0.000335045789591,0.00178691087782,0.0106097833371,0.0,0.0,0.0,39.836078156,39.743077489,875.357429768,39.8841748396,39.8841748396,99.3809269974,59.6357498956,99.3809269974,132.900439735,583.799242123,39.8554410621,59.4801606709,0.0,79.6241465764,0.0,119.098886597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.836078156,0.0,238.689209093,0.0,99.5364180376,0.0,39.8841748396,0.0,0.0,0.0,39.6114382682,59.7625937657,6313.71797869,0.0,0.0,239.133318085,52.9766426027,66.1818917328,39.836078156,0.0,39.7761201817,0.0,490.011747604,0.0,39.7070891907,79.4141783813,92.7803729748,0.0,0.0,39.9544183803,0.0,0.0,119.83337779,0.0,39.7991787454,79.548884523,79.5748089511,0.0,39.7190780461,59.6811442407,0.0,438.162844504,39.9157184987,0.0,39.7550880897,0.0,0.0,79.6977844161,0.0,755.497982177,0.0,0.0,39.7190780461,39.6831331791,331.33321515,39.836078156,99.5364180376,1232.53012384,0.0,238.576858054,132.459531644,92.8160504602,159.203244683,39.8434074144,0.0,0.0,0.0,0.0,252.258671339,39.8721397838,39.781178227,99.7046455993,0.0,39.8721397838,132.867944863,0.0,132.691520769,0.0,39.932387804,0.0,0.0,0.0,0.0,0.0
2011-09-18,2.0956973294,0.000336813742001,0.002020882452,0.00875715729202,0.0,0.0,0.0,39.9531697823,0.0,753.22204308,40.759314187,60.8907104679,40.4133286947,0.0,40.4133286947,53.8387584247,699.809147039,0.0,0.0,40.6978370917,40.6978370917,40.4377476245,40.1034946624,0.0,39.9050479277,0.0,40.3280941961,40.6978370917,0.0,0.0,40.316036732,0.0,215.087099144,0.0,67.2434601253,40.3402485343,60.8907104679,0.0,0.0,0.0,119.751202561,121.573407387,6579.1301465,0.0,39.965218386,606.304417562,53.7291102226,107.381350432,39.9531697823,40.2432184717,39.8930355713,79.7860711426,228.256842309,0.0,80.0995250335,40.4135810003,53.7860348121,39.9290943561,0.0,122.722859271,0.0,0.0,53.9200860691,40.6120800599,0.0,60.774440427,94.1342750454,0.0,40.6978370917,60.2882827341,40.2674322012,875.35605406,40.3280941961,40.4866741189,0.0,0.0,0.0,134.556181809,60.4893430933,940.963312304,40.6732981486,0.0,40.4133286947,0.0,537.858982357,40.316036732,67.2434601253,1169.40861946,0.0,443.129637092,161.288497156,67.2759199754,53.8590378453,0.0,40.0739837218,0.0,0.0,40.587644392,269.104530291,60.4954285395,119.968012222,60.5807277899,80.4988100794,60.4954285395,148.159932832,0.0,201.929273914,40.6978370917,122.277942561,0.0,0.0,0.0,0.0,0.0
2011-09-25,1.8796992481,0.00042744176106,0.00160290660398,0.00769395169908,40.2763860145,0.0,0.0,0.0,40.1306770509,985.657944516,59.9481729276,99.8975340152,106.439609721,40.0331642082,106.439609721,80.3328933181,532.652737638,40.0936025861,99.3114041301,0.0,39.8831509078,59.8124226028,159.419162396,40.1306770509,39.686268859,39.9000410597,39.7508881913,0.0,0.0,0.0,79.7963587537,0.0,305.780071371,0.0,59.857871275,40.093320096,99.8975340152,0.0,0.0,40.0944143909,99.6568242904,53.2198157378,6138.38696342,0.0,0.0,386.774541469,99.6628805348,159.383085752,0.0,80.1405513413,0.0,39.864008512,199.436388054,0.0,0.0,39.8769754086,106.379964249,39.9481859056,40.0461659981,133.55717452,0.0,0.0,53.344544006,39.864008512,39.770222888,99.8734572981,59.9059704487,39.7222057158,59.752267284,79.8257445056,0.0,1066.53665927,66.550947417,0.0,39.8169685416,39.9000410597,40.0461659981,146.393193038,79.3486087044,1011.50653344,39.8591357603,0.0,39.7341991354,0.0,332.53428137,79.7963587537,59.857871275,1223.89506712,0.0,332.217972777,212.827056946,80.0785012847,119.895551384,39.7582077149,0.0,39.8183562894,0.0,0.0,306.422673209,39.81681641,40.1670053645,59.8939120898,39.7461997996,39.81681641,120.068445234,66.6272480116,186.369732474,39.7102195342,59.9000122207,0.0,39.7341991354,0.0,0.0,0.0
2011-10-02,2.0072353834,0.000209161263334,0.00240535452834,0.0101443212717,40.0098388468,0.0,0.0,0.0,40.0052763207,692.75016836,0.0,39.7670388981,53.3060000476,39.889145517,53.3060000476,40.0793116688,453.441405785,0.0,39.9709014983,40.2835814051,39.9931119472,39.769178162,139.630034622,0.0,79.4141168945,39.9614739766,39.7680121351,40.2835814051,0.0,0.0,66.5611676955,0.0,359.281130772,0.0,119.357871001,0.0,39.7670388981,0.0,0.0,0.0,40.2471915393,79.9328797964,7210.5379123,0.0,60.0955947865,360.269499084,66.5652097905,146.249480388,40.393146903,39.8050925312,0.0,40.3809435354,186.28024047,0.0,40.3443776342,39.9614739766,159.649930932,39.8410718255,0.0,200.941553852,0.0,0.0,79.9471084575,40.0853185644,39.8170784067,60.1975526627,53.2818681693,80.6887552684,60.1854148991,93.2804673045,0.0,1307.42610608,66.5974530235,0.0,80.786293806,39.9614739766,0.0,79.9331677978,39.9931046752,932.564431822,0.0,0.0,39.9002758211,0.0,492.736852149,66.5611676955,119.357871001,1131.66868382,0.0,439.242261988,279.552190136,93.2845531297,59.7451050535,0.0,0.0,39.7310289021,0.0,40.2835814051,333.341578861,0.0,40.3200371349,39.9011820726,39.8530793818,0.0,80.0617674406,39.8219770479,199.876427343,53.2898967678,59.7930397251,39.8640340391,0.0,0.0,0.0,40.3200371349
2011-10-09,1.7117882724,0.000210725950901,0.00284480033716,0.0100094826678,38.1521985444,0.0,0.0,0.0,38.2822911591,866.723659923,0.0,89.3186706439,76.6652112655,38.0485240918,76.6652112655,102.066830161,586.687969481,38.0600156425,38.4911669521,38.3772243042,50.9370468735,57.413961038,63.5659665705,0.0,38.2361818051,114.99291826,38.3124843924,38.3772243042,0.0,0.0,57.2403906075,0.0,318.255674649,0.0,101.962509197,0.0,89.3186706439,0.0,38.2592225896,0.0,76.4248462345,76.45553815,6271.31447839,0.0,37.9568409013,497.885136681,63.6655646749,228.894761024,38.2822911591,0.0,38.2246718166,38.1478006902,267.472129153,0.0,38.2052972197,38.4584336664,140.117800357,38.0370394785,0.0,102.224973295,0.0,0.0,38.258417417,38.1419462741,0.0,76.4709154305,127.427122362,38.354084585,38.3169462205,38.2239340276,0.0,1340.38829147,57.1927724491,0.0,38.296357185,114.99291826,0.0,114.213688962,38.3656509555,904.404757382,0.0,0.0,57.3556331441,38.2503002311,496.804299612,57.2403906075,101.962509197,1057.07250274,38.0255617961,433.019488109,305.622313549,89.1648981982,95.3752940243,0.0,0.0,0.0,0.0,0.0,344.243401214,0.0,76.5016652542,38.0140910384,0.0,0.0,102.112696439,76.0740789569,242.372122312,57.303717151,38.1822750795,38.4351959422,0.0,0.0,38.2592225896,38.0140910384
2011-10-16,1.3859373556,0.00062860136197,0.00293347302252,0.00984808800419,0.0,0.0,0.0,0.0,39.3054202702,943.410702808,39.0448341254,78.0837711305,38.7578758942,38.2982259703,38.7578758942,129.25569471,581.828975522,38.7876033016,38.7583096072,38.7306035501,78.4213026488,96.9747920485,90.2639574758,0.0,38.7408007637,51.7045956449,38.9213993685,38.7306035501,0.0,0.0,51.6381979836,0.0,322.862597609,0.0,38.2175253136,78.4213026488,78.0837711305,38.8580195255,0.0,0.0,51.6187998855,78.3976746576,6125.6946469,0.0,51.6850612667,336.424676729,58.4583571516,141.847681351,76.550267767,39.1163382725,0.0,38.754823523,348.599794586,0.0,38.8227794836,38.8227794836,64.5849637489,0.0,0.0,103.651675164,0.0,0.0,57.9580561698,57.7484039204,39.3172986081,77.4806967766,103.319231336,58.4760058412,38.7897934714,129.177370618,0.0,1268.16948963,64.6356159143,0.0,38.4892863725,51.7045956449,0.0,90.497601311,51.6615578133,878.450206441,78.3976746576,0.0,38.4490063875,0.0,723.146682312,51.6381979836,38.2175253136,1213.69272017,39.2579786042,426.018081826,374.277893494,51.6927896419,154.096803344,38.1945304126,0.0,0.0,0.0,0.0,374.762135981,38.3097824658,38.7851788496,0.0,38.6126742428,38.3097824658,156.156104127,0.0,180.916896625,38.5066297391,38.3676697164,0.0,38.2175253136,0.0,0.0,39.2461360767
2011-10-23,1.8288508557,0.000104471374843,0.00177601337234,0.0103426661095,38.0837021071,0.0,0.0,38.0031625558,37.8527701694,921.522880649,37.8156989816,75.7969445529,75.8557243234,0.0,75.8557243234,37.8905469466,669.114408245,0.0,37.8658844249,37.8349086109,63.0579703517,63.1152014941,50.3735114019,0.0,37.9343992942,75.8885697503,0.0,37.8349086109,0.0,0.0,37.8294495394,37.8527701694,416.178497014,0.0,75.738313926,0.0,75.7969445529,0.0,37.843101101,0.0,37.7814559701,113.587312652,6955.79498833,0.0,37.8614530033,353.965464179,37.8218723357,138.50813101,37.9336337812,0.0,0.0,0.0,277.419332287,0.0,37.9687497916,37.9687497916,138.713839445,37.9687497916,0.0,151.974805437,37.9687497916,0.0,37.9150726014,37.8870364067,113.421534464,50.4951155778,63.0998155874,37.8641853594,0.0,56.6800276208,0.0,935.251508165,56.8203356268,0.0,75.8900844864,75.8885697503,37.7730561528,126.089872969,0.0,1084.87696354,37.7358949741,0.0,56.8351817586,0.0,605.455152562,37.8294495394,75.738313926,1223.31863203,0.0,403.277045595,277.369203281,113.65892096,113.468683263,0.0,0.0,0.0,0.0,37.7373711223,252.605880409,0.0,75.7540666074,0.0,0.0,0.0,139.075271158,37.8827718654,101.020700431,37.7586617282,94.6929962132,0.0,50.4875406459,0.0,37.843101101,37.9458425519
2011-10-30,1.7001381362,0.000641917192682,0.00235369637317,0.0110195784744,57.752375703,0.0,0.0,0.0,76.5450769476,1187.44665127,38.4879773059,89.4328990477,63.8002904084,0.0,63.8002904084,63.8968928475,829.886550575,38.3881305562,38.7404219216,38.1380342394,127.531317679,38.4069307463,89.1291713235,0.0,76.6836200733,38.6233460016,0.0,38.1380342394,0.0,37.9591122333,51.0109783099,0.0,318.867751468,0.0,38.364956315,38.4811081657,89.4328990477,0.0,0.0,0.0,38.4953770841,89.3288834913,7811.6975686,0.0,57.7117388554,345.243532212,76.7673475655,127.408429604,192.65096762,0.0,38.4722010594,38.0279202917,229.65398624,0.0,38.6233460016,77.0457389201,165.819199078,51.0263894374,0.0,127.890011078,0.0,0.0,115.702721355,38.2610175411,38.259906697,127.565944638,0.0,57.6420210781,38.5650729992,38.1323087565,0.0,766.915723426,76.5396947113,38.5650729992,57.4705944564,38.6233460016,38.449052924,102.187739625,38.4415362981,982.291749606,0.0,0.0,38.3524236897,57.5496451163,548.901546981,51.0109783099,38.364956315,892.746264594,0.0,318.698353994,344.29154003,102.160594284,89.4254480999,38.0279202917,0.0,38.2245238767,0.0,0.0,191.663468324,38.2870875487,63.8465030255,76.3451592055,0.0,38.2870875487,89.44069199,38.5301935241,140.424640796,38.3418100366,38.1725987038,0.0,38.2367993356,0.0,0.0,0.0
2011-11-06,1.7845117845,0.00117496261483,0.00352488784448,0.0131382183294,37.8944493733,0.0,0.0,37.7573576059,38.2312967833,938.679073243,0.0,38.2173075687,114.368179907,0.0,114.368179907,76.0954665115,558.044228741,57.0211361943,38.0539130495,38.139117647,94.8964854719,37.9474418151,50.6308923879,0.0,38.1572268406,37.9792890261,0.0,38.139117647,0.0,0.0,50.6728013414,0.0,316.609355613,0.0,38.1802616893,0.0,38.2173075687,0.0,0.0,0.0,38.1802616893,114.540785068,7901.93392962,0.0,76.5222062775,279.460546001,75.9958864999,88.5639789398,37.7573576059,38.1023161979,0.0,37.8877415189,215.450828049,0.0,0.0,38.1966774382,164.739978763,0.0,0.0,139.738242147,0.0,0.0,75.9747329638,75.5830749419,37.9506434634,132.927354202,164.785019055,75.537488045,38.1572268406,151.802463443,0.0,800.170298068,95.3735267169,0.0,57.0441204658,37.9792890261,0.0,177.361403184,56.9401688365,1317.96892647,0.0,0.0,0.0,38.1736326856,671.705523451,50.6728013414,38.1802616893,1254.27923049,38.2033243662,316.323497303,228.006719485,50.7301953105,101.544835762,0.0,0.0,0.0,0.0,0.0,164.992266464,38.1457198361,63.4433507246,0.0,0.0,38.1457198361,101.583029499,56.9752750582,152.236468146,95.4250864238,152.859464624,0.0,0.0,0.0,0.0,38.1736326856
2011-11-13,2.125929368,0.0003225459628,0.00268788302333,0.0115041393399,37.2749045066,0.0,0.0,55.7343091102,37.1767632743,1029.67465697,37.1572196818,55.8464054306,37.2187337644,0.0,37.2187337644,61.9882443218,608.011542448,37.2974203051,0.0,55.739783775,74.3623996526,55.7747425503,111.328072925,0.0,37.101192511,37.2607780165,49.5800003677,55.739783775,0.0,0.0,74.2969107711,74.4366454511,421.325857985,0.0,86.7817669592,37.078828923,55.8464054306,0.0,0.0,0.0,37.1148925573,74.3885837832,7144.89149289,0.0,37.3538289868,198.731691384,123.931100012,136.171215314,37.2183227256,74.5048317528,0.0,111.505336284,247.803105384,0.0,37.3197725137,74.5159254045,123.942899134,74.3917905879,0.0,199.104391266,0.0,0.0,111.303577533,37.252014629,37.2130645004,74.396087904,136.41767473,49.5911268728,37.252014629,93.0155431133,37.2749045066,509.249411157,37.1428598965,0.0,62.0217312365,37.2607780165,0.0,285.278089763,37.2407772189,1375.78316983,0.0,0.0,37.1460007145,0.0,644.521573435,74.2969107711,86.7817669592,1239.44201137,0.0,433.759784631,130.076281167,93.1110016131,111.744129213,0.0,111.40436556,0.0,0.0,0.0,204.684509449,0.0,37.2159784337,62.0741155226,37.2071056301,0.0,130.379781456,74.4366454511,173.698156496,55.7846222176,37.0900073459,74.6166071204,0.0,0.0,0.0,37.1708643477
2011-11-20,2.0249960449,0.000940438871473,0.00235109717868,0.012539184953,39.2859595667,0.0,0.0,0.0,0.0,852.501836509,59.0647044569,39.3774231705,58.9993960052,0.0,58.9993960052,118.136891267,616.666968813,0.0,0.0,39.344386665,39.344386665,39.2411653714,91.6133020745,0.0,0.0,0.0,0.0,39.344386665,0.0,0.0,118.00742375,39.3358079167,301.050670572,0.0,91.7554159277,78.809799603,39.3774231705,0.0,0.0,0.0,58.9603876183,58.9460350544,6753.97572827,0.0,78.6953406875,170.740019697,39.2943757804,143.947894513,78.6716158335,39.2497519406,0.0,0.0,327.328665715,0.0,118.211296367,39.3453397958,117.927129515,0.0,0.0,105.192116688,0.0,0.0,98.5850918049,39.3714166747,39.2978212694,156.907033206,91.7750880621,39.3299184728,0.0,59.0843520467,0.0,407.037135127,65.639810605,0.0,39.3833005916,0.0,0.0,222.967836866,39.3049111445,1035.63919584,39.3325323755,0.0,39.3096901372,0.0,550.528948294,118.00742375,91.7554159277,1048.25521094,0.0,209.587572106,117.902849491,52.4610330835,131.236024298,0.0,59.1260320442,0.0,0.0,0.0,105.025284838,0.0,104.933856531,39.3714166747,0.0,0.0,196.911150704,39.3685547899,104.890377427,117.992773545,39.356248102,0.0,39.2978212694,0.0,0.0,0.0
2011-11-27,1.9117966544,0.000739801310505,0.00232508983302,0.0100401606426,0.0,0.0,0.0,34.5744510283,0.0,1133.23223235,34.4809928037,68.7189564121,34.1138518624,34.2641499711,34.1138518624,137.314185458,743.822852953,34.3365900344,34.1064346859,0.0,91.4492263229,68.6259486258,51.5735623827,0.0,51.6357554485,51.7085708732,0.0,0.0,0.0,0.0,34.2956097886,45.7608503427,286.00706036,0.0,34.2042175277,80.2017011792,68.7189564121,0.0,0.0,0.0,0.0,80.0805786111,6855.19819366,0.0,0.0,57.3125435507,68.5602710551,125.590033134,0.0,34.5224124205,33.9702577776,0.0,297.213413782,0.0,34.1035548953,45.8403356936,125.845246456,34.1035548953,0.0,103.229339771,34.2228927164,0.0,34.4197546485,51.4955210309,34.3373465393,138.548419282,114.376167607,0.0,34.2951582516,80.1013072316,0.0,389.522472244,51.4644559764,0.0,0.0,51.7085708732,0.0,263.05602172,85.4357697129,1292.27350456,34.041903395,0.0,103.646570863,0.0,686.007011748,34.2956097886,34.2042175277,1406.21695167,0.0,354.136464476,228.59730823,85.5492694727,68.7467754179,0.0,68.7146869773,0.0,0.0,0.0,160.303328837,0.0,51.3451018667,45.7919131376,34.5640307598,0.0,114.452217332,103.072030466,217.442552395,80.0736697712,34.6580399096,34.5018240965,34.3262227065,0.0,0.0,0.0
2011-12-04,1.7290410647,0.00096194955109,0.00267208208636,0.0115433946131,0.0,0.0,0.0,68.2393981154,34.3278665792,1135.45892707,0.0,139.009322497,34.1505486952,34.3071371912,34.1505486952,91.8509546294,768.494534062,34.3174987549,51.2245960019,69.3790125691,34.1814541691,34.2124156312,102.408098287,0.0,34.4230910052,0.0,34.1668785861,69.3790125691,34.1608443083,0.0,68.4901979369,34.2554230863,343.812669578,0.0,45.8215767419,51.4519408899,139.009322497,0.0,0.0,0.0,0.0,80.2057995308,7271.68282087,0.0,69.4417800714,126.342405479,68.8849958418,137.312814872,0.0,0.0,0.0,68.9214565598,274.90909125,34.2745071297,34.7943400902,34.5219057555,160.557215363,0.0,0.0,91.9515792847,0.0,0.0,51.7794376998,34.7418441033,34.2124156312,85.5150221063,103.177011943,34.2967818827,0.0,34.7523306243,34.6895062846,298.544710094,45.8561765991,34.3694005981,69.5046612487,0.0,0.0,343.899358306,68.5108461726,1237.87692764,0.0,0.0,34.8681015622,34.0684066659,744.793803613,68.4901979369,45.8215767419,1157.28951618,34.6477494308,297.538867486,80.1885226907,68.8239271335,149.133934604,0.0,34.2700706836,34.3797998116,0.0,0.0,137.748640613,34.2760900082,80.2991840602,68.4868664676,34.3816641115,34.2760900082,80.3061658851,104.131267433,183.618226958,34.1814541691,34.2442399978,0.0,34.6581792169,0.0,0.0,34.7208900357
2011-12-11,2.0408163265,0.000540306894316,0.00291765722931,0.011886751675,34.7155609089,0.0,0.0,34.5784482083,34.7094977565,1084.03888885,34.584396561,69.1777015158,80.6965744185,0.0,80.6965744185,103.892281173,784.383769391,34.6990146705,34.5334631554,69.2544383279,51.8009942966,51.844380465,149.580509806,34.5529135561,34.6466940814,34.6411440263,34.5001154973,69.2544383279,0.0,0.0,46.0775476346,68.8962209992,345.707805508,0.0,80.6722890638,51.8598266647,69.1777015158,0.0,0.0,0.0,69.1010190067,69.1684689651,8371.16816849,0.0,0.0,115.486351379,92.1447264333,92.0476166659,34.4481104996,34.3962620491,34.3962620491,51.8599398336,299.34857627,0.0,34.615749835,69.1881592125,230.267586269,34.4273523734,0.0,185.032261966,0.0,0.0,51.8702907287,34.4792946672,34.6892725276,92.2176933105,161.354825507,34.6780674838,34.627219164,57.623043912,34.6481230089,219.396215735,51.8480069824,0.0,46.0915751978,34.6411440263,0.0,299.741599052,51.82330516,1209.77218394,0.0,69.209902153,34.6045979792,34.4792946672,599.172797316,46.0775476346,80.6722890638,1371.0455071,0.0,345.457682497,206.990745319,34.6585843987,69.0684293765,0.0,69.1045555048,51.8896937246,34.48970194,0.0,150.018667054,34.4792946672,46.140156191,34.5844091761,0.0,34.4792946672,92.4128589633,0.0,138.43451114,0.0,86.5053835477,34.6795261416,0.0,0.0,0.0,34.5575517742
2011-12-18,2.487135506,0.00127270623626,0.00381811870878,0.0109915538586,36.9766701454,0.0,0.0,37.0793621404,37.407670326,1112.51637402,0.0,37.2594482734,74.1481671652,0.0,74.1481671652,74.1784007429,655.30836688,36.9430822688,111.700839399,36.7744155748,61.7640382818,92.7599935441,184.961282965,37.407670326,0.0,61.8014751055,0.0,36.7744155748,0.0,37.4641432583,61.7379597728,55.6940006295,345.876704222,36.7190324188,86.4801747768,37.1836237391,37.2594482734,0.0,0.0,0.0,37.1640669266,111.320683933,7552.96378862,0.0,37.1443335319,74.2788841847,61.7454335049,86.3424586222,37.2482527379,0.0,0.0,0.0,271.571824625,36.8745274139,0.0,37.1723169627,185.255837643,37.3851287952,0.0,161.065928467,0.0,0.0,55.4036579395,55.62125129,55.8050832572,197.735966892,185.325629006,36.7522422763,74.5076467103,74.9056700702,36.9231915417,198.057441089,74.1781640919,0.0,37.09056775,61.8014751055,37.3288936436,506.81487174,55.3255066223,1099.54146522,0.0,36.7522422763,0.0,37.0436775725,604.967414941,61.7379597728,86.4801747768,1185.72597363,37.1865325748,333.34714026,197.538484979,92.6983686525,111.360590047,36.8077257338,36.9430957484,0.0,37.4528350351,0.0,49.4919540081,0.0,73.6821925842,36.8410962921,0.0,0.0,123.759603998,74.0915717988,148.430728451,74.1481334264,37.1076877385,55.3533789387,36.8077257338,0.0,0.0,37.0234355007
2011-12-25,2.6311173478,0.00105946232287,0.00331081975897,0.0105946232287,52.6132329031,0.0,0.0,39.2946857648,65.5544118141,984.037031208,59.1363903619,98.5447809201,91.8607591083,39.4276284755,91.8607591083,177.384626168,642.943317573,118.23885813,0.0,39.3430769574,52.450582819,39.258856955,78.565735654,0.0,39.3065465082,39.4486852147,39.3444728867,39.3430769574,0.0,0.0,58.9716215818,39.3681958128,406.268717203,0.0,118.21150167,78.8259054199,98.5447809201,0.0,0.0,0.0,78.6415570677,91.8132745567,7690.63881712,0.0,39.3326221419,39.4312978614,39.3312462638,143.995411949,39.4633742856,39.3069497548,39.2943104682,39.451451816,235.844395265,0.0,0.0,78.8402998934,170.594464788,0.0,0.0,171.031063029,0.0,0.0,78.910355043,39.3668240937,78.6487289637,104.940756408,288.689855085,0.0,0.0,78.7055869118,0.0,65.7248482627,78.7675521427,0.0,39.2241235512,39.4486852147,0.0,380.761329369,39.3468254015,1206.74855041,0.0,0.0,59.0894630624,0.0,682.020983899,58.9716215818,118.21150167,1429.2143562,78.7088725081,406.079181057,157.296420186,39.3727949025,39.3905135808,0.0,39.4157275916,39.330678671,0.0,39.3563307748,98.5283418089,78.7838947276,59.0888064489,39.3891669811,0.0,78.7838947276,78.8507027622,39.3846290927,249.40659823,0.0,78.7610490097,39.3681958128,39.4276284755,0.0,0.0,78.7838947276
2012-01-01,1.9166563621,0.00142095914742,0.00331557134399,0.011604499704,35.4348060279,0.0,0.0,0.0,0.0,908.078817523,53.1200346694,35.3512949877,58.9547578743,0.0,58.9547578743,94.3722289651,719.36588855,35.4080037692,0.0,35.3069237482,53.0466322166,35.4178227104,82.3365013106,0.0,0.0,53.0681423474,0.0,35.3069237482,0.0,0.0,58.883650935,35.3086645446,306.10994377,0.0,106.062435652,53.0948997791,35.3512949877,0.0,0.0,0.0,0.0,70.7625905159,8547.98870534,0.0,71.0155316418,47.2322205602,88.336015681,164.676471705,35.4124919623,0.0,0.0,88.2777439831,306.276910779,35.5077658209,0.0,53.157487291,117.792702546,35.4113646467,0.0,165.366699246,35.3086645446,0.0,70.8484806845,35.3406277291,35.3546864702,153.173567529,247.445627998,0.0,35.3406277291,82.4961389246,35.2431928389,235.975924048,70.7416135078,35.3566935152,70.7025899754,53.0681423474,0.0,518.239663497,88.3950452691,1225.36151651,0.0,0.0,35.4616116698,70.6812554583,765.737884751,58.883650935,106.062435652,1496.12684593,0.0,294.397564607,176.61908438,58.9583402243,106.119623257,0.0,47.2250814736,35.4458012092,0.0,35.2767591248,47.2073820423,70.6777514307,35.3406277291,0.0,0.0,70.6777514307,82.5958603719,35.4755738301,353.85682261,106.141260793,70.8588031334,0.0,35.3493723951,0.0,0.0,35.3367470812
