Week,MI,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,fever and cough,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,influenza a treatment,tylenol sinus,how to treat flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,influenza treatment,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,influenza a and b,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,influenza b treatment,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,flu while pregnant,flu report,symptoms of influenza b,is the flu contagious,flu contagious period,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,influenza incubation period,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,respiratory flu,a influenza,human temperature,influenza a,influenza b,is influenza a contagious,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,rsv infant,stomach flu symptoms,how long does rsv last,how long is rsv contagious,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,incubation period for influenza,is flu contagious
2011-11-13,0.5273566249,0.000946073793756,0.000946073793756,0.00189214758751,0.0,0.0,0.0,0.0,24.3188945851,1077.3125356,48.5206602379,24.1013802216,48.4128071061,72.5172048419,47.9993119518,0.0,36.127532602,72.5172048419,96.5554668475,863.492161589,0.0,24.1655815665,60.3502137566,24.3703709269,56.5155946196,64.5330606422,168.841973289,24.1718039285,32.2215252371,0.0,72.0858969563,24.2264412739,48.4164848973,24.2556848117,24.3703709269,0.0,0.0,24.282258709,64.4240064981,24.2220343926,24.2220343926,0.0,241.305537965,24.1624984084,0.0,48.3784982037,48.7112823543,48.4128071061,0.0,24.3188945851,0.0,0.0,96.6405063844,7663.65432626,0.0,24.2220343926,32.2094298874,0.0,48.5206602379,128.86208318,0.0,80.6245352442,0.0,136.850400709,24.1582928947,48.5026822985,24.0141354064,24.1563524674,24.0141354064,265.916400235,0.0,24.1927983824,72.22956508,144.939244189,0.0,40.1425212193,0.0,153.051391485,71.9989679277,0.0,0.0,40.2902778622,24.2155208645,24.0504105354,0.0,104.893972086,265.875717354,24.2457330491,24.224058517,48.3545786834,0.0,0.0,515.938478216,60.4413166776,48.5937996112,0.0,72.5879862819,48.4164848973,48.2583817614,24.0141354064,0.0,0.0,0.0,24.1437243458,0.0,145.384179434,24.0705235977,1336.29076474,0.0,24.2366789115,0.0,0.0,24.3042269768,24.0886139992,579.546806454,64.4240064981,48.3784982037,1330.61710785,0.0,0.0,514.985086731,0.0,153.238379466,40.2732881716,0.0,72.0206805236,0.0,36.2995486149,24.1418048297,0.0,96.8180864345,36.091222825,0.0,24.1358414082,60.208909604,24.1358414082,0.0,0.0,36.091222825,24.1272747034,24.267635247,136.947740463,48.327265726,169.069480224,24.3042269768,48.3384452008,0.0,0.0,84.7274179518,0.0,24.333579908,0.0,24.3188945851,24.289577051,0.0,24.0649512914
2011-11-20,0.6545517182,0.0,0.0,0.00857843137255,0.0,0.0,0.0,56.139346848,56.5509775127,778.238785493,56.2680310486,56.3976601924,28.2052794399,126.68719363,0.0,28.186163087,56.4360450072,126.68719363,46.9472193465,715.257252588,0.0,28.1564130834,56.2256995249,28.2073288394,112.923269369,28.1765239426,84.3440007465,0.0,28.2477659152,0.0,0.0,42.2041850363,0.0,28.0781460088,28.2073288394,28.2669637841,0.0,0.0,42.2980122848,0.0,0.0,0.0,290.861126782,28.2626866067,28.2968305953,56.3933054125,0.0,28.2052794399,0.0,0.0,0.0,28.1850300618,84.4595253222,7178.27209267,0.0,0.0,28.1825136941,0.0,56.2680310486,122.051599955,0.0,65.8169356589,0.0,75.0985091374,56.139346848,0.0,28.309714788,0.0,56.4316654141,225.590257166,42.2296475913,0.0,42.2467714917,187.987646801,0.0,56.2789639743,0.0,169.09809389,27.9852279564,0.0,0.0,70.4337351683,37.5492852369,56.3190336579,0.0,122.292465884,206.545559371,0.0,42.3265691636,37.5493652866,28.069673424,0.0,253.840839434,37.5889339715,28.2669637841,0.0,0.0,0.0,0.0,28.1564130834,28.2498995138,0.0,0.0,0.0,0.0,75.3483316866,28.1680178186,1314.17394084,0.0,84.8777966348,0.0,0.0,28.2179712561,28.215832707,572.618117086,42.2980122848,56.3933054125,1015.98925805,28.2669637841,0.0,290.827056036,0.0,131.764340937,37.6002927097,0.0,70.6236753861,0.0,0.0,0.0,28.2265283443,103.482575273,0.0,0.0,28.2413751024,28.1457221316,28.2413751024,0.0,0.0,0.0,0.0,0.0,84.4767554736,56.251118017,131.443614851,0.0,56.3401673508,0.0,0.0,28.2947136196,0.0,28.2243417036,0.0,0.0,28.2031324808,0.0,0.0
2011-11-27,0.5169511902,0.000780031201248,0.000780031201248,0.000780031201248,0.0,25.3828174481,0.0,25.3204556143,25.2817058478,1035.36693104,0.0,25.3107940394,84.427730378,67.4039189246,0.0,0.0,50.5603351461,67.4039189246,50.5628173728,684.383867863,25.2664506261,50.630693611,50.550063063,0.0,38.0675080785,75.7489151725,75.6908413588,25.2301388469,0.0,0.0,25.3840762538,25.3611250095,25.2404429803,38.0329538599,0.0,0.0,0.0,0.0,50.5910926809,0.0,25.2878259867,0.0,412.564411993,0.0,0.0,67.4950076848,50.690642867,84.427730378,0.0,0.0,0.0,25.2740851429,75.7947835075,7777.29038445,0.0,25.4224207799,50.6277680542,0.0,0.0,168.699805179,0.0,59.086290985,0.0,134.850106043,37.8939586811,0.0,25.4531799097,0.0,0.0,202.444357356,0.0,25.3751396448,101.159704125,151.653420038,0.0,25.1584570304,0.0,193.987468998,0.0,0.0,25.2986163045,50.4840294155,37.9528144288,38.0406109863,0.0,84.4452314178,269.995787147,0.0,50.6551830171,58.9566850056,25.2572666804,0.0,371.421326017,37.8901609786,0.0,25.306247863,33.7475453255,25.2404429803,50.7375416229,0.0,0.0,25.3107940394,25.2512229865,25.2833669879,0.0,84.5575559152,50.7834718054,1255.73452758,0.0,25.2039652433,0.0,25.2191712555,37.9985521875,37.9947305518,564.732885144,50.5910926809,67.4950076848,1215.84410127,25.2377291414,0.0,395.916292126,0.0,202.791127734,33.7424290811,0.0,37.8939586852,25.3077331674,25.3305878331,25.3260309503,0.0,101.298831969,25.3687708114,25.2605274513,25.1660303167,75.8660204415,25.1660303167,25.4147426099,0.0,25.3687708114,25.322965026,25.2605274513,67.5103209833,33.7118913959,126.425943882,25.1963691115,88.4459013486,0.0,25.2572666804,25.3521340785,0.0,50.6136267225,0.0,0.0,25.3687708114,0.0,25.413575179
2011-12-04,0.5561667278,0.0014450867052,0.00361271676301,0.00433526011561,25.2483116537,0.0,0.0,25.3557027692,25.0212376176,1125.27562059,25.1937949085,0.0,37.8275692743,63.0601402806,0.0,25.0212376176,67.2552303956,63.0601402806,58.8403576601,792.291745254,25.279422075,37.7894098074,25.1701568627,0.0,59.0004506334,50.5447741864,109.187538892,25.3671160676,0.0,0.0,24.930962557,0.0,25.3136794704,25.3480539901,0.0,0.0,0.0,0.0,24.9459631362,0.0,25.4150802116,0.0,479.171263911,25.3251353156,0.0,63.0432090926,33.7228238271,37.8275692743,0.0,0.0,0.0,25.3671160676,92.4641718525,7937.02645444,0.0,0.0,42.0665153579,37.7279499532,25.1937949085,101.018548005,0.0,58.949554725,0.0,50.4482794819,25.3710141839,50.3555084911,0.0,25.3175049645,58.8986149751,294.645507961,25.3022580479,25.3441870684,42.1021223113,151.451997123,0.0,37.6334200935,0.0,134.647393464,0.0,0.0,0.0,33.6694091343,24.953470197,50.5219047835,0.0,58.9672278546,260.842155489,24.9459631362,50.5119114077,42.0386423472,0.0,25.3863441019,311.508164945,50.7764194624,25.3786768279,0.0,0.0,25.3136794704,50.665540535,25.0287900588,0.0,0.0,0.0,0.0,50.8569267715,134.967776255,25.234351415,1193.81847432,0.0,0.0,0.0,0.0,25.224142797,25.3671160676,765.191710785,24.9459631362,63.0432090926,1111.93066291,24.9459631362,0.0,327.770303832,50.5816938545,160.056814745,42.0715447771,0.0,92.5654619492,25.1381008866,25.2946414742,0.0,0.0,101.03391059,25.3327702675,0.0,50.6425989645,42.0031369002,50.6425989645,25.3786768279,0.0,25.3327702675,0.0,25.3633561658,92.499634675,25.1777450921,151.365115085,25.2718192413,75.7307589162,0.0,0.0,33.7126364294,25.3786768279,33.6719529073,0.0,0.0,25.2140166805,0.0,25.1197762692
2011-12-11,0.7025615519,0.0,0.00134048257373,0.00603217158177,51.6270784812,25.8135392406,0.0,25.6729001843,25.5925717997,1159.813109,0.0,51.3195604156,77.1938016767,102.499042707,0.0,25.7667896978,38.3600105281,102.499042707,59.7650262228,830.21155644,25.6265405759,0.0,34.1403807295,25.6937480916,85.6324512616,0.0,85.2688907837,0.0,25.6496831304,0.0,0.0,25.5565129326,38.4436924654,0.0,25.6937480916,0.0,0.0,25.7512441233,51.2396226279,0.0,0.0,0.0,324.373300946,51.4559218015,25.5977813429,25.5796409986,38.4449487202,77.1938016767,25.7124621291,0.0,0.0,38.5481240647,85.3125326242,7965.43521559,0.0,25.5642176395,38.394652244,25.651058466,0.0,25.6298066904,0.0,51.2957330123,0.0,93.9053356498,0.0,25.5578557501,0.0,0.0,34.1764427247,247.841081584,25.6355593793,25.6492770448,42.7490334752,145.260690968,0.0,51.1708430145,0.0,111.037582298,0.0,25.5900525442,0.0,51.269808012,76.8911755941,38.5268664297,0.0,64.197762787,452.661315076,0.0,25.7350339831,68.2604194211,0.0,0.0,230.899933672,34.1841819512,25.7823540528,0.0,51.3652176367,38.4436924654,25.7357172953,25.5668941256,25.6819819562,0.0,0.0,0.0,25.6736578877,119.917222692,51.2210872306,1015.82233961,0.0,0.0,0.0,0.0,25.6496831304,25.5642176395,580.52679698,51.2396226279,25.5796409986,1180.22352157,25.5193881489,25.5130204775,349.720168859,0.0,153.977227581,76.904772708,0.0,42.7256911038,25.5777231717,0.0,25.7047197437,25.6969820195,76.9539327831,25.5334266517,0.0,76.5541768675,42.6433955557,76.5541768675,0.0,0.0,25.5334266517,25.6123900433,0.0,85.394829838,25.5578464585,153.678015795,0.0,136.7211731,0.0,25.7279609007,51.2470174635,25.6235087317,0.0,0.0,0.0,51.4714345907,0.0,0.0
2011-12-18,0.6633999246,0.0,0.00358422939068,0.010752688172,0.0,27.6709337208,0.0,0.0,41.4235068811,980.135803847,27.3759385409,55.141776327,82.7006779918,155.840848734,27.6034542093,0.0,36.6834491657,155.840848734,100.907642625,790.689044434,27.4089912889,27.5294157084,27.4647606312,27.4919734,101.118565051,54.8510952221,219.714121458,41.2823289583,27.4979006199,0.0,27.5061981171,55.1647586112,137.511066822,0.0,27.4919734,0.0,0.0,0.0,55.0192142202,0.0,27.5560960038,0.0,320.867730721,27.3924549443,0.0,27.5176701129,27.6532215214,82.7006779918,0.0,0.0,0.0,0.0,45.8342243904,7739.06530476,0.0,0.0,27.5326139782,0.0,27.3759385409,41.2967073725,0.0,64.2659462966,0.0,55.023648958,54.7518770818,0.0,0.0,27.433833275,41.4360403865,110.174639387,27.3924549443,27.3594420428,64.2852819755,155.920874837,0.0,54.8510244019,0.0,128.493051631,27.5357682591,0.0,0.0,36.7137947106,27.5699461599,55.0768851214,27.6124857618,119.511197103,514.072052696,54.894573557,27.6625688678,64.1581310994,0.0,0.0,137.773745583,45.9116531476,27.6156938845,0.0,27.6115361548,137.511066822,27.3347345395,27.5294157084,82.8624610455,0.0,82.7625364618,0.0,27.4504196313,147.227104113,55.0570091268,1201.33450802,0.0,27.518702034,0.0,27.4978981177,27.46889689,27.4886205133,605.275641228,55.0192142202,27.5176701129,1102.73498147,0.0,0.0,467.28095991,0.0,156.194400723,82.586259302,0.0,55.0845333671,0.0,27.5606424852,27.5865671139,27.6021995457,64.3268928589,27.3347345395,0.0,27.6124857618,82.0042036185,27.6124857618,0.0,0.0,27.3347345395,36.6695578399,55.1212849704,73.4082989659,27.5938781108,128.401415659,0.0,128.492720555,0.0,0.0,36.7775808461,0.0,27.4255476111,0.0,0.0,0.0,0.0,27.7034620703
2011-12-25,0.723830735,0.00090991810737,0.00090991810737,0.00636942675159,0.0,38.4662412464,0.0,28.654906252,28.8039330693,976.808402974,0.0,86.6629186345,43.1434000805,172.607606857,0.0,0.0,115.042360791,172.607606857,76.6919367636,711.251448289,28.8004447379,28.7449765559,43.1260655768,28.9055756233,67.2789762218,28.7405147557,229.807588373,43.0482492973,38.3704986819,0.0,28.9317345153,43.2466780921,191.650569991,28.6635554842,28.9055756233,0.0,0.0,0.0,57.1374003125,0.0,0.0,0.0,546.388192067,28.6462622381,28.6462622381,76.7989098884,57.7053966837,43.1434000805,0.0,28.9230096255,28.6808696223,0.0,67.0675423883,7446.9310402,0.0,28.9754380418,28.7666284424,28.7666284424,0.0,38.3966450655,0.0,86.3773000689,0.0,172.586255285,28.7657140237,0.0,28.8011076333,0.0,95.9783927937,191.933601011,0.0,43.132620981,86.5542678513,191.931399363,0.0,28.8360492839,0.0,211.142538547,28.8447217799,0.0,0.0,43.093433757,0.0,72.0098412492,0.0,76.8917322951,729.099228221,43.1869495605,28.8562000608,95.8225466393,0.0,0.0,124.843163556,76.7815581435,28.9666867769,0.0,28.9055756233,191.650569991,0.0,28.7830689039,28.6808696223,0.0,28.8311213469,28.7657140237,0.0,134.673856167,43.2554564046,1073.68939241,0.0,0.0,0.0,28.8572102383,57.5505443335,28.774388847,575.191786633,57.1374003125,76.7989098884,1565.94070978,28.9666867769,0.0,488.673142038,28.949200096,192.217847358,43.2129082802,28.9404646705,72.1299745981,86.0636260522,0.0,72.0822423656,28.8707705955,48.0530538366,28.9142899964,0.0,28.9404646705,28.722418247,28.9404646705,0.0,0.0,28.9142899964,57.4921980498,43.1391141621,124.767927016,57.5314280474,210.950959587,0.0,115.146210013,0.0,0.0,57.6879524889,0.0,57.846019251,0.0,28.9230096255,28.8181070037,0.0,67.3835581529
2012-01-01,0.6041309495,0.0,0.000705218617772,0.00282087447109,25.9873300285,0.0,0.0,26.0446939221,78.3935281502,1045.36030027,25.9507262952,26.1944668186,60.6006119281,77.9802216668,25.9755941251,26.0525552846,116.795987092,77.9802216668,121.083686172,711.194489604,25.9541556138,51.9004732711,25.9207081734,26.0132958583,69.340110508,90.7975927964,172.726490282,0.0,38.8501166117,0.0,51.7404928463,0.0,77.7081936552,26.0368373026,26.0132958583,0.0,0.0,0.0,52.1916003911,0.0,65.3163356301,0.0,458.206868719,25.9671544285,0.0,60.6501338165,34.7039801318,60.6006119281,0.0,0.0,0.0,25.9559253593,129.742193098,7619.87290792,26.0839083213,0.0,38.8540568408,26.1311760501,25.9507262952,60.6528473817,0.0,78.0035602444,26.0132958583,103.81642138,25.7983101892,0.0,0.0,0.0,51.6433705629,164.591924778,51.9795938922,26.0446939221,26.0564280028,198.957210511,0.0,43.1406980367,0.0,95.265394087,25.7206979443,0.0,0.0,26.1232862022,51.4568762967,90.7545205908,0.0,86.7298139452,467.384111323,0.0,26.0378304159,95.1113988725,0.0,0.0,155.928362358,60.639683187,25.9209378283,0.0,52.0265917167,77.7081936552,25.9462972602,34.6150943345,26.0525552846,0.0,25.7983101892,0.0,26.0368373026,190.965021793,25.9326596778,1124.60222534,0.0,26.0919333912,26.0603385246,26.0996452192,0.0,26.0564137891,761.381484433,52.1916003911,60.6501338165,1534.13951355,26.0603385246,0.0,492.826791186,26.0525552846,208.161130067,95.2495272034,25.9480848797,77.8325116531,25.9176962962,0.0,25.9671795983,77.9459202209,77.8797390346,0.0,0.0,25.8858145329,26.0446939221,25.8858145329,0.0,0.0,0.0,51.8414210558,0.0,155.839689424,38.8927840154,224.94948861,25.958531025,112.576552672,0.0,0.0,52.3097484291,26.0194643402,25.9715874015,26.0839083213,0.0,25.9051026899,26.0211500456,34.7354950138
2012-01-08,0.6304527797,0.0,0.00136518771331,0.00750853242321,24.4692567766,24.4754897188,0.0,24.4132933392,36.5581032071,948.373368497,0.0,36.5398986256,32.494326903,97.4098385785,0.0,0.0,89.2191207864,97.4098385785,64.9272383419,772.905347164,24.3455978164,36.5391322094,48.7593039157,73.3633749441,48.777040005,60.9077260291,137.732018744,0.0,24.3733856681,0.0,0.0,0.0,64.8906367322,24.4164236802,73.3633749441,0.0,0.0,24.2986128428,24.4237913398,0.0,24.4649896303,0.0,324.45358095,0.0,24.3132903498,24.3749461174,48.7846428117,32.494326903,0.0,0.0,0.0,24.3647278469,56.7860184699,7066.93296019,0.0,0.0,24.3875641833,0.0,0.0,73.0564010197,0.0,97.5196564875,24.3807336891,64.9271764623,72.807932784,24.2839530462,24.4244424612,0.0,24.4133133453,300.58190642,24.3285669438,48.8856630082,40.6478903648,89.4272575058,24.2928487974,48.5181848514,0.0,138.005706784,0.0,0.0,0.0,36.5433968666,32.4428418253,48.7768754099,24.4322941531,146.367484958,535.980574116,48.6205838376,36.7011655247,72.9879541068,0.0,0.0,211.282287841,24.3774057178,24.3432558959,0.0,24.3763393137,64.8906367322,24.3382264992,0.0,24.3720665842,0.0,24.2546864562,0.0,24.3353398876,236.126506133,48.8498300494,1249.58915459,0.0,24.4175403523,0.0,24.3432426007,24.3455536128,0.0,527.625947273,24.4237913398,24.3749461174,1487.7641769,0.0,0.0,535.180527659,24.2036393109,178.942801682,40.6257507807,0.0,81.2367261518,24.3655481761,0.0,24.4028043593,0.0,64.9812316704,0.0,0.0,24.3802329058,48.7604658116,24.3802329058,0.0,0.0,0.0,24.3175657302,48.8623268941,97.4729120348,24.3943473478,146.087981763,24.3023835007,105.589608314,0.0,0.0,40.6772797963,0.0,24.4133022308,0.0,0.0,24.3029232062,0.0,48.9073460109
2012-01-15,0.6795236863,0.00077519379845,0.0031007751938,0.0131782945736,0.0,24.1227465667,48.0947270078,24.1036748707,0.0,1138.43799419,48.1257511299,24.1420095001,32.1463799943,72.1286254652,0.0,0.0,88.3381711578,72.1286254652,144.498426354,925.365174932,0.0,48.1782609681,24.0891006528,0.0,56.3326532481,48.2582443713,104.18411828,0.0,0.0,0.0,24.0529335075,24.0328684084,56.1435171998,24.1254341379,0.0,0.0,0.0,24.0691389614,64.3075945076,0.0,24.179310431,0.0,360.866103659,0.0,24.1254341379,132.538510503,36.2433641581,32.1463799943,48.1237521901,0.0,0.0,0.0,64.1861755144,8212.26950512,0.0,0.0,0.0,24.0836778553,48.1257511299,48.1928607477,0.0,112.577709606,0.0,80.2615135538,36.1313459018,48.3822227266,24.0709784939,0.0,24.1000409702,273.148855652,24.0818470844,0.0,32.1487569288,120.508930122,23.9967070054,84.0902469029,0.0,96.3589252811,0.0,0.0,0.0,24.0764062135,36.1450997122,32.1511325078,0.0,64.3556898416,449.685623581,24.1618773919,0.0,88.2318368375,0.0,0.0,184.890887755,48.2097377547,36.1713328528,0.0,48.2072418126,56.1435171998,48.0078611553,48.1092352211,24.1455810833,0.0,36.1059191827,24.0601125653,24.1820989011,410.71681665,36.2032576363,1139.62871313,0.0,0.0,0.0,0.0,32.1099328215,0.0,602.137214179,64.3075945076,132.538510503,1310.79364153,24.051148907,0.0,497.297919852,0.0,193.050116848,72.3109882906,0.0,72.3157732424,24.0528764412,0.0,36.0987091045,0.0,72.3232646895,24.0728753288,0.0,32.0785412316,56.1193157544,32.0785412316,0.0,0.0,24.0728753288,36.0624486163,24.1399982394,120.419079564,32.1099284449,160.542383556,0.0,80.3438514682,0.0,0.0,40.2374848856,0.0,24.1382907509,0.0,0.0,24.1027628057,0.0,32.2265255468
2012-01-22,0.7590939455,0.0,0.000689655172414,0.00896551724138,0.0,24.0210482378,0.0,0.0,35.9257115175,1129.87439138,23.872931848,47.9989492978,47.8755656026,111.564164095,0.0,0.0,47.834737032,111.564164095,55.7842429896,926.472186049,23.9994746489,0.0,39.8225419966,23.9380340689,47.8877433724,39.9163561833,143.184968936,23.8351545664,23.9850084194,23.8657792121,23.8657792121,23.9850084194,63.7075591053,47.6739985104,23.9380340689,0.0,0.0,23.8657792121,35.8724977763,0.0,24.0011993447,23.9268152244,350.250327372,23.8835479275,24.0067143094,47.8864989318,24.0502441631,47.8755656026,23.9107897102,0.0,0.0,47.6883754702,63.6931705919,7089.73852077,0.0,0.0,23.9185454756,48.0279166782,23.872931848,31.9066642489,23.9268152244,95.5973711247,0.0,39.8345417994,0.0,23.9740027139,0.0,24.086639811,31.909007901,342.938788154,0.0,0.0,47.7169181653,191.274410335,23.8496756189,47.6907992712,0.0,135.552199943,0.0,23.8189395922,0.0,31.8945585429,23.9233819831,59.7316723297,0.0,135.75665031,430.467004984,47.8825450292,35.8895382595,63.690819225,23.8979529624,0.0,119.626272946,55.8203091427,0.0,24.0067143094,23.8835479275,63.7075591053,23.9922393535,48.0424134837,0.0,0.0,23.9522227305,23.8369992552,0.0,327.751107928,23.9108548873,1242.83809182,0.0,24.0284595217,0.0,0.0,47.7670958549,0.0,486.056476824,35.8724977763,47.8864989318,1300.95928611,23.9417141804,0.0,541.514623834,23.9414210711,119.766049306,111.592503117,0.0,63.8131673854,23.8028478956,0.0,23.9378045515,0.0,59.6633113739,23.8011217729,0.0,83.8058057661,23.8873204164,83.8058057661,23.9340416863,0.0,23.8011217729,35.8643457647,23.8962628501,151.525736239,47.9844787071,127.484463599,0.0,87.7220466192,0.0,0.0,35.8823133915,0.0,23.9540867826,0.0,0.0,23.9377784513,0.0,55.98196301
2012-01-29,1.0434379348,0.00349406009783,0.00698812019567,0.01607267645,48.2151652851,24.1075826425,24.0059547723,48.4659075061,71.4002555189,1078.56984334,47.9397328917,24.0311637992,64.1371528618,87.9053292058,24.079142472,0.0,64.013744475,87.9053292058,71.9629316881,817.898648309,24.1009325335,24.1009325335,31.9850898223,48.0553199511,56.0815783928,40.0719287842,79.8160640219,0.0,24.0421519297,0.0,23.7142159541,0.0,47.9608669749,0.0,48.0553199511,0.0,23.7642308717,24.0494044642,72.1699841269,0.0,0.0,0.0,431.705985733,24.0069057559,0.0,48.0075979511,0.0,64.1371528618,24.0131854816,24.2402748871,0.0,24.1964143174,95.9699668653,7510.27168604,0.0,24.0074413212,48.0119095447,0.0,47.9397328917,35.9695448386,0.0,64.0669016651,23.7785596211,119.96456448,24.1299654305,23.7642308717,0.0,0.0,24.0110464994,248.218754432,36.1676739691,23.8576776356,35.9494294529,96.0786480158,36.080634312,36.080634312,0.0,224.192928034,0.0,0.0,0.0,32.0188664683,31.9754876783,40.0501651605,24.2549304342,136.242205023,400.058361684,23.9061509877,23.8721193291,79.8907371676,24.1408966191,0.0,120.198875469,32.0406227895,24.22563704,24.0711883451,48.0790892782,47.9608669749,0.0,24.2037133865,48.4659075061,0.0,0.0,0.0,0.0,617.919630765,24.1381798665,1239.60022424,24.2476004462,35.9421524317,0.0,71.4002555189,39.992212403,32.0019643199,671.842903071,72.1699841269,48.0075979511,1642.85712348,23.7284844354,0.0,487.719590807,0.0,184.423053565,80.0617068391,0.0,40.0235779812,79.8882435209,0.0,23.800085173,0.0,56.132262653,23.8916476256,0.0,72.1699841269,63.9196563193,72.1699841269,24.078458411,0.0,23.8916476256,35.8374844358,24.0639226679,88.0157976175,35.9731239353,271.964846628,23.9770754282,72.059339298,0.0,0.0,32.069651696,0.0,48.4659075061,0.0,24.2402748871,36.1313566499,0.0,36.0147108592
2012-02-05,0.7630351844,0.0012987012987,0.00584415584416,0.0181818181818,0.0,23.0703761317,23.0216162788,23.2698707781,23.2698707781,1273.42397102,46.2138318021,57.9206739707,77.3372462568,92.7168668547,0.0,23.1871061595,46.516051275,92.7168668547,108.221458205,1068.95177645,22.9938459334,46.2556039464,23.1726702941,46.349827837,62.0142464078,81.2196643415,177.46990027,22.931606952,30.9217435725,23.355154248,0.0,23.1773243753,46.3314695294,23.355154248,46.349827837,0.0,22.9730621016,0.0,69.6630026221,23.0773586911,46.1547173821,45.8494246033,370.703265003,34.7439652459,0.0,61.8808153664,46.4783904981,77.3372462568,46.2308977481,0.0,0.0,0.0,84.9697625737,8021.33493894,0.0,23.3904339372,23.2913624001,0.0,46.2138318021,23.1732076038,45.8494246033,100.624265101,23.1591488336,193.163002956,34.9615828688,0.0,22.9730621016,23.2012286312,46.6821443064,201.065999532,34.7125700851,23.0633977965,46.2763959203,123.622302874,23.2317635264,30.8287807417,0.0,115.942711399,23.2562764725,0.0,0.0,34.7544365999,38.6196036472,46.6494617529,0.0,93.2848694061,541.146107221,38.6476532249,23.3441087757,69.5042545847,23.2099816529,0.0,92.8819595733,69.37248082,23.3833694751,0.0,46.5678707443,46.3314695294,23.2667648524,23.127638081,34.7929116747,23.0494537833,34.6740333271,0.0,46.4478688017,581.405053138,23.1941102686,1228.59233322,23.1626582325,23.1241602733,0.0,0.0,61.8062067578,57.9065982138,703.308199,69.6630026221,61.8808153664,1687.46862919,34.6148681675,0.0,486.394592807,23.3692533451,247.780395821,38.6802023966,0.0,54.1317069121,77.1462837178,45.9184541495,0.0,46.6118821988,30.9474965762,46.3856364518,22.9592270748,54.0851716458,23.1928182259,54.0851716458,23.2277787598,0.0,46.3856364518,23.2137819061,23.1960011113,108.242570978,23.1819826658,309.089220302,46.5698263652,77.3230061488,23.0077227264,23.2769009506,77.4632068477,23.2909740467,0.0,0.0,0.0,38.6242296909,0.0,31.034071506
